CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;OXYM_01;Si_01;PO4_01;NOx_01
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3)
18HU94030_080;CAST#1;38.1655;-48.66583;150877;5338.38;18-oct-94;20:12:00;5447.02;34.869;2.2502;6.067;42.96648;1.43653;21.40204
18HU94030_080;CAST#1;38.1655;-48.66583;150878;5192.78;18-oct-94;20:12:00;5296.688;34.874;2.2654;6.16066995073892;39.38706;1.41304;20.80948
18HU94030_080;CAST#1;38.1655;-48.66583;150879;4884.91;18-oct-94;20:12:00;4979.145;34.8807;2.2741;NaN;NaN;NaN;NaN
18HU94030_080;CAST#1;38.1655;-48.66583;150880;4607.21;18-oct-94;20:12:00;4693.087;34.8854;2.276;6.295;32.77157;1.35796;19.67605
18HU94030_080;CAST#1;38.1655;-48.66583;150881;4230.98;18-oct-94;20:12:00;4306.098;34.8918;2.3069;6.339;29.76803;1.32945;19.18454
18HU94030_080;CAST#1;38.1655;-48.66583;150882;3854.81;18-oct-94;20:12:00;3919.819;34.9025;2.4142;6.334;25.71905;1.28853;19.07451
18HU94030_080;CAST#1;38.1655;-48.66583;150883;3426.08;18-oct-94;20:12:00;3480.37;34.9209;2.6973;6.37;21.12003;1.26351;18.38947
18HU94030_080;CAST#1;38.1655;-48.66583;150884;3135.17;18-oct-94;20:12:00;3182.677;34.9315;2.9234;6.379;18.195;1.25101;18.09897
18HU94030_080;CAST#1;38.1655;-48.66583;150885;2950.93;18-oct-94;20:12:00;2994.353;34.9323;3.062;6.462;16.15004;1.21254;17.92755
18HU94030_080;CAST#1;38.1655;-48.66583;150886;2652.25;18-oct-94;20:12:00;2689.384;34.9403;3.3118;6.402;15.00746;1.22249;17.88354
18HU94030_080;CAST#1;38.1655;-48.66583;150887;2376.54;18-oct-94;20:12:00;2408.242;34.9504;3.5422;6.361;14.28798;1.24005;18.34853
18HU94030_080;CAST#1;38.1655;-48.66583;150888;2093.86;18-oct-94;20:12:00;2120.36;34.9179;3.5341;6.539;11.96354;1.21899;17.5885
18HU94030_080;CAST#1;38.1655;-48.66583;150889;1789.67;18-oct-94;20:12:00;1811.003;34.9472;3.9052;6.343;11.73102;1.22096;18.33453
18HU94030_080;CAST#1;38.1655;-48.66583;150890;1478.31;18-oct-94;20:12:00;1494.819;34.993;4.4242;NaN;NaN;NaN;NaN
18HU94030_080;CAST#1;38.1655;-48.66583;150891;1187.83;18-oct-94;20:12:00;1200.26;35.004;5.1148;5.487;12.53701;1.33951;19.89203
18HU94030_080;CAST#1;38.1655;-48.66583;150892;793.9;18-oct-94;20:12:00;801.443;35.2893;10.1737;3.749;11.16255;1.38803;21.23056
18HU94030_080;CAST#1;38.1655;-48.66583;150893;513.71;18-oct-94;20:12:00;518.234;36.0511;15.1914;4.79;1.81001;0.30403;4.01154
18HU94030_080;CAST#1;38.1655;-48.66583;150894;204.53;18-oct-94;20:12:00;206.175;36.5135;18.156;4.786;1.4875;0.27846;3.98551
18HU94030_080;CAST#1;38.1655;-48.66583;150895;107.64;18-oct-94;20:12:00;108.477;36.5711;19.6188;4.5;1.53749;0.27148;3.21796
18HU94030_080;CAST#1;38.1655;-48.66583;150896;13.49;18-oct-94;20:12:00;13.596;36.2787;23.013;5.02001007613077;0.77946;0.08955;0
18HU94030_113;CAST#1;42.99667;-50.28833;150621;68.23;15-oct-94;03:53:00;68.792;33.4777;-0.8231;8.594;9.87302;1.01004;10.81604
18HU94030_113;CAST#1;42.99667;-50.28833;150622;30.87;15-oct-94;03:53:00;31.122;33.2321;-0.3025;7.747;7.80005;0.88803;8.11553
18HU94030_113;CAST#1;42.99667;-50.28833;150623;11.35;15-oct-94;03:53:00;11.44;32.4349;9.1959;7.194;0.86149;0.29655;0.59904
18HU94030_225;CAST#1;42.748;-50.2935;150624;972.8;15-oct-94;05:34:00;982.879;34.8532;3.2808;6.7745;10.77204;1.09295;17.82298
18HU94030_225;CAST#1;42.748;-50.2935;150625;898.31;15-oct-94;05:34:00;907.454;34.843;3.3152;6.752;10.81802;1.09499;17.98646
18HU94030_225;CAST#1;42.748;-50.2935;150626;798.67;15-oct-94;05:34:00;806.602;34.8209;3.379;6.742;10.65452;1.11354;18.17297
18HU94030_225;CAST#1;42.748;-50.2935;150627;699.05;15-oct-94;05:34:00;705.827;34.7783;3.254;6.651;11.0525;1.10602;17.71149
18HU94030_225;CAST#1;42.748;-50.2935;150628;548.98;15-oct-94;05:34:00;554.099;34.7274;3.2561;6.622;10.93904;1.10649;17.71348
18HU94030_225;CAST#1;42.748;-50.2935;150629;297.87;15-oct-94;05:34:00;300.465;34.4918;2.3;6.859;11.20252;1.07501;16.24305
18HU94030_225;CAST#1;42.748;-50.2935;150630;100.46;15-oct-94;05:34:00;101.286;33.6333;-0.5589;7.243;11.2735;1.03804;12.59349
18HU94030_225;CAST#1;42.748;-50.2935;150631;11.01;15-oct-94;05:34:00;11.102;32.5362;7.6403;7.426;1.32249;0.32504;0.7955
18HU94030_263;CAST#1;43.00083;-48.41633;151317;2891.56;24-oct-94;12:13:00;2935.001;34.9016;2.3604;6.6;16.14197;1.0655;15.73049
18HU94030_263;CAST#1;43.00083;-48.41633;151318;2792.45;24-oct-94;12:13:00;2833.738;34.9131;2.725;6.588;14.91;1.09054;16.22603
18HU94030_263;CAST#1;43.00083;-48.41633;151319;2724.41;24-oct-94;12:13:00;2764.249;34.9138;2.8003;6.564;14.63599;1.07648;16.40506
18HU94030_263;CAST#1;43.00083;-48.41633;151320;2491.55;24-oct-94;12:13:00;2526.591;34.9166;3.0132;6.531;13.81304;1.10398;16.53303
18HU94030_263;CAST#1;43.00083;-48.41633;151321;2313.93;24-oct-94;12:13:00;2345.486;34.9162;3.1259;6.519;13.48105;1.11598;16.67603
18HU94030_263;CAST#1;43.00083;-48.41633;151322;2145.86;24-oct-94;12:13:00;2174.25;34.9022;3.1618;6.648;12.5615;1.10448;16.70151
18HU94030_263;CAST#1;43.00083;-48.41633;151323;2098.82;24-oct-94;12:13:00;2126.354;34.9095;3.2166;6.572;13.11001;1.109;17.00906
18HU94030_263;CAST#1;43.00083;-48.41633;151324;1984.37;24-oct-94;12:13:00;2009.854;34.902;3.2412;6.591;12.48804;1.13495;16.83005
18HU94030_263;CAST#1;43.00083;-48.41633;151325;1784.19;24-oct-94;12:13:00;1806.234;34.9036;3.3309;6.603;12.36454;1.12551;16.95
18HU94030_263;CAST#1;43.00083;-48.41633;151326;1587.53;24-oct-94;12:13:00;1606.385;34.8999;3.3937;6.613;11.96748;1.12305;16.91548
18HU94030_263;CAST#1;43.00083;-48.41633;151327;1389.54;24-oct-94;12:13:00;1405.377;34.9117;3.553;6.525;11.92655;1.1445;17.47054
18HU94030_263;CAST#1;43.00083;-48.41633;151328;1189.87;24-oct-94;12:13:00;1202.853;34.935;3.8196;6.419;11.91896;1.14749;17.67347
18HU94030_263;CAST#1;43.00083;-48.41633;151329;990.83;24-oct-94;12:13:00;1001.163;34.9628;4.1367;6.191;11.82903;1.17204;17.61802
18HU94030_263;CAST#1;43.00083;-48.41633;151330;793.24;24-oct-94;12:13:00;801.125;34.9737;4.4307;6.08866995073892;11.89756;1.17554;17.88553
18HU94030_263;CAST#1;43.00083;-48.41633;151331;600.46;24-oct-94;12:13:00;606.145;34.9969;5.0081;5.605;12.58496;1.2245;19.02898
18HU94030_263;CAST#1;43.00083;-48.41633;151332;445.78;24-oct-94;12:13:00;449.832;35.0649;6.1894;4.902;13.06548;1.32347;20.24856
18HU94030_263;CAST#1;43.00083;-48.41633;151333;349.84;24-oct-94;12:13:00;352.938;34.8453;5.8688;4.689;13.77752;1.39598;20.64797
18HU94030_263;CAST#1;43.00083;-48.41633;151334;250.61;24-oct-94;12:13:00;252.772;35.0968;8.6004;3.893;13.04999;1.39696;21.32906
18HU94030_263;CAST#1;43.00083;-48.41633;151335;102.59;24-oct-94;12:13:00;103.441;34.7488;9.0675;5.291;6.24597;0.88853;11.34255
18HU94030_263;CAST#1;43.00083;-48.41633;151336;12.78;24-oct-94;12:13:00;12.878;32.4969;14.9461;6.06;0.80848;0.24301;0
18HU94030_264;CAST#1;42.49767;-50.2915;150632;2235.6;15-oct-94;08:09:00;2265.561;34.9468;3.2624;6.477;14.14206;1.1355;18.43651
18HU94030_264;CAST#1;42.49767;-50.2915;150633;2089.93;15-oct-94;08:09:00;2117.197;34.9423;3.3483;NaN;NaN;NaN;NaN
18HU94030_264;CAST#1;42.49767;-50.2915;150634;1991.73;15-oct-94;08:09:00;2017.244;34.8923;3.1104;6.831;11.26047;1.10252;17.97851
18HU94030_264;CAST#1;42.49767;-50.2915;150635;1791.6;15-oct-94;08:09:00;1813.682;34.8843;3.1106;6.667;11.56653;1.10149;17.83252
18HU94030_264;CAST#1;42.49767;-50.2915;150636;1587.36;15-oct-94;08:09:00;1606.14;34.877;3.0902;6.845;11.51999;1.12446;18.0255
18HU94030_264;CAST#1;42.49767;-50.2915;150637;1483.36;15-oct-94;08:09:00;1500.542;34.8732;3.0869;6.858;11.31448;1.11348;18.19502
18HU94030_264;CAST#1;42.49767;-50.2915;150638;1369.48;15-oct-94;08:09:00;1384.961;34.8975;3.2733;5.522;11.57003;1.11504;17.84501
18HU94030_264;CAST#1;42.49767;-50.2915;150639;1206.82;15-oct-94;08:09:00;1219.982;34.8822;3.2459;6.205;10.97796;1.11903;17.85948
18HU94030_264;CAST#1;42.49767;-50.2915;150640;1045.69;15-oct-94;08:09:00;1056.686;34.9068;3.466;6.64;11.04906;1.12952;18.15055
18HU94030_264;CAST#1;42.49767;-50.2915;150641;857.54;15-oct-94;08:09:00;866.166;34.9487;3.8398;6.393;11.69153;1.16946;18.54056
18HU94030_264;CAST#1;42.49767;-50.2915;150642;691.94;15-oct-94;08:09:00;698.614;34.918;3.7754;6.468;11.166;1.15199;18.18199
18HU94030_264;CAST#1;42.49767;-50.2915;150643;502.95;15-oct-94;08:09:00;507.574;34.8402;3.5277;6.679;10.60749;1.13951;17.84752
18HU94030_264;CAST#1;42.49767;-50.2915;150644;264.62;15-oct-94;08:09:00;266.895;34.8229;4.3424;5.72;12.35897;1.26003;19.67051
18HU94030_264;CAST#1;42.49767;-50.2915;150645;87.47;15-oct-94;08:09:00;88.18;34.0378;1.3051;6.939;NaN;NaN;NaN
18HU94030_264;CAST#1;42.49767;-50.2915;150646;10.24;15-oct-94;08:09:00;10.318;32.3496;10.8685;6.81;1.20998;0.27298;0
18HU94030_265;CAST#1;43.083;-48.83317;151337;2044.02;24-oct-94;17:04:00;2070.581;34.8671;3.1109;6.854;11.5395;1.11153;16.37156
18HU94030_265;CAST#1;43.083;-48.83317;151338;1947.2;24-oct-94;17:04:00;1972.047;34.8638;3.1182;6.83;11.97147;1.1185;16.53155
18HU94030_265;CAST#1;43.083;-48.83317;151339;1816.89;24-oct-94;17:04:00;1839.502;34.8623;3.1112;6.831;11.84855;1.11604;16.75856
18HU94030_265;CAST#1;43.083;-48.83317;151340;1547.21;24-oct-94;17:04:00;1565.451;34.865;3.1711;6.816;11.32149;1.12251;16.80055
18HU94030_265;CAST#1;43.083;-48.83317;151341;1191.44;24-oct-94;17:04:00;1204.452;34.8871;3.4297;6.66766995073892;11.18205;1.13248;17.08356
18HU94030_265;CAST#1;43.083;-48.83317;151342;995.99;24-oct-94;17:04:00;1006.398;34.9017;3.6275;6.562;11.54606;1.14603;17.32555
18HU94030_265;CAST#1;43.083;-48.83317;151343;801.49;24-oct-94;17:04:00;809.482;34.9382;4.0184;6.133;11.48903;1.17653;17.70552
18HU94030_265;CAST#1;43.083;-48.83317;151344;731.72;24-oct-94;17:04:00;738.889;34.8939;3.8091;6.472;11.07798;1.16603;17.29201
18HU94030_265;CAST#1;43.083;-48.83317;151345;638.01;24-oct-94;17:04:00;644.121;34.9878;4.5392;5.953;12.084;1.20448;18.25055
18HU94030_265;CAST#1;43.083;-48.83317;151346;509.46;24-oct-94;17:04:00;514.172;34.8803;4.1534;6.144;11.749;1.19053;17.22905
18HU94030_265;CAST#1;43.083;-48.83317;151347;396.42;24-oct-94;17:04:00;399.977;35.0209;5.3495;5.263;13.14148;1.30896;19.18753
18HU94030_265;CAST#1;43.083;-48.83317;151348;303.44;24-oct-94;17:04:00;306.1;35.0176;5.984;4.927;12.90301;1.31696;19.71453
18HU94030_265;CAST#1;43.083;-48.83317;151349;105.11;24-oct-94;17:04:00;105.98;33.9359;2.1087;7.04;8.22746;0.99655;11.24397
18HU94030_265;CAST#1;43.083;-48.83317;151350;12.95;24-oct-94;17:04:00;13.053;32.1817;13.5932;6.255;0.76253;0.25697;0
18HU94030_275;CAST#1;43.16617;-49.16667;151351;992.92;24-oct-94;21:15:00;1003.299;34.8403;3.3774;6.838;10.59354;1.12054;16.34599
18HU94030_275;CAST#1;43.16617;-49.16667;151352;892.26;24-oct-94;21:15:00;901.368;34.836;3.4086;6.87;10.36505;1.12299;16.29454
18HU94030_275;CAST#1;43.16617;-49.16667;151353;741.72;24-oct-94;21:15:00;749.01;34.8323;3.4614;6.86;10.40698;1.12196;16.00552
18HU94030_275;CAST#1;43.16617;-49.16667;151354;596.35;24-oct-94;21:15:00;602.007;34.8137;3.4944;6.80633004926108;10.57455;1.13754;16.1725
18HU94030_275;CAST#1;43.16617;-49.16667;151355;443.21;24-oct-94;21:15:00;447.242;34.7524;3.3942;6.694;11.29796;1.13954;15.77099
18HU94030_275;CAST#1;43.16617;-49.16667;151356;258.36;24-oct-94;21:15:00;260.597;34.5283;2.4921;6.664;11.97204;1.13504;15.14896
18HU94030_275;CAST#1;43.16617;-49.16667;151357;152.43;24-oct-94;21:15:00;153.713;34.0529;0.6054;7.04;11.2585;1.08245;13.24747
18HU94030_275;CAST#1;43.16617;-49.16667;151358;43.47;24-oct-94;21:15:00;43.823;33.3068;-1.0528;7.552;10.24299;1.076;9.36106
18HU94030_275;CAST#1;43.16617;-49.16667;151359;12.61;24-oct-94;21:15:00;12.715;32.3495;6.7372;7.54;1.39705;0.41101;0
18HU94030_276;CAST#1;43.20817;-49.335;151360;1067.37;24-oct-94;23:45:00;1078.719;34.825;3.4849;6.81;10.58952;1.13653;16.03651
18HU94030_276;CAST#1;43.20817;-49.335;151361;945.82;24-oct-94;23:45:00;955.593;34.8161;3.5009;6.805;10.53303;1.13149;16.326
18HU94030_276;CAST#1;43.20817;-49.335;151362;800.51;24-oct-94;23:45:00;808.501;34.8176;3.5087;6.815;10.43005;1.13252;15.88101
18HU94030_276;CAST#1;43.20817;-49.335;151363;500.72;24-oct-94;23:45:00;505.354;34.7488;3.3915;6.708;11.15955;1.13;15.99149
18HU94030_276;CAST#1;43.20817;-49.335;151364;302.48;24-oct-94;23:45:00;305.13;34.5695;2.6256;6.71833004926108;11.69251;1.14246;15.28554
18HU94030_276;CAST#1;43.20817;-49.335;151365;54.08;24-oct-94;23:45:00;54.52;33.285;-0.9913;7.588;9.99998;1.06502;9.22903
18HU94030_276;CAST#1;43.20817;-49.335;151366;12.9;24-oct-94;23:45:00;13.007;32.4623;5.496;7.501;2.19047;0.50545;0.71354
18HU94030_277;CAST#1;43.24683;-49.46683;151367;526.8;25-oct-94;01:36:00;531.709;34.7016;3.1495;6.697;11.15546;1.13652;15.14796
18HU94030_277;CAST#1;43.24683;-49.46683;151368;374.05;25-oct-94;01:36:00;377.396;34.5453;2.5422;6.71633004926108;11.87599;1.141;15.43397
18HU94030_277;CAST#1;43.24683;-49.46683;151369;245.8;25-oct-94;01:36:00;247.919;34.3211;1.6246;6.692;11.97499;1.12851;14.44253
18HU94030_277;CAST#1;43.24683;-49.46683;151370;54.46;25-oct-94;01:36:00;54.909;33.2359;-0.892;7.597;9.94305;1.05453;8.58001
18HU94030_278;CAST#1;43.28167;-49.588;151371;177.04;25-oct-94;03:04:00;178.537;34.1358;0.9356;6.93;11.64297;1.10097;13.26552
18HU94030_278;CAST#1;43.28167;-49.588;151372;103.79;25-oct-94;03:04:00;104.649;33.5249;-0.4567;7.36933004926108;10.22304;1.08151;10.02504
18HU94030_278;CAST#1;43.28167;-49.588;151373;12.8;25-oct-94;03:04:00;12.905;32.1957;8.0376;7.203;1.31703;0.37246;0
18HU94030_279;CAST#1;46.61683;-48.00483;151374;109.71;25-oct-94;21:27:00;110.654;33.567;-0.8458;6.968;15.44404;1.13453;11.7745
18HU94030_279;CAST#1;46.61683;-48.00483;151375;52.53;25-oct-94;21:27:00;52.977;33.1562;-1.2658;7.618;8.91104;1.04648;8.23955
18HU94030_279;CAST#1;46.61683;-48.00483;151376;13.64;25-oct-94;21:27:00;13.759;31.8748;6.9906;7.29666995073892;0.77504;0.34996;0
18HU94030_284;CAST#1;42.24533;-50.28383;150647;3039.7;15-oct-94;11:31:00;3086.226;34.9133;2.2434;6.598;18.11852;1.09998;16.96253
18HU94030_284;CAST#1;42.24533;-50.28383;150648;2930.71;15-oct-94;11:31:00;2974.8;34.9219;2.469;6.591;16.56756;1.15148;17.12956
18HU94030_284;CAST#1;42.24533;-50.28383;150649;2818.46;15-oct-94;11:31:00;2860.103;34.9282;2.5952;6.55;16.49655;1.12748;17.041
18HU94030_284;CAST#1;42.24533;-50.28383;150650;2510.56;15-oct-94;11:31:00;2545.805;34.9507;3.0243;6.397;17.12347;1.18998;17.9555
18HU94030_284;CAST#1;42.24533;-50.28383;150651;2280;15-oct-94;11:31:00;2310.746;34.9523;3.179;6.395;15.86651;1.18547;17.88801
18HU94030_284;CAST#1;42.24533;-50.28383;150652;2038.88;15-oct-94;11:31:00;2065.186;34.9689;3.4125;6.338;15.76206;1.21503;18.46903
18HU94030_284;CAST#1;42.24533;-50.28383;150653;1877.21;15-oct-94;11:31:00;1900.7;34.9688;3.5031;6.383;15.06801;1.20446;18.40552
18HU94030_284;CAST#1;42.24533;-50.28383;150654;1646.23;15-oct-94;11:31:00;1665.903;34.9537;3.5215;6.412;13.852;1.22148;18.07855
18HU94030_284;CAST#1;42.24533;-50.28383;150655;1440.3;15-oct-94;11:31:00;1456.798;34.9498;3.5873;6.448;13.00597;1.2105;17.31654
18HU94030_284;CAST#1;42.24533;-50.28383;150656;1232.75;15-oct-94;11:31:00;1246.241;34.9569;3.7191;6.367;12.54704;1.22097;17.55598
18HU94030_284;CAST#1;42.24533;-50.28383;150657;1084.38;15-oct-94;11:31:00;1095.864;34.9646;3.8308;6.347;12.4835;1.23001;17.8575
18HU94030_284;CAST#1;42.24533;-50.28383;150658;898.59;15-oct-94;11:31:00;907.698;34.9765;4.0352;6.214;12.47099;1.249;17.75456
18HU94030_284;CAST#1;42.24533;-50.28383;150659;731.52;15-oct-94;11:31:00;738.634;34.9927;4.2775;6.066;12.3905;1.26902;18.04153
18HU94030_284;CAST#1;42.24533;-50.28383;150660;461.4;15-oct-94;11:31:00;465.585;34.8027;3.5252;6.552;11.17303;1.20903;16.64004
18HU94030_284;CAST#1;42.24533;-50.28383;150661;322.35;15-oct-94;11:31:00;325.163;34.9383;4.9529;5.422;12.90501;1.35248;19.161
18HU94030_284;CAST#1;42.24533;-50.28383;150662;252.3;15-oct-94;11:31:00;254.46;34.7615;4.2793;5.681;12.68152;1.32747;18.55406
18HU94030_284;CAST#1;42.24533;-50.28383;150663;165.04;15-oct-94;11:31:00;166.418;34.1689;1.3285;6.904;10.83848;1.13299;15.05751
18HU94030_284;CAST#1;42.24533;-50.28383;150664;102.57;15-oct-94;11:31:00;103.406;33.8977;0.8091;7.121;10.35302;1.09401;13.25853
18HU94030_284;CAST#1;42.24533;-50.28383;150665;62.73;15-oct-94;11:31:00;63.242;33.4024;0.7234;7.455;8.25655;1.04452;9.18947
18HU94030_284;CAST#1;42.24533;-50.28383;150666;11.63;15-oct-94;11:31:00;11.726;32.4291;14.624;6.11401007613077;1.165;0.25651;0.15001
18HU94030_304;CAST#1;41.99783;-50.29183;150667;3523.58;15-oct-94;16:50:00;3581.495;34.9107;2.2206;6.568;19.0735;1.14655;17.23006
18HU94030_304;CAST#1;41.99783;-50.29183;150668;3429.35;15-oct-94;16:50:00;3484.942;34.9121;2.2525;6.58;19.41853;1.07853;17.49353
18HU94030_304;CAST#1;41.99783;-50.29183;150669;3322.39;15-oct-94;16:50:00;3375.409;34.9165;2.3257;6.546;19.09554;1.08746;17.48199
18HU94030_304;CAST#1;41.99783;-50.29183;150670;3142.05;15-oct-94;16:50:00;3190.837;34.9201;2.3984;6.571;18.19197;1.085;18.00997
18HU94030_304;CAST#1;41.99783;-50.29183;150671;2936.83;15-oct-94;16:50:00;2980.991;34.9289;2.5625;6.519;17.2385;1.08952;18.16049
18HU94030_304;CAST#1;41.99783;-50.29183;150672;2752.46;15-oct-94;16:50:00;2792.632;34.9353;2.7418;6.481;16.45806;1.11148;18.2405
18HU94030_304;CAST#1;41.99783;-50.29183;150673;2560.84;15-oct-94;16:50:00;2597.038;34.9403;2.8882;6.471;15.31555;1.09846;18.17398
18HU94030_304;CAST#1;41.99783;-50.29183;150674;2356.67;15-oct-94;16:50:00;2388.827;34.9609;3.1473;6.311;17.69997;1.14249;18.90997
18HU94030_304;CAST#1;41.99783;-50.29183;150675;2176.11;15-oct-94;16:50:00;2204.86;34.9664;3.3125;6.301;16.55499;1.21595;19.15053
18HU94030_304;CAST#1;41.99783;-50.29183;150676;1990.93;15-oct-94;16:50:00;2016.344;34.9671;3.4244;6.31;15.10954;1.13254;19.04405
18HU94030_304;CAST#1;41.99783;-50.29183;150677;1781.12;15-oct-94;16:50:00;1802.953;34.9644;3.5035;6.335;13.95306;1.12998;19.30049
18HU94030_304;CAST#1;41.99783;-50.29183;150678;1587.78;15-oct-94;16:50:00;1606.492;34.933;3.437;6.497;12.27197;1.10502;19.04048
18HU94030_304;CAST#1;41.99783;-50.29183;150679;1384.17;15-oct-94;16:50:00;1399.804;34.9083;3.3638;6.646;11.82352;1.09946;18.85854
18HU94030_304;CAST#1;41.99783;-50.29183;150680;1180.79;15-oct-94;16:50:00;1193.538;34.9569;3.7489;6.35;12.33005;1.12648;19.18548
18HU94030_304;CAST#1;41.99783;-50.29183;150681;989.61;15-oct-94;16:50:00;999.832;34.9742;3.9577;NaN;11.98498;1.13347;19.35347
18HU94030_304;CAST#1;41.99783;-50.29183;150682;787.25;15-oct-94;16:50:00;794.992;34.9794;4.1327;6.246;11.42547;1.15748;19.79953
18HU94030_304;CAST#1;41.99783;-50.29183;150683;578.13;15-oct-94;16:50:00;583.524;34.9737;4.3151;6.102;11.587;1.23299;19.64155
18HU94030_304;CAST#1;41.99783;-50.29183;150684;403.71;15-oct-94;16:50:00;407.307;34.8062;3.6848;6.341;10.81249;1.09999;18.72999
18HU94030_304;CAST#1;41.99783;-50.29183;150685;207.4;15-oct-94;16:50:00;209.149;34.4379;2.6782;6.249;12.03204;1.11599;17.77403
18HU94030_304;CAST#1;41.99783;-50.29183;150686;11.82;15-oct-94;16:50:00;11.911;32.2965;14.3313;6.144;0.81297;0.19597;0.15901
18HU94030_315;CAST#1;41.49283;-50.28317;150687;3833.62;15-oct-94;22:39:00;3899.271;34.9103;2.2439;6.527;21.79707;1.24699;19.00999
18HU94030_315;CAST#1;41.49283;-50.28317;150688;3689.41;15-oct-94;22:39:00;3751.327;34.9118;2.2575;6.507;21.00006;1.11701;18.962
18HU94030_315;CAST#1;41.49283;-50.28317;150689;3547.16;15-oct-94;22:39:00;3605.49;34.9138;2.2861;6.525;20.49802;1.11301;18.91504
18HU94030_315;CAST#1;41.49283;-50.28317;150690;3346.73;15-oct-94;22:39:00;3400.174;34.9183;2.3559;6.543;19.90901;1.11404;18.68797
18HU94030_315;CAST#1;41.49283;-50.28317;150691;3076.88;15-oct-94;22:39:00;3124.031;34.9313;2.5887;6.511;18.07896;1.10399;18.66897
18HU94030_315;CAST#1;41.49283;-50.28317;150692;2762.86;15-oct-94;22:39:00;2803.127;34.9413;2.8596;6.484;16.13097;1.10595;18.61197
18HU94030_315;CAST#1;41.49283;-50.28317;150693;2510.11;15-oct-94;22:39:00;2545.168;34.9579;3.1111;6.361;17.00906;1.16803;19.57504
18HU94030_315;CAST#1;41.49283;-50.28317;150694;2279.74;15-oct-94;22:39:00;2310.318;34.9652;3.2456;6.339;15.98301;1.16199;19.93649
18HU94030_315;CAST#1;41.49283;-50.28317;150695;2028.05;15-oct-94;22:39:00;2054.018;34.9571;3.3327;6.38366995073892;15.04048;1.18404;19.0715
18HU94030_315;CAST#1;41.49283;-50.28317;150696;1716.43;15-oct-94;22:39:00;1737.119;34.9642;3.5661;6.364;13.70704;1.12998;19.50948
18HU94030_315;CAST#1;41.49283;-50.28317;150697;1219.32;15-oct-94;22:39:00;1232.542;34.931;3.625;6.547;11.57699;1.11753;19.13699
18HU94030_315;CAST#1;41.49283;-50.28317;150698;1077.07;15-oct-94;22:39:00;1088.376;34.9215;3.6164;6.586;11.43051;1.1205;19.45755
18HU94030_315;CAST#1;41.49283;-50.28317;150699;957.06;15-oct-94;22:39:00;966.825;34.9729;3.9876;4.82;12.37298;1.16251;19.79451
18HU94030_315;CAST#1;41.49283;-50.28317;150700;730.81;15-oct-94;22:39:00;737.869;34.9763;4.2234;5.717;11.95247;1.14999;19.83303
18HU94030_315;CAST#1;41.49283;-50.28317;150701;590.99;15-oct-94;22:39:00;596.496;34.9338;4.1101;6.178;11.45452;1.14996;19.47148
18HU94030_315;CAST#1;41.49283;-50.28317;150702;490.11;15-oct-94;22:39:00;494.55;34.8724;3.9588;6.3;11.00753;1.15052;19.384
18HU94030_315;CAST#1;41.49283;-50.28317;150703;272.08;15-oct-94;22:39:00;274.396;34.5366;2.7;6.622;10.57748;1.15648;17.23352
18HU94030_315;CAST#1;41.49283;-50.28317;150704;115.92;15-oct-94;22:39:00;116.864;33.5948;0.4288;7.51;7.47903;0.88848;9.04947
18HU94030_315;CAST#1;41.49283;-50.28317;150705;51.99;15-oct-94;22:39:00;52.405;32.7032;5.7868;7.962;1.83404;0.36902;0.75699
18HU94030_315;CAST#1;41.49283;-50.28317;150706;10.43;15-oct-94;22:39:00;10.512;32.1564;12.7378;6.401;0.81954;0.27755;0
18HU94030_326;CAST#1;41.0725;-50.27683;150707;1945.34;16-oct-94;04:25:00;1969.788;34.8878;3.2105;NaN;NaN;NaN;NaN
18HU94030_326;CAST#1;41.0725;-50.27683;150708;1651.75;16-oct-94;04:25:00;1671.328;34.8811;3.2409;6.801;11.04597;1.12498;18.54301
18HU94030_326;CAST#1;41.0725;-50.27683;150709;1504.43;16-oct-94;04:25:00;1521.729;34.8929;3.324;6.772;11.56753;1.10047;18.97302
18HU94030_326;CAST#1;41.0725;-50.27683;150710;1283.02;16-oct-94;04:25:00;1297.085;34.8765;3.3162;6.827;11.02798;1.09902;18.68349
18HU94030_326;CAST#1;41.0725;-50.27683;150711;1094.34;16-oct-94;04:25:00;1105.835;34.8601;3.3314;6.797;10.59903;1.10301;18.53604
18HU94030_326;CAST#1;41.0725;-50.27683;150712;891.29;16-oct-94;04:25:00;900.206;34.8943;3.8133;6.481;11.12805;1.17998;18.85947
18HU94030_326;CAST#1;41.0725;-50.27683;150713;690.31;16-oct-94;04:25:00;696.876;35.0249;5.1815;5.441;12.69306;1.25048;21.1775
18HU94030_326;CAST#1;41.0725;-50.27683;150714;576.38;16-oct-94;04:25:00;581.707;34.7376;4.4052;5.509;13.12001;1.25103;20.66353
18HU94030_326;CAST#1;41.0725;-50.27683;150715;394.35;16-oct-94;04:25:00;397.815;35.2242;9.4203;3.55;14.01797;1.42398;24.8435
