CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;CTD
18HU13037_154;LHB_04;43.381;-63.669;399648;203;08-oct-13;09:04:00;35.108;10.5811;2.7931;NaN;NaN;NaN;NaN;35.077;NaN;2.963;132.3276
18HU13037_154;LHB_04;43.381;-63.669;399649;100;08-oct-13;09:07:00;33.0713;5.1517;5.2152;0.0266;9.06;0.988;11.485;NaN;0.06;NaN;NaN
18HU13037_154;LHB_04;43.381;-63.669;399650;80;08-oct-13;09:08:00;32.6507;3.9719;5.6978;0.0372;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13037_154;LHB_04;43.381;-63.669;399651;60;08-oct-13;09:08:00;32.3708;3.3526;6.0424;0.1383;4.42;0.7805;5.965;NaN;0.05;NaN;NaN
18HU13037_154;LHB_04;43.381;-63.669;399652;50;08-oct-13;09:09:00;32.3163;4.0163;6.152;0.2038;5.695;0.862;7.645;NaN;0.055;NaN;NaN
18HU13037_154;LHB_04;43.381;-63.669;399653;41;08-oct-13;09:10:00;32.1759;4.1396;6.1942;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13037_154;LHB_04;43.381;-63.669;399654;31;08-oct-13;09:11:00;32.0595;4.1002;6.4368;0.6047;3.45;0.7145;4.48;NaN;0.1;NaN;NaN
18HU13037_154;LHB_04;43.381;-63.669;399655;19;08-oct-13;09:11:00;31.3711;10.653;6.4128;0.8148;1.355;0.4165;1.15;NaN;0.07;NaN;NaN
18HU13037_154;LHB_04;43.381;-63.669;399656;10;08-oct-13;09:12:00;31.3647;15.6182;5.3561;0.2767;0.435;0.228;0.765;NaN;0.045;NaN;NaN
18HU13037_154;LHB_04;43.381;-63.669;399657;2;08-oct-13;09:13:00;31.3779;15.8058;5.4185;0.263;0.425;0.204;0.74;31.354;0.04;5.826;260.1892
18HU13037_156;LHB_03;43.695;-63.7607;399658;234;08-oct-13;11:22:00;35.0654;10.2787;2.2688;NaN;20.585;1.5535;20.955;35.034;0.06;2.431;108.5685
18HU13037_156;LHB_03;43.695;-63.7607;399659;100;08-oct-13;11:25:00;34.0342;7.8992;4.037;0.0142;11.87;1.1285;14.445;NaN;0.05;NaN;NaN
18HU13037_156;LHB_03;43.695;-63.7607;399660;80;08-oct-13;11:26:00;33.3619;6.0152;5.087;0.0319;9.53;1.048;11.675;NaN;0.06;NaN;NaN
18HU13037_156;LHB_03;43.695;-63.7607;399661;60;08-oct-13;11:27:00;32.7335;3.7686;5.8771;0.0798;6.74;0.93;8.62;NaN;0.05;NaN;NaN
18HU13037_156;LHB_03;43.695;-63.7607;399662;50;08-oct-13;11:27:00;32.4926;3.8063;6.1018;0.1613;5.195;0.8425;6.895;NaN;0.05;NaN;NaN
18HU13037_156;LHB_03;43.695;-63.7607;399663;39;08-oct-13;11:28:00;32.3756;3.7217;6.4098;0.2562;3.285;0.7175;4.24;NaN;0.065;NaN;NaN
18HU13037_156;LHB_03;43.695;-63.7607;399664;30;08-oct-13;11:29:00;32.0977;4.7548;6.7322;0.8601;2.04;0.5845;1.275;NaN;0.135;NaN;NaN
18HU13037_156;LHB_03;43.695;-63.7607;399665;21;08-oct-13;11:29:00;31.8916;6.248;6.941;0.8752;1.295;0.4725;0.27;NaN;0.085;NaN;NaN
18HU13037_156;LHB_03;43.695;-63.7607;399666;11;08-oct-13;11:30:00;31.0491;15.3314;5.4338;0.3997;0.545;0.223;0;NaN;0.04;NaN;NaN
18HU13037_156;LHB_03;43.695;-63.7607;399667;2;08-oct-13;11:31:00;31.0586;15.4081;5.4877;0.3963;0.465;0.2155;0.29;31.035;0.04;5.835;260.5911
18HU13037_159;LHB_02;44.0858;-63.9038;399668;146;08-oct-13;15:38:00;34.5675;9.1944;3.3689;NaN;12.09;1.155;13.46;34.421;0.055;3.699;165.1973
18HU13037_159;LHB_02;44.0858;-63.9038;399669;99;08-oct-13;15:40:00;32.8947;4.2634;5.4632;0.1845;8.945;1.027;9.995;NaN;0.065;NaN;NaN
18HU13037_159;LHB_02;44.0858;-63.9038;399670;80;08-oct-13;15:40:00;32.4748;3.2184;5.9102;0.427;7.045;0.948;8.505;NaN;0.06;NaN;NaN
18HU13037_159;LHB_02;44.0858;-63.9038;399671;60;08-oct-13;15:41:00;32.1506;3.3318;6.1223;0.7243;6.68;0.9275;7.655;NaN;0.06;NaN;NaN
18HU13037_159;LHB_02;44.0858;-63.9038;399672;49;08-oct-13;15:42:00;31.9234;3.4715;6.2477;0.2835;5.355;0.854;6.3;NaN;0.105;NaN;NaN
18HU13037_159;LHB_02;44.0858;-63.9038;399673;40;08-oct-13;15:43:00;31.7376;5.0916;6.2035;0.2255;5.22;0.843;6.205;NaN;0.2;NaN;NaN
18HU13037_159;LHB_02;44.0858;-63.9038;399674;29;08-oct-13;15:43:00;31.0698;7.894;5.8638;0.1401;3.44;0.678;2.87;NaN;0.29;NaN;NaN
18HU13037_159;LHB_02;44.0858;-63.9038;399675;19;08-oct-13;15:44:00;30.814;10.7527;5.6379;0.2289;2.025;0.629;1.505;NaN;0.175;NaN;NaN
18HU13037_159;LHB_02;44.0858;-63.9038;399676;10;08-oct-13;15:45:00;29.943;15.7614;5.3916;0.9506;0.61;0.2575;0.29;NaN;0.045;NaN;NaN
18HU13037_159;LHB_02;44.0858;-63.9038;399677;2;08-oct-13;15:46:00;29.9458;15.755;5.4205;1.011;0.54;0.215;0.18;29.921;0.045;5.7725;257.7999
18HU13037_162;LHB_01;44.389;-64.0078;399678;41;08-oct-13;17:49:00;30.5044;13.523;5.3374;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13037_162;LHB_01;44.389;-64.0078;399679;41;08-oct-13;17:49:00;30.5086;13.4873;5.301;NaN;1.635;0.427;0.855;NaN;0.115;NaN;NaN
18HU13037_162;LHB_01;44.389;-64.0078;399680;41;08-oct-13;17:49:00;30.5041;13.5202;5.3051;0.3484;1.69;0.4315;0.94;30.463;0.105;5.667;253.0882
18HU13037_162;LHB_01;44.389;-64.0078;399681;31;08-oct-13;17:50:00;30.3738;14.161;5.307;0.6036;1.175;0.357;0.68;NaN;0.08;NaN;NaN
18HU13037_162;LHB_01;44.389;-64.0078;399682;19;08-oct-13;17:51:00;30.0176;14.9794;5.4453;1.0412;0.765;0.283;0.4;NaN;0.055;NaN;NaN
18HU13037_162;LHB_01;44.389;-64.0078;399683;9;08-oct-13;17:51:00;29.9833;15.0671;5.4374;1.2222;0.72;0.273;0.37;NaN;0.045;NaN;NaN
18HU13037_162;LHB_01;44.389;-64.0078;399684;1;08-oct-13;17:52:00;29.9794;15.0784;5.453;NaN;0.765;0.273;0.38;29.957;0.04;5.843;260.9484
18HU13037_164;SAM_03;43.893;-63.0733;399685;173;08-oct-13;22:04:00;34.8762;10.1327;3.5061;NaN;11.615;1.168;16.205;34.849;0.065;3.811;170.1993
18HU13037_164;SAM_03;43.893;-63.0733;399686;150;08-oct-13;22:05:00;34.6939;9.6732;3.5496;NaN;12.28;1.1965;16.095;NaN;0.06;NaN;NaN
18HU13037_164;SAM_03;43.893;-63.0733;399687;101;08-oct-13;22:06:00;33.8363;7.3344;4.5104;0.023;10.115;1.054;12.5;NaN;0.05;NaN;NaN
18HU13037_164;SAM_03;43.893;-63.0733;399688;81;08-oct-13;22:07:00;33.2793;5.728;5.1081;0.0301;7.825;0.9835;9.815;NaN;0.05;NaN;NaN
18HU13037_164;SAM_03;43.893;-63.0733;399689;60;08-oct-13;22:08:00;32.6221;3.7168;5.8056;0.0904;7.145;0.9675;8.815;NaN;0.05;NaN;NaN
18HU13037_164;SAM_03;43.893;-63.0733;399690;51;08-oct-13;22:09:00;32.443;4.2355;6.2456;0.1848;4.345;0.8035;5.45;NaN;0.05;NaN;NaN
18HU13037_164;SAM_03;43.893;-63.0733;399691;40;08-oct-13;22:10:00;32.1988;4.929;6.7161;0.4407;2.4;0.6275;2.455;NaN;0.095;NaN;NaN
18HU13037_164;SAM_03;43.893;-63.0733;399692;30;08-oct-13;22:11:00;31.8201;7.2553;6.9443;1.0864;1.08;0.465;0.68;NaN;0.08;NaN;NaN
18HU13037_164;SAM_03;43.893;-63.0733;399693;20;08-oct-13;22:11:00;31.2211;15.3476;5.5959;0.3792;0.41;0.226;0.46;NaN;0.04;NaN;NaN
18HU13037_164;SAM_03;43.893;-63.0733;399694;11;08-oct-13;22:12:00;31.1417;16.1016;5.3406;0.3416;0.345;0.1925;0.45;NaN;0.04;NaN;NaN
18HU13037_164;SAM_03;43.893;-63.0733;399695;2;08-oct-13;22:13:00;31.1317;16.0845;5.3652;0.345;0.385;0.1905;0.495;31.107;0.04;5.746;256.6164
18HU13037_170;HL_02;44.2592;-63.3095;399696;145;09-oct-13;08:15:00;34.1917;8.1887;3.7464;0.0142;12.155;1.1065;13.075;34.226;0.06;3.985;177.9701
18HU13037_170;HL_02;44.2592;-63.3095;399697;100;09-oct-13;08:16:00;33.2914;5.6563;4.9247;0.0266;6.71;0.9015;8.8;NaN;0.05;NaN;NaN
18HU13037_170;HL_02;44.2592;-63.3095;399698;81;09-oct-13;08:17:00;32.6414;3.2715;5.7714;0.0443;7.585;0.961;8.6;NaN;0.06;NaN;NaN
18HU13037_170;HL_02;44.2592;-63.3095;399699;60;09-oct-13;08:18:00;32.3718;3.1751;6.0149;0.2699;5.96;0.917;6.96;NaN;0.055;NaN;NaN
18HU13037_170;HL_02;44.2592;-63.3095;399700;50;09-oct-13;08:19:00;32.3059;3.4855;6.0273;0.222;4.64;0.8005;5.945;NaN;0.065;NaN;NaN
18HU13037_170;HL_02;44.2592;-63.3095;399701;40;09-oct-13;08:20:00;32.0315;4.4426;6.2516;0.3519;4.275;0.82;5.425;32.099;0.125;6.575;293.6395
18HU13037_170;HL_02;44.2592;-63.3095;399702;29;09-oct-13;08:21:00;31.871;6.6304;6.2874;0.6488;1.285;0.607;1.43;NaN;0.195;NaN;NaN
18HU13037_170;HL_02;44.2592;-63.3095;399703;20;09-oct-13;08:21:00;30.82;14.2365;5.4292;0.7997;0.51;0.2495;0.33;NaN;0.045;NaN;NaN
18HU13037_170;HL_02;44.2592;-63.3095;399704;10;09-oct-13;08:22:00;29.453;14.8924;5.5265;1.011;0.91;0.231;0.075;NaN;0.045;NaN;NaN
18HU13037_170;HL_02;44.2592;-63.3095;399705;2;09-oct-13;08:23:00;29.4522;14.8822;5.5093;1.1317;0.855;0.222;0.495;29.429;0.045;5.9105;263.9629
18HU13037_173;HL_01;44.3982;-63.4517;399706;79;09-oct-13;09:57:00;32.5001;3.5416;5.6921;0.6488;9.1;1.016;9.675;32.444;0.09;6.005;268.1833
18HU13037_173;HL_01;44.3982;-63.4517;399707;60;09-oct-13;09:58:00;31.9591;4.5742;5.8559;0.1196;7.075;0.9315;7.625;NaN;0.195;NaN;NaN
18HU13037_173;HL_01;44.3982;-63.4517;399708;50;09-oct-13;09:59:00;31.3819;6.6976;5.7926;0.0956;5.205;0.8235;5.41;NaN;0.255;NaN;NaN
18HU13037_173;HL_01;44.3982;-63.4517;399709;40;09-oct-13;09:59:00;31.0928;9.2037;5.6691;0.1093;3.375;0.6735;3.35;NaN;0.25;NaN;NaN
18HU13037_173;HL_01;44.3982;-63.4517;399710;29;09-oct-13;10:00:00;30.4751;11.5159;5.383;0.2733;2.34;0.543;1.935;NaN;0.21;NaN;NaN
18HU13037_173;HL_01;44.3982;-63.4517;399711;20;09-oct-13;10:00:00;29.6053;15.0736;5.4107;0.7696;0.93;0.297;0.35;NaN;0.07;NaN;NaN
18HU13037_173;HL_01;44.3982;-63.4517;399712;10;09-oct-13;10:01:00;29.5588;15.0192;5.5125;0.9657;0.775;0.247;0.32;29.535;0.045;5.872;262.2435
18HU13037_182;HL_03.3;43.7628;-62.7517;398780;197;22-sep-13;17:31:00;35.1185;10.4229;3.2889;NaN;12.335;1.2105;17.865;35.099;0.025;3.4145;152.4916
18HU13037_182;HL_03.3;43.7628;-62.7517;398781;103;22-sep-13;17:34:00;34.6736;9.7862;3.8906;0.0195;7.965;0.8905;11.115;NaN;0;NaN;NaN
18HU13037_182;HL_03.3;43.7628;-62.7517;398782;84;22-sep-13;17:35:00;34.0157;7.968;4.399;0.0213;9.14;0.9685;12.27;NaN;0;NaN;NaN
18HU13037_182;HL_03.3;43.7628;-62.7517;398783;63;22-sep-13;17:36:00;33.2855;5.8931;5.1562;0.0319;8.055;0.92;10.555;NaN;0;NaN;NaN
18HU13037_182;HL_03.3;43.7628;-62.7517;398784;53;22-sep-13;17:37:00;33.0821;5.3002;5.6929;0.1099;5.11;0.757;7.205;NaN;0;NaN;NaN
18HU13037_182;HL_03.3;43.7628;-62.7517;398785;44;22-sep-13;17:38:00;32.8859;5.2409;6.1207;0.1913;3.475;0.6315;4.045;NaN;0;NaN;NaN
18HU13037_182;HL_03.3;43.7628;-62.7517;398786;33;22-sep-13;17:39:00;32.4472;5.7739;6.7286;1.0864;1.945;0.4495;0.4;NaN;0.085;NaN;NaN
18HU13037_182;HL_03.3;43.7628;-62.7517;398787;23;22-sep-13;17:40:00;31.6942;7.5368;7.0282;0.8752;0.915;0.303;0;NaN;0;NaN;NaN
18HU13037_182;HL_03.3;43.7628;-62.7517;398788;13;22-sep-13;17:41:00;31.3547;15.2566;5.4843;0.3758;0.385;0.054;0;NaN;0;NaN;NaN
18HU13037_182;HL_03.3;43.7628;-62.7517;398789;3;22-sep-13;17:41:00;31.1019;17.8191;5.27;0.3484;0.23;0.0465;0;31.095;0;5.067;226.2922
18HU13037_237;HL_04;43.4002;-62.4573;398790;88;22-sep-13;22:09:00;33.1514;5.4277;5.6332;0.0656;7.105;0.8995;9.29;33.122;0.05;5.6225;251.1009
18HU13037_237;HL_04;43.4002;-62.4573;398791;60;22-sep-13;22:10:00;33.0781;5.2067;5.4145;0.0709;6.18;0.861;8.46;NaN;0;NaN;NaN
18HU13037_237;HL_04;43.4002;-62.4573;398792;50;22-sep-13;22:11:00;32.6751;4.4023;5.8436;0.1981;5.255;0.785;6.945;NaN;0.065;NaN;NaN
18HU13037_237;HL_04;43.4002;-62.4573;398793;40;22-sep-13;22:12:00;32.3493;4.5555;6.4333;0.8299;2.755;0.6145;3.415;NaN;0.15;NaN;NaN
18HU13037_237;HL_04;43.4002;-62.4573;398794;29;22-sep-13;22:12:00;32.2292;6.8498;6.8;1.3882;1.42;0.4215;0.67;NaN;0.05;NaN;NaN
18HU13037_237;HL_04;43.4002;-62.4573;398795;20;22-sep-13;22:13:00;31.6102;14.0506;6.1117;0.3211;0.465;0.035;0.39;NaN;0;NaN;NaN
18HU13037_237;HL_04;43.4002;-62.4573;398796;10;22-sep-13;22:14:00;31.3197;18.7798;5.1159;0.3245;0.46;0.0265;0.43;NaN;0;NaN;NaN
18HU13037_237;HL_04;43.4002;-62.4573;398797;2;22-sep-13;22:15:00;31.3153;18.9865;5.1326;0.2255;0.44;0.0285;0.345;31.303;0;5.522;246.6125
18HU13037_244;HL_05;43.181;-62.0885;398798;96;23-sep-13;00:48:00;33.5656;6.6001;5.29;0.0762;8.06;0.8745;10.035;33.544;0.06;5.311;237.1893
18HU13037_244;HL_05;43.181;-62.0885;398799;81;23-sep-13;00:49:00;33.5648;6.5948;5.0354;0.0744;7.555;0.843;9.365;NaN;0.055;NaN;NaN
18HU13037_244;HL_05;43.181;-62.0885;398800;60;23-sep-13;00:50:00;33.4156;6.1258;5.158;0.1578;7.065;0.9225;8.915;NaN;0.06;NaN;NaN
18HU13037_244;HL_05;43.181;-62.0885;398801;52;23-sep-13;00:51:00;32.8968;5;6.0656;1.1921;4.78;0.8115;6.06;NaN;0.05;NaN;NaN
18HU13037_244;HL_05;43.181;-62.0885;398802;41;23-sep-13;00:52:00;32.5004;6.092;6.2054;2.9883;3.85;0.7335;4.63;NaN;0.15;NaN;NaN
18HU13037_244;HL_05;43.181;-62.0885;398803;29;23-sep-13;00:53:00;32.3315;8.4978;6.6294;2.9107;1.55;0.476;0.26;NaN;0.055;NaN;NaN
18HU13037_244;HL_05;43.181;-62.0885;398804;20;23-sep-13;00:53:00;32.1876;13.6791;6.1075;1.3731;0.925;0.2875;0;NaN;0;NaN;NaN
18HU13037_244;HL_05;43.181;-62.0885;398805;9;23-sep-13;00:54:00;32.2185;17.3384;5.4647;0.5554;0.63;0.1715;0;NaN;0.05;NaN;NaN
18HU13037_244;HL_05;43.181;-62.0885;398806;3;23-sep-13;00:55:00;31.1313;18.53;5.1947;0.2494;0.285;0.1675;0;31.235;0;5.612;250.6319
18HU13037_257;HL_05.5;42.9393;-61.8308;398807;462;23-sep-13;04:10:00;35.0496;6.7899;4.0295;0.039;13.03;1.491;22.155;35.032;0.02;3.826;170.8692
18HU13037_257;HL_05.5;42.9393;-61.8308;398808;251;23-sep-13;04:15:00;35.4283;11.1836;3.1057;NaN;10.535;1.359;21.355;35.413;0;3.367;150.3702
18HU13037_257;HL_05.5;42.9393;-61.8308;398809;101;23-sep-13;04:19:00;35.7748;14.1255;3.6958;NaN;4.895;0.819;13.125;NaN;0.04;NaN;NaN
18HU13037_257;HL_05.5;42.9393;-61.8308;398810;80;23-sep-13;04:20:00;35.6079;14.5721;3.654;0.1684;4.03;0.675;10.51;NaN;0.06;NaN;NaN
18HU13037_257;HL_05.5;42.9393;-61.8308;398811;61;23-sep-13;04:21:00;35.4048;15.2333;4.2176;0.3109;3.285;0.4425;5.68;NaN;0.155;NaN;NaN
18HU13037_257;HL_05.5;42.9393;-61.8308;398812;50;23-sep-13;04:22:00;35.4759;17.0305;4.5421;0.8148;2.415;0.1435;0.66;NaN;0.04;NaN;NaN
18HU13037_257;HL_05.5;42.9393;-61.8308;398813;40;23-sep-13;04:23:00;35.5788;18.4444;4.943;0.4099;1.755;0.084;0;NaN;0;NaN;NaN
18HU13037_257;HL_05.5;42.9393;-61.8308;398814;30;23-sep-13;04:24:00;34.6355;19.7;5.3064;0.2733;1.49;0.085;0;NaN;0;NaN;NaN
18HU13037_257;HL_05.5;42.9393;-61.8308;398815;21;23-sep-13;04:25:00;34.2459;21.3931;5.1644;0.1968;0.56;0.099;0;NaN;0;NaN;NaN
18HU13037_257;HL_05.5;42.9393;-61.8308;398816;10;23-sep-13;04:26:00;31.8371;19.7104;5.1261;0.1861;0.55;0.0955;0;NaN;0;NaN;NaN
18HU13037_257;HL_05.5;42.9393;-61.8308;398817;2;23-sep-13;04:27:00;31.6769;19.6657;5.1154;0.1684;0.595;0.138;0.66;31.78;0;5.431;242.5485
18HU13037_263;HL_06;42.8317;-61.7323;398818;1102;23-sep-13;07:02:00;34.9807;4.249;5.5765;NaN;11.665;1.2515;18.58;34.959;0;5.969;266.5755
18HU13037_263;HL_06;42.8317;-61.7323;398819;750;23-sep-13;07:11:00;34.9942;5.0412;5.1726;NaN;11.52;1.2975;19.61;NaN;0;NaN;NaN
18HU13037_263;HL_06;42.8317;-61.7323;398820;499;23-sep-13;07:16:00;35.0404;6.6112;4.0766;NaN;13.515;1.5085;22.52;35.019;0;4.324;193.1098
18HU13037_263;HL_06;42.8317;-61.7323;398821;250;23-sep-13;07:21:00;35.5368;12.0576;3.5337;NaN;8.465;1.1945;18.045;35.515;0;3.758;167.8323
18HU13037_263;HL_06;42.8317;-61.7323;398822;102;23-sep-13;07:25:00;35.6611;14.4835;4.0401;0.1383;3.35;0.663;8.67;NaN;0.04;NaN;NaN
18HU13037_263;HL_06;42.8317;-61.7323;398823;80;23-sep-13;07:28:00;35.5879;15.098;3.9579;0.181;3.575;0.592;8.295;NaN;0.06;NaN;NaN
18HU13037_263;HL_06;42.8317;-61.7323;398824;60;23-sep-13;07:29:00;35.0887;14.3013;4.4364;0.2767;3.495;0.5045;5.95;NaN;0.12;NaN;NaN
18HU13037_263;HL_06;42.8317;-61.7323;398825;50;23-sep-13;07:30:00;35.3753;15.1478;4.3233;0.3689;2.985;0.3975;4.275;NaN;0.115;NaN;NaN
18HU13037_263;HL_06;42.8317;-61.7323;398826;39;23-sep-13;07:31:00;36.1541;18.1271;4.828;0.6639;2.2;0.2065;0.745;NaN;0;NaN;NaN
18HU13037_263;HL_06;42.8317;-61.7323;398827;29;23-sep-13;07:32:00;35.4204;20.2108;5.0446;0.2255;1.34;0.134;0.52;NaN;0;NaN;NaN
18HU13037_263;HL_06;42.8317;-61.7323;398828;20;23-sep-13;07:33:00;34.9446;21.1511;5.0557;0.181;1.175;0.1325;0.54;NaN;0;NaN;NaN
18HU13037_263;HL_06;42.8317;-61.7323;398829;10;23-sep-13;07:35:00;35.7311;20.274;5.0171;0.1605;0.705;0.1185;0.395;32.63;0;5.199;232.1873
18HU13037_276;HL_06.3;42.7355;-61.6135;398831;1668;23-sep-13;12:01:00;34.9728;3.7535;5.414;NaN;13.235;1.2385;17.695;34.952;0;6.04;269.7464
18HU13037_276;HL_06.3;42.7355;-61.6135;398832;1518;23-sep-13;12:04:00;34.9812;4.0638;5.4024;NaN;12.07;1.2235;17.88;NaN;0;NaN;NaN
18HU13037_276;HL_06.3;42.7355;-61.6135;398833;1014;23-sep-13;12:13:00;34.9864;4.5746;5.2788;NaN;10.8;1.227;17.465;34.963;0;NaN;NaN
18HU13037_276;HL_06.3;42.7355;-61.6135;398834;751;23-sep-13;12:18:00;34.9947;5.1009;4.9416;NaN;11.545;1.31;18.815;NaN;0.04;NaN;NaN
18HU13037_276;HL_06.3;42.7355;-61.6135;398835;509;23-sep-13;12:23:00;35.0289;6.5696;3.9088;NaN;13.485;1.5255;22.07;35.007;0;4.311;192.5293
18HU13037_276;HL_06.3;42.7355;-61.6135;398836;254;23-sep-13;12:28:00;35.5301;12.0184;3.4949;NaN;8.32;1.211;18.025;35.514;0.02;3.6425;162.6741
18HU13037_276;HL_06.3;42.7355;-61.6135;398837;105;23-sep-13;12:31:00;35.7307;14.045;4.0123;0.0355;3.69;0.7245;10.5;NaN;0.04;NaN;NaN
18HU13037_276;HL_06.3;42.7355;-61.6135;398838;84;23-sep-13;12:32:00;35.8232;14.8843;3.783;0.0939;3.98;0.7465;10.885;NaN;0.04;NaN;NaN
18HU13037_276;HL_06.3;42.7355;-61.6135;398839;63;23-sep-13;12:33:00;35.2814;13.9774;4.3304;0.1901;2.84;0.5635;6.31;NaN;0.06;NaN;NaN
18HU13037_276;HL_06.3;42.7355;-61.6135;398840;54;23-sep-13;12:34:00;34.7832;13.4237;4.9749;0.345;2.225;0.343;2.58;NaN;0.1;NaN;NaN
18HU13037_276;HL_06.3;42.7355;-61.6135;398841;44;23-sep-13;12:35:00;34.5711;14.5303;5.4083;0.8601;2.805;0.3545;1.575;NaN;0.055;NaN;NaN
18HU13037_276;HL_06.3;42.7355;-61.6135;398842;34;23-sep-13;12:36:00;35.4435;20.163;4.9593;0.3143;1.74;0.1825;0;NaN;0;NaN;NaN
18HU13037_276;HL_06.3;42.7355;-61.6135;398843;20;23-sep-13;12:38:00;34.0151;19.6371;5.4579;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13037_276;HL_06.3;42.7355;-61.6135;398844;5;23-sep-13;12:40:00;33.0623;20.7457;4.9657;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13037_276;HL_06.3;42.7355;-61.6135;398845;5;23-sep-13;12:41:00;33.1088;20.7836;4.9552;0.195;0.88;0.129;0;33.085;0;4.888;218.2981
18HU13037_279;HL_06.7;42.6195;-61.5113;398846;2329;23-sep-13;16:57:00;34.9487;3.1085;5.6967;NaN;14.205;1.173;15.55;34.926;0;5.974;266.7988
18HU13037_279;HL_06.7;42.6195;-61.5113;398847;2030;23-sep-13;17:03:00;34.963;3.5654;5.6733;NaN;13.355;1.2375;17.36;34.937;0;6.114;273.0512
18HU13037_279;HL_06.7;42.6195;-61.5113;398848;1521;23-sep-13;17:12:00;34.9784;4.0495;5.6067;NaN;12;1.2665;17.605;NaN;0;NaN;NaN
18HU13037_279;HL_06.7;42.6195;-61.5113;398849;1014;23-sep-13;17:21:00;34.9807;4.5319;5.5376;NaN;10.97;1.254;17.44;34.954;0;5.876;262.4222
18HU13037_279;HL_06.7;42.6195;-61.5113;398850;757;23-sep-13;17:25:00;34.9926;5.0069;5.1798;NaN;11.605;1.2925;18.435;NaN;0;NaN;NaN
18HU13037_279;HL_06.7;42.6195;-61.5113;398851;509;23-sep-13;17:30:00;34.992;6.3063;4.2159;NaN;13.27;1.515;21.28;34.972;0;4.436;198.1118
18HU13037_279;HL_06.7;42.6195;-61.5113;398852;257;23-sep-13;17:35:00;35.4117;11.1088;3.1094;NaN;10.64;1.4305;21.03;35.393;0;3.316;148.0926
18HU13037_279;HL_06.7;42.6195;-61.5113;398853;105;23-sep-13;17:39:00;35.7882;14.074;3.935;0.0124;4.68;0.8465;12.125;NaN;0;NaN;NaN
18HU13037_279;HL_06.7;42.6195;-61.5113;398854;82;23-sep-13;17:40:00;35.639;14.0634;4.1677;0.1365;3.4;0.7125;9.58;NaN;0.04;NaN;NaN
18HU13037_279;HL_06.7;42.6195;-61.5113;398855;65;23-sep-13;17:41:00;35.192;13.4695;4.5344;0.222;2.505;0.4945;4.13;NaN;0.07;NaN;NaN
18HU13037_279;HL_06.7;42.6195;-61.5113;398856;54;23-sep-13;17:41:00;34.942;14.1781;4.6953;0.6187;3.515;0.482;4.8;NaN;0.06;NaN;NaN
18HU13037_279;HL_06.7;42.6195;-61.5113;398857;44;23-sep-13;17:42:00;34.6544;14.0982;5.2005;1.011;3.545;0.4135;3.46;NaN;0.04;NaN;NaN
18HU13037_279;HL_06.7;42.6195;-61.5113;398858;34;23-sep-13;17:43:00;34.678;17.2145;5.5722;0.8752;2.355;0.2345;0.605;NaN;0;NaN;NaN
18HU13037_279;HL_06.7;42.6195;-61.5113;398859;24;23-sep-13;17:44:00;35.2257;21.7253;4.9119;0.1879;1.08;0.1755;0.665;NaN;0;NaN;NaN
18HU13037_279;HL_06.7;42.6195;-61.5113;398860;15;23-sep-13;17:45:00;34.227;21.5067;4.9029;0.1537;1.135;0.134;0.485;NaN;0;NaN;NaN
18HU13037_279;HL_06.7;42.6195;-61.5113;398861;6;23-sep-13;17:46:00;33.6601;20.9928;5.0317;0.1742;0.895;0.1375;0.475;33.645;0;5.347;238.797
18HU13037_282;HL_07;42.4748;-61.4308;398862;2784;23-sep-13;22:01:00;34.94;2.8758;5.7419;NaN;15.685;1.201;16.455;34.915;0;6.231;278.2765
18HU13037_282;HL_07;42.4748;-61.4308;398863;2003;23-sep-13;22:14:00;34.9646;3.5843;5.6804;NaN;13.57;1.378;17.57;34.941;0;6.094;272.158
18HU13037_282;HL_07;42.4748;-61.4308;398864;1500;23-sep-13;22:23:00;34.9825;4.0619;5.6004;NaN;11.815;1.242;17.39;NaN;0;NaN;NaN
18HU13037_282;HL_07;42.4748;-61.4308;398865;1001;23-sep-13;22:32:00;34.9811;4.5278;5.5619;NaN;10.865;1.2545;17.58;34.957;0;5.884;262.7794
18HU13037_282;HL_07;42.4748;-61.4308;398866;750;23-sep-13;22:37:00;34.9864;4.9673;5.2686;NaN;11.325;1.276;18.67;NaN;0;NaN;NaN
18HU13037_282;HL_07;42.4748;-61.4308;398867;500;23-sep-13;22:41:00;35.0579;6.9396;3.9699;NaN;13.455;1.564;22.55;35.036;0;4.163;185.9196
18HU13037_282;HL_07;42.4748;-61.4308;398868;250;23-sep-13;22:46:00;35.5296;12.0348;3.5485;NaN;8.255;1.172;17.825;35.513;0;3.831;171.0925
18HU13037_282;HL_07;42.4748;-61.4308;398869;100;23-sep-13;22:50:00;36.0518;15.5431;3.6219;0.0195;4.325;0.7945;11.815;NaN;0.04;NaN;NaN
