CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
18HU14030_022;CSL_06;47.5832;-59.3437;405511;61.07;01-oct-14;06:40:00;61.076;32.2639;1.3724;7.2895;8.051;0.11056;3.64;0.76;4.65;NaN;0.14;NaN
18HU14030_022;CSL_06;47.5832;-59.3437;405512;49.94;01-oct-14;06:41:00;49.949;32.2041;1.7382;7.3125;8.059;0.16421;3.4;0.74;4.27;NaN;0.15;NaN
18HU14030_022;CSL_06;47.5832;-59.3437;405513;39.94;01-oct-14;06:43:00;39.948;32.09;2.4296;7.3308;8.073;0.29466;2.9;0.69;3.46;NaN;0.165;NaN
18HU14030_022;CSL_06;47.5832;-59.3437;405514;29.91;01-oct-14;06:44:00;29.913;31.8713;3.8141;7.2564;8.096;0.54218;2.45;0.621;2.53;NaN;0.14;NaN
18HU14030_022;CSL_06;47.5832;-59.3437;405515;20.33;01-oct-14;06:45:00;20.336;31.3531;7.2849;6.9256;8.143;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_022;CSL_06;47.5832;-59.3437;405516;20.44;01-oct-14;06:46:00;20.443;31.3717;7.1718;6.9422;8.143;0.9772;1.43;0.403;0.71;NaN;0;NaN
18HU14030_022;CSL_06;47.5832;-59.3437;405517;9.74;01-oct-14;06:47:00;9.743;31.1319;8.8892;6.679;8.16;0.88969;1.23;0.327;0.28;NaN;0;NaN
18HU14030_022;CSL_06;47.5832;-59.3437;405518;2.18;01-oct-14;06:48:00;2.18;31.0895;9.2207;6.6233;8.158;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_022;CSL_06;47.5832;-59.3437;405519;2.19;01-oct-14;06:48:00;2.192;31.0873;9.2376;6.6082;8.158;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_022;CSL_06;47.5832;-59.3437;405520;2.34;01-oct-14;06:49:00;2.342;31.0874;9.2433;6.6342;8.158;0.96261;1.13;0.325;0.2;31.093;0;6.852
18HU14030_024;LL_01;45.8247;-59.8527;405521;87.31;01-oct-14;16:16:00;87.314;32.2435;1.7883;6.6945;7.94;0.18466;7.64;0.914;6.96;32.215;0.145;6.9335
18HU14030_024;LL_01;45.8247;-59.8527;405522;81.04;01-oct-14;16:17:00;81.046;32.1742;1.803;6.7467;7.953;0.18072;7.47;0.942;6.75;NaN;0.14;NaN
18HU14030_024;LL_01;45.8247;-59.8527;405523;60.73;01-oct-14;16:18:00;60.732;31.8591;2.0548;6.9023;7.978;0.16894;6.6;0.896;5.48;NaN;0.18;NaN
18HU14030_024;LL_01;45.8247;-59.8527;405524;50.43;01-oct-14;16:19:00;50.439;30.9621;4.9081;6.4917;7.996;0.2593;6.42;0.846;4.22;NaN;0.28;NaN
18HU14030_024;LL_01;45.8247;-59.8527;405525;41.02;01-oct-14;16:20:00;41.029;30.5255;8.9132;6.272;8.079;0.62716;3.43;0.564;1.82;NaN;0.165;NaN
18HU14030_024;LL_01;45.8247;-59.8527;405526;30.02;01-oct-14;16:21:00;30.023;29.8736;12.595;6.0793;8.148;0.91886;0.58;0.224;0.19;NaN;0;NaN
18HU14030_024;LL_01;45.8247;-59.8527;405527;20.38;01-oct-14;16:23:00;20.382;29.6052;13.0946;5.992;8.143;1.54601;0.5;0.203;0.22;NaN;0;NaN
18HU14030_024;LL_01;45.8247;-59.8527;405528;10.77;01-oct-14;16:24:00;10.774;29.1492;13.9399;5.9264;8.14;1.66269;0.53;0.231;0;NaN;0;NaN
18HU14030_024;LL_01;45.8247;-59.8527;405529;2.75;01-oct-14;16:25:00;2.753;29.1121;14.0235;5.9018;8.139;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_024;LL_01;45.8247;-59.8527;405530;2.59;01-oct-14;16:25:00;2.597;29.0953;14.0619;5.9141;8.138;1.63352;0.42;0.24;0;29.094;0;6.154
18HU14030_027;LL_02;45.6585;-59.7057;405531;132.29;01-oct-14;18:10:00;132.29;33.1428;2.8842;5.3818;7.889;NaN;15;1.256;12.86;33.127;0;5.569
18HU14030_027;LL_02;45.6585;-59.7057;405532;100.16;01-oct-14;18:12:00;100.161;32.8275;2.6987;5.5774;7.896;0.07153;13.34;1.18;11.74;NaN;0;NaN
18HU14030_027;LL_02;45.6585;-59.7057;405533;81.18;01-oct-14;18:14:00;81.184;32.664;2.5433;5.8423;7.913;0.07804;11.27;1.094;10.69;NaN;0;NaN
