CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18TL16161_2384;321;46.74183;-63.76333;436351;5.06;10-sep-16;23:24:00;27.81;19.36;257.06296;1.23;0.465;0.085;0.05;0.05;256.72801;0.391
18TL16161_2385;331;46.86583;-63.67967;436352;39.47;11-sep-16;00:35:00;30.7;1.98;258.62606;0.235;16.31;1.115;5.985;0.265;251.48046;0.128
18TL16161_2385;331;46.86583;-63.67967;436353;24.99;11-sep-16;00:35:00;29.6;7.03;270.99688;0.28;4.365;0.58;2.055;0.455;NaN;0.106
18TL16161_2385;331;46.86583;-63.67967;436354;4.96;11-sep-16;00:35:00;27.95;18.86;255.99112;0.785;1.14;0.08;0.045;0.045;258.04548;0.284
18TL16161_2386;341;47.023;-63.78;436355;44.13;11-sep-16;03:31:00;31.14;1.24;242.68244;0.16;22.51;1.36;9.475;0.17;240.7174;0.086
18TL16161_2386;341;47.023;-63.78;436356;24.49;11-sep-16;03:31:00;29.39;7.96;263.89594;0.325;4.46;0.555;1.73;0.44;NaN;0.114
18TL16161_2386;341;47.023;-63.78;436357;4.96;11-sep-16;03:31:00;27.88;18.48;254.96394;0.68;1.155;0.09;0.04;0.04;257.4649;0.264
18TL16161_2387;351;47.22033;-63.838;436358;47;11-sep-16;06:46:00;31.56;0.6;254.60666;0.085;22.935;1.375;9.885;0.1;NaN;0.066
18TL16161_2387;351;47.22033;-63.838;436359;24.69;11-sep-16;06:46:00;29.96;7.11;268.89786;0.22;6.845;0.68;3.045;0.25;NaN;0.128
18TL16161_2387;351;47.22033;-63.838;436360;4.56;11-sep-16;06:46:00;27.66;18.66;250.9892;0.955;0.675;0.06;0;0;253.06589;0.357
18TL16161_2388;361;47.21267;-64.0675;436361;36.29;11-sep-16;11:00:00;31.47;2.42;246.34456;0.115;15.145;1.005;6.03;0.18;NaN;0.077
18TL16161_2388;361;47.21267;-64.0675;436362;25.39;11-sep-16;11:00:00;29.48;7.99;238.21644;0.105;12.93;0.88;4.57;0.3;NaN;0.081
18TL16161_2388;361;47.21267;-64.0675;436363;5.26;11-sep-16;11:00:00;27.6;18.48;253.40084;0.85;0.77;0.055;0;0;NaN;0.284
18TL16161_2389;371;47.21317;-64.196;436364;42.74;11-sep-16;13:00:00;31.35;1.85;242.90574;0.145;23.655;1.295;8.31;0.15;NaN;0.083
18TL16161_2389;371;47.21317;-64.196;436365;25.19;11-sep-16;13:00:00;29.11;10.31;238.35042;0.205;7.765;0.665;2.46;0.285;NaN;0.094
18TL16161_2389;371;47.21317;-64.196;436366;5.55;11-sep-16;13:00:00;27.7;18.47;250.72124;0.935;0.91;0.065;0;0;NaN;0.295
18TL16161_2390;381;47.0095;-64.33917;436367;35.9;11-sep-16;16:04:00;30.96;2.52;210.66122;0.16;27.63;1.305;8.015;0.16;NaN;0.09
18TL16161_2390;381;47.0095;-64.33917;436368;24.79;11-sep-16;16:04:00;29.34;10.02;243.21836;0.15;9.575;0.73;2.875;0.285;NaN;0.08
18TL16161_2390;381;47.0095;-64.33917;436369;5.26;11-sep-16;16:04:00;27.63;18.7;251.12318;1.07;0.91;0.125;0.03;0.03;NaN;0.385
18TL16161_2391;391;46.93717;-64.33383;436370;27.17;11-sep-16;18:04:00;30.27;5.17;206.64182;1.38;17.94;0.99;5.01;0.27;NaN;0.161
18TL16161_2391;391;46.93717;-64.33383;436371;5.26;11-sep-16;18:04:00;27.83;18.73;253.84744;1.265;1.375;0.185;0.295;0.045;NaN;0.425
18TL16161_2392;401;47.06567;-64.1945;436372;38.47;11-sep-16;22:18:00;31.06;2.72;234.59898;0.13;23.425;1.26;7.5;0.16;231.20482;0.082
18TL16161_2392;401;47.06567;-64.1945;436373;24.39;11-sep-16;22:18:00;28.1;15.46;233.52714;0.805;3.115;0.34;0.53;0.055;NaN;0.295
18TL16161_2392;401;47.06567;-64.1945;436374;4.76;11-sep-16;22:18:00;27.68;18.61;251.79308;1.01;0.795;0.1;0.025;0.025;255.61151;0.392
18TL16161_2393;41;45.87417;-63.0315;436271;33.52;07-sep-16;09:11:00;28.93;15.04;214.5913;0.75;7.215;0.61;0.645;0.155;NaN;0.201
18TL16161_2393;41;45.87417;-63.0315;436272;4.46;07-sep-16;09:11:00;28.7;18.67;251.4358;1.62;2.695;0.415;0.045;0.045;NaN;0.44
18TL16161_2394;411;47.15833;-64.32217;436375;41.75;12-sep-16;00:35:00;31.43;1.51;233.75044;0.175;27.715;1.4;8.85;0.13;227.49804;0.085
18TL16161_2394;411;47.15833;-64.32217;436376;25.78;12-sep-16;00:35:00;29.38;9.53;256.5717;0.195;5.25;0.585;2.03;0.34;NaN;0.085
18TL16161_2394;411;47.15833;-64.32217;436377;4.86;12-sep-16;00:35:00;27.76;18.13;250.85522;1.175;0.645;0.14;0.225;0.02;251.34648;0.368
18TL16161_2395;421;47.08817;-64.6635;436378;21.52;12-sep-16;04:19:00;29.56;8.71;196.2807;1.165;15;1.095;4.455;0.4;197.15157;0.238
18TL16161_2395;421;47.08817;-64.6635;436379;5.16;12-sep-16;04:19:00;27.56;16.98;236.4747;4.045;2.095;0.37;0.305;0.06;237.72518;0.775
18TL16161_2396;431;47.16717;-64.67183;436380;26.38;12-sep-16;05:43:00;30.33;4.73;221.9602;0.43;20.865;1.215;6.45;0.245;211.57675;0.13
18TL16161_2396;431;47.16717;-64.67183;436381;4.56;12-sep-16;05:43:00;27.61;17.84;243.75428;1.38;0.98;0.185;0.26;0.04;246.38922;0.387
18TL16161_2397;451;47.46483;-64.58517;436382;30.34;12-sep-16;12:50:00;31.09;3.27;274.97162;0.255;14.845;1.04;5.82;0.2;NaN;0.09
18TL16161_2397;451;47.46483;-64.58517;436383;4.96;12-sep-16;12:50:00;27.95;16.21;247.4164;5.22;1.16;0.27;0.335;0.055;NaN;0.944
18TL16161_2398;461;47.88633;-64.33883;436384;29.55;12-sep-16;17:03:00;30.41;6.2;275.28424;0.28;9.085;0.825;4.655;0.19;NaN;0.09
18TL16161_2398;461;47.88633;-64.33883;436385;4.86;12-sep-16;17:03:00;28.51;13.51;266.35224;2;3.335;0.4;0.935;0.09;NaN;0.456
18TL16161_2399;471;47.99533;-64.2115;436386;25.48;12-sep-16;19:14:00;29.82;7.48;262.3775;0.275;8.1;0.755;4.255;0.19;NaN;0.113
18TL16161_2399;471;47.99533;-64.2115;436387;4.86;12-sep-16;19:14:00;28.51;13.74;271.26484;1.1;2.17;0.325;0.515;0.065;NaN;0.383
18TL16161_2400;501;47.969;-65.83817;436395;33.02;14-sep-16;13:19:00;31.45;1.31;240.0475;0.22;27.24;1.62;10.73;0.21;NaN;0.099
18TL16161_2400;501;47.969;-65.83817;436396;24.79;14-sep-16;13:19:00;31.4;1.31;241.52128;0.185;27.12;1.535;10.895;0.245;NaN;0.095
18TL16161_2400;501;47.969;-65.83817;436397;4.66;14-sep-16;13:19:00;27.62;16.34;261.79692;1.525;1.71;0.19;0.035;0.035;NaN;0.446
18TL16161_2401;51;45.89;-62.646;436273;30.15;07-sep-16;12:10:00;28.89;15.03;226.96212;0.655;6.78;0.525;0.76;0.155;NaN;0.229
18TL16161_2401;51;45.89;-62.646;436274;4.36;07-sep-16;12:10:00;28.69;16.58;241.78924;2.525;4.855;0.365;0.24;0.07;NaN;0.568
18TL16161_2402;511;47.89233;-65.5725;436398;50.57;14-sep-16;15:10:00;31.92;0.84;265.32506;0.095;22.44;1.39;10.58;0.16;NaN;0.08
18TL16161_2402;511;47.89233;-65.5725;436399;25.09;14-sep-16;15:10:00;30.49;3.06;247.55038;0.13;20.73;1.245;8.29;0.15;NaN;0.079
18TL16161_2402;511;47.89233;-65.5725;436400;5.06;14-sep-16;15:10:00;27.8;15.87;259.78722;1.57;2.025;0.175;0.03;0.03;NaN;0.444
18TL16161_2403;521;47.93033;-65.17383;436401;74.06;14-sep-16;19:19:00;32.14;0.9;277.3386;0.1;18.99;1.35;10.83;0.19;NaN;0.072
18TL16161_2403;521;47.93033;-65.17383;436402;24.79;14-sep-16;19:19:00;31.14;1.8;289.57544;0.045;14.715;1.135;8.755;0.12;NaN;0.049
18TL16161_2403;521;47.93033;-65.17383;436403;4.96;14-sep-16;19:19:00;28.97;9.25;254.3387;0.87;9.975;0.77;3.89;0.185;NaN;0.286
18TL16161_2404;531;47.97367;-64.74333;436404;42.54;14-sep-16;22:44:00;31.7;1.06;257.33092;0.12;24.455;1.47;10.8;0.18;251.12318;0.076
18TL16161_2404;531;47.97367;-64.74333;436405;25.38;14-sep-16;22:44:00;28.68;10.95;252.37366;0.64;6.605;0.565;2.1;0.11;NaN;0.206
18TL16161_2404;531;47.97367;-64.74333;436406;5.35;14-sep-16;22:44:00;27.95;15.29;262.3775;2.26;2.49;0.305;0.045;0.045;261.261;0.561
18TL16161_2405;61;45.8045;-62.4125;436275;22.71;07-sep-16;13:39:00;28.83;15.67;203.203;1.39;7.085;0.525;0.6;0.11;NaN;0.228
18TL16161_2405;61;45.8045;-62.4125;436276;5.06;07-sep-16;13:39:00;28.64;18.42;250.45328;3.09;3.945;0.395;0.4;0.065;NaN;0.502
18TL16161_2406;71;45.84733;-62.235;436277;33.42;07-sep-16;19:14:00;29.74;7.89;209.902;0.4;17.285;0.945;1.985;0.375;NaN;0.13
18TL16161_2406;71;45.84733;-62.235;436278;4.86;07-sep-16;19:14:00;28.12;19.18;254.38336;0.745;1.225;0.095;0.33;0.045;NaN;0.192
18TL16161_2407;81;45.99167;-62.19433;436279;39.87;07-sep-16;22:20:00;30.19;4.37;252.86492;0.175;14.335;0.915;2.255;0.465;244.80379;0.09
18TL16161_2407;81;45.99167;-62.19433;436280;24.89;07-sep-16;22:20:00;29.13;11.72;225.22038;0.51;8.53;0.62;1.055;0.2;NaN;0.199
18TL16161_2407;81;45.99167;-62.19433;436281;5.06;07-sep-16;22:20:00;28.12;19.06;257.28626;0.84;1.035;0.14;0.35;0.035;255.92413;0.252
18TL16161_2408;881;47.98917;-62.096;436516;56.61;18-sep-16;23:08:00;31.76;0.23;279.92888;0.055;17.735;1.295;9.15;0.075;278.34345;0.062
18TL16161_2408;881;47.98917;-62.096;436517;25.28;18-sep-16;23:08:00;30.84;2.95;314.36174;0.33;7.785;0.835;5.14;0.1;NaN;0.108
18TL16161_2408;881;47.98917;-62.096;436518;5.16;18-sep-16;23:08:00;29.5;14.6;265.54836;0.83;1.89;0.18;0;0;262.3775;0.289
18TL16161_2409;91;45.86233;-61.8435;436282;32.53;08-sep-16;02:50:00;30.02;5.72;204.85542;0.23;21.795;1.23;2.575;0.54;206.3292;0.136
18TL16161_2409;91;45.86233;-61.8435;436283;25.39;08-sep-16;02:50:00;29.19;12.4;198.02244;0.82;7.885;0.54;0.95;0.14;NaN;0.165
18TL16161_2409;91;45.86233;-61.8435;436284;4.66;08-sep-16;02:50:00;28.56;19.71;249.47076;0.805;2.925;0.2;0.365;0.045;248.62222;0.19
18TL16161_2410;981;47.94433;-61.41583;436546;58.7;19-sep-16;21:09:00;31.26;0.14;292.65698;0.07;12.23;1.2;6.585;0.38;NaN;0.069
18TL16161_2410;981;47.94433;-61.41583;436547;24.39;19-sep-16;21:09:00;29.81;10.72;267.42408;0.51;3.865;0.595;1.35;0.24;NaN;0.158
18TL16161_2410;981;47.94433;-61.41583;436548;5.26;19-sep-16;21:09:00;29.22;15.03;262.69012;1.06;2;0.18;0;0;NaN;0.301
18TL16161_2411;991;47.92733;-61.65117;436549;54.43;19-sep-16;23:35:00;31.31;0.17;288.59292;0.08;13.155;1.225;6.805;0.37;292.43368;0.103
18TL16161_2411;991;47.92733;-61.65117;436550;25.68;19-sep-16;23:35:00;30.51;3.21;301.18704;0.44;7.155;0.835;5.305;0.095;NaN;0.185
18TL16161_2411;991;47.92733;-61.65117;436551;4.96;19-sep-16;23:35:00;29.31;14.93;260.85906;1.095;2.03;0.215;0;0;264.18623;0.339
