CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;Date;Heure;PRES;PSAL;TE90;DOXY;CHL_01;Si_01;PO4_01;NOx_01
(nom);(nom/no);(degres);(degres);(no_unique);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3)
HUD2000050_066;RL_03;43.002;-64.400667;232425;03-oct-00;17:01:00;104.76;33.863;7.55;4;0.027423;9.71;1.121;12.63
HUD2000050_066;RL_03;43.002;-64.400667;232426;03-oct-00;17:02:00;82.87;33.647;7.081;4.2;0.038392;9.94;1.119;12.47
HUD2000050_066;RL_03;43.002;-64.400667;232427;03-oct-00;17:02:00;63.35;32.87;5.911;5.1;0.163167;5.49;0.854;6.41
HUD2000050_066;RL_03;43.002;-64.400667;232428;03-oct-00;17:03:00;53.27;32.554;5.959;5.6;0.478135;3.81;0.728;3.53
HUD2000050_066;RL_03;43.002;-64.400667;232429;03-oct-00;17:04:00;43.54;32.21;7.772;6.4;1.286585;2.1;0.478;0.42
HUD2000050_066;RL_03;43.002;-64.400667;232430;03-oct-00;17:05:00;33.04;32.025;10.014;6;0.643292;1.16;0.368;0.27
HUD2000050_066;RL_03;43.002;-64.400667;232431;03-oct-00;17:06:00;22.62;31.354;15.445;5.4;0.350971;0.7;0.238;0.37
HUD2000050_066;RL_03;43.002;-64.400667;232432;03-oct-00;17:06:00;12.9;31.351;15.459;5.3;0.305192;0.76;0.234;0.25
HUD2000050_066;RL_03;43.002;-64.400667;232433;03-oct-00;17:07:00;2.95;31.345;15.444;5.3;0.325538;0.63;0.219;0.35
HUD2000050_072;RBANK;43.401167;-64.752833;232434;03-oct-00;21:36:00;52.01;32.362;6.265;5.2;0.183115;6.15;0.872;6.79
HUD2000050_072;RBANK;43.401167;-64.752833;232435;03-oct-00;21:38:00;42.16;32.3;6.174;5.3;0.213635;5.61;0.865;6.18
HUD2000050_072;RBANK;43.401167;-64.752833;232436;03-oct-00;21:39:00;32.79;31.957;6.008;5.7;0.442529;3.93;0.768;3.82
HUD2000050_072;RBANK;43.401167;-64.752833;232437;03-oct-00;21:41:00;22.63;31.67;7.953;6;1.299987;2.71;0.598;1.56
HUD2000050_072;RBANK;43.401167;-64.752833;232438;03-oct-00;21:42:00;12.67;31.266;13.924;5.6;0.406923;1.08;0.296;0.27
HUD2000050_072;RBANK;43.401167;-64.752833;232439;03-oct-00;21:43:00;2.18;31.159;15.31;5.3;0.345885;0.91;0.254;0.24
HUD2000050_073;RL_0;43.56;-64.877833;232441;03-oct-00;23:07:00;81.16;32.65;4.737;4.8;0.009598;9.3;1.065;9.43
HUD2000050_073;RL_0;43.56;-64.877833;232442;03-oct-00;23:08:00;65.17;32.403;4.875;5.1;0.006856;7.99;0.998;8.15
HUD2000050_073;RL_0;43.56;-64.877833;232443;03-oct-00;23:10:00;54.23;32.19;4.981;5.3;0.141229;6.56;0.962;7.08
HUD2000050_073;RL_0;43.56;-64.877833;232444;03-oct-00;23:11:00;45.15;31.878;5.376;5.7;0.498481;3.95;0.769;4.52
HUD2000050_073;RL_0;43.56;-64.877833;232445;03-oct-00;23:12:00;34.87;31.583;7.609;6;0.964938;2.83;0.667;1.8
HUD2000050_073;RL_0;43.56;-64.877833;232446;03-oct-00;23:13:00;24.68;31.311;11.396;5.9;1.313388;0.98;0.41;0.39
HUD2000050_073;RL_0;43.56;-64.877833;232447;03-oct-00;23:15:00;14.74;31.211;14.346;5.5;0.482469;0.87;0.298;0.27
HUD2000050_073;RL_0;43.56;-64.877833;232448;03-oct-00;23:16:00;2.25;31.227;14.729;5.4;0.032908;0.73;0.26;0.28
HUD2000050_080;HL_01;44.399;-63.444167;232449;07-oct-00;03:45:00;74.36;32.203;4.557;5.2;NaN;7.28;0.962;7.93
HUD2000050_080;HL_01;44.399;-63.444167;232450;07-oct-00;03:47:00;64.99;32.032;5.932;5.7;NaN;3.38;0.727;3.76
HUD2000050_080;HL_01;44.399;-63.444167;232451;07-oct-00;03:48:00;55.63;31.571;6.684;5.6;NaN;3.69;0.72;3.56
HUD2000050_080;HL_01;44.399;-63.444167;232452;07-oct-00;03:50:00;44.67;31.149;9.374;5.4;NaN;3.77;0.803;2.81
HUD2000050_080;HL_01;44.399;-63.444167;232453;07-oct-00;03:51:00;34.59;30.671;12.977;5.3;NaN;2.09;0.438;0.73
HUD2000050_080;HL_01;44.399;-63.444167;232454;07-oct-00;03:53:00;24.88;30.389;14.792;5.3;NaN;1.19;0.263;0.29
HUD2000050_080;HL_01;44.399;-63.444167;232455;07-oct-00;03:55:00;14.62;30.328;14.92;5.3;NaN;1.25;0.253;0.27
HUD2000050_080;HL_01;44.399;-63.444167;232456;07-oct-00;03:56:00;4.84;30.215;15.112;5.3;NaN;1.25;0.236;0.26
HUD2000050_082;HL_02;44.268;-63.322333;232457;07-oct-00;05:46:00;155.19;34.356;8.647;3.2;NaN;16.21;1.363;16.76
HUD2000050_082;HL_02;44.268;-63.322333;232458;07-oct-00;05:49:00;105.4;33.404;5.981;4.2;NaN;13.74;1.278;13.28
HUD2000050_082;HL_02;44.268;-63.322333;232459;07-oct-00;05:51:00;84.95;32.839;4.283;4.7;NaN;12.22;1.227;11.69
HUD2000050_082;HL_02;44.268;-63.322333;232460;07-oct-00;05:53:00;64.85;32.523;3.961;5.2;NaN;8.72;1.093;9.36
HUD2000050_082;HL_02;44.268;-63.322333;232461;07-oct-00;05:56:00;54.96;32.239;4.362;5.6;NaN;5.26;0.89;5.95
HUD2000050_082;HL_02;44.268;-63.322333;232462;07-oct-00;05:58:00;44.36;31.966;7.815;5.9;NaN;2.81;0.638;1.73
HUD2000050_082;HL_02;44.268;-63.322333;232463;07-oct-00;05:59:00;34.3;31.536;10.354;5.9;NaN;2.21;0.526;0.8
HUD2000050_082;HL_02;44.268;-63.322333;232464;07-oct-00;06:01:00;24.13;31.046;16.28;5.2;NaN;0.91;0.233;0.29
HUD2000050_082;HL_02;44.268;-63.322333;232465;07-oct-00;06:03:00;14.22;30.36;15.638;5.2;NaN;1.05;0.241;0.28
HUD2000050_082;HL_02;44.268;-63.322333;232466;07-oct-00;06:05:00;4.47;30.212;15.511;5.2;NaN;1.1;0.222;0.3
HUD2000050_093;HL_03;43.915167;-62.886833;232467;07-oct-00;12:52:00;263.38;35.05;9.573;1.7;NaN;23.33;1.738;23.91
HUD2000050_093;HL_03;43.915167;-62.886833;232468;07-oct-00;12:54:00;201.15;35.048;10.093;2.3;NaN;15.71;1.538;22.11
HUD2000050_093;HL_03;43.915167;-62.886833;232469;07-oct-00;12:56:00;102.94;34.462;9.121;3.5;NaN;13;1.252;15.82
HUD2000050_093;HL_03;43.915167;-62.886833;232470;07-oct-00;12:57:00;83.01;33.914;7.813;4.2;NaN;8.49;1.098;12.85
HUD2000050_093;HL_03;43.915167;-62.886833;232471;07-oct-00;12:58:00;63.67;33.162;6.071;4.9;NaN;6.69;0.974;9.37
HUD2000050_093;HL_03;43.915167;-62.886833;232472;07-oct-00;12:59:00;54.12;32.868;5.793;5.2;NaN;5.11;0.888;7.24
HUD2000050_093;HL_03;43.915167;-62.886833;232473;07-oct-00;12:59:00;44.06;32.632;6.01;6;NaN;3.03;0.613;1.07
HUD2000050_093;HL_03;43.915167;-62.886833;232474;07-oct-00;12:59:00;42.85;32.594;6.106;5.9;NaN;2.93;0.697;1.25
HUD2000050_093;HL_03;43.915167;-62.886833;232475;07-oct-00;12:59:00;42.52;32.59;6.116;5.9;NaN;NaN;NaN;NaN
HUD2000050_093;HL_03;43.915167;-62.886833;232476;07-oct-00;13:00:00;33.41;32.346;8.168;6.8;NaN;1.58;0.43;0.19
HUD2000050_093;HL_03;43.915167;-62.886833;232477;07-oct-00;13:01:00;22.82;31.537;16.56;5.5;NaN;1.04;0.206;0.18
HUD2000050_093;HL_03;43.915167;-62.886833;232478;07-oct-00;13:02:00;13.02;31.544;16.561;5.2;NaN;1.15;0.196;0.17
HUD2000050_093;HL_03;43.915167;-62.886833;232479;07-oct-00;13:02:00;12.78;31.547;16.56;5.2;NaN;1.01;0.2;0.31
HUD2000050_093;HL_03;43.915167;-62.886833;232480;07-oct-00;13:02:00;12.27;31.548;16.56;5.2;NaN;NaN;NaN;NaN
HUD2000050_093;HL_03;43.915167;-62.886833;232481;07-oct-00;13:02:00;13.21;31.55;16.563;5.2;NaN;NaN;NaN;NaN
HUD2000050_093;HL_03;43.915167;-62.886833;232482;07-oct-00;13:02:00;12.49;31.549;16.56;5.2;NaN;NaN;NaN;NaN
HUD2000050_093;HL_03;43.915167;-62.886833;232483;07-oct-00;13:03:00;2.62;31.546;16.578;5.2;NaN;1.15;0.212;0.21
HUD2000050_097;HL_04;43.479167;-62.445167;232484;07-oct-00;18:03:00;80.96;33.585;7.09;4.6;NaN;7.85;0.958;9.77
HUD2000050_097;HL_04;43.479167;-62.445167;232485;07-oct-00;18:04:00;63.09;33.584;7.087;4.6;NaN;7.34;0.916;9.3
HUD2000050_097;HL_04;43.479167;-62.445167;232486;07-oct-00;18:05:00;53.44;33.527;6.982;4.7;NaN;7.43;0.96;9.46
HUD2000050_097;HL_04;43.479167;-62.445167;232487;07-oct-00;18:05:00;42.26;32.894;6.195;5.4;NaN;5.46;0.932;6.25
HUD2000050_097;HL_04;43.479167;-62.445167;232488;07-oct-00;18:06:00;31.55;32.458;8.241;6.4;NaN;2.85;0.625;0.58
HUD2000050_097;HL_04;43.479167;-62.445167;232489;07-oct-00;18:06:00;32.5;32.482;8.097;6.5;NaN;2.06;0.525;0.33
HUD2000050_097;HL_04;43.479167;-62.445167;232490;07-oct-00;18:07:00;21.53;32.194;12.362;7.1;NaN;1.89;0.408;0.16
HUD2000050_097;HL_04;43.479167;-62.445167;232491;07-oct-00;18:08:00;13.12;31.931;16.587;5.6;NaN;1.31;0.258;0.19
HUD2000050_097;HL_04;43.479167;-62.445167;232492;07-oct-00;18:08:00;12.8;31.911;16.537;5.3;NaN;1.06;0.247;0.24
HUD2000050_097;HL_04;43.479167;-62.445167;232493;07-oct-00;18:08:00;3.15;31.49;16.622;5.2;NaN;1.21;0.279;0.19
HUD2000050_106;HL_05;43.169333;-62.106;232494;08-oct-00;00:38:00;96.85;34.329;8.93;4.4;NaN;7.46;0.924;10.55
HUD2000050_106;HL_05;43.169333;-62.106;232495;08-oct-00;00:40:00;82.42;34.175;8.647;4.4;NaN;8.19;0.935;10.26
HUD2000050_106;HL_05;43.169333;-62.106;232496;08-oct-00;00:41:00;62.41;33.779;7.572;4.8;NaN;7.08;0.896;8.65
HUD2000050_106;HL_05;43.169333;-62.106;232497;08-oct-00;00:43:00;52.49;33.447;6.847;5.2;NaN;6.18;0.853;7.14
HUD2000050_106;HL_05;43.169333;-62.106;232498;08-oct-00;00:44:00;42.55;33.353;7.478;5.5;NaN;5.06;0.754;5.32
HUD2000050_106;HL_05;43.169333;-62.106;232499;08-oct-00;00:46:00;32.84;33.488;9.018;5.6;NaN;3.8;0.593;2.98
HUD2000050_106;HL_05;43.169333;-62.106;232500;08-oct-00;00:49:00;22.5;33.485;14.4;5.8;NaN;1.7;0.316;0.19
HUD2000050_106;HL_05;43.169333;-62.106;232501;08-oct-00;00:51:00;13.1;32.505;17.159;5.1;NaN;1.13;0.196;0.14
HUD2000050_106;HL_05;43.169333;-62.106;232502;08-oct-00;00:52:00;2.62;32.491;17.165;5;NaN;1.07;0.173;0.16
HUD2000050_117;HL_06;42.852667;-61.725333;232503;08-oct-00;07:47:00;1013;34.938;4.152;5.3;NaN;11.99;1.193;19.11
HUD2000050_117;HL_06;42.852667;-61.725333;232504;08-oct-00;07:54:00;755.75;34.956;4.505;5.1;NaN;12.01;1.228;18.93
HUD2000050_117;HL_06;42.852667;-61.725333;232505;08-oct-00;07:59:00;505.26;34.969;5.346;4.5;NaN;12.99;1.32;20.61
HUD2000050_117;HL_06;42.852667;-61.725333;232506;08-oct-00;08:05:00;252.81;35.055;8.848;3.2;NaN;12.74;1.436;22.94
HUD2000050_117;HL_06;42.852667;-61.725333;232507;08-oct-00;08:09:00;102.84;35.079;11.628;4.2;NaN;5.21;0.816;10.87
HUD2000050_117;HL_06;42.852667;-61.725333;232508;08-oct-00;08:11:00;83.28;34.609;10.51;4.5;NaN;4.98;0.806;8.97
HUD2000050_117;HL_06;42.852667;-61.725333;232509;08-oct-00;08:13:00;62.6;34.183;9.585;4.9;NaN;4.29;0.71;6.14
HUD2000050_117;HL_06;42.852667;-61.725333;232510;08-oct-00;08:18:00;52.9;33.975;11.725;5.5;NaN;2.58;0.408;0.7
HUD2000050_117;HL_06;42.852667;-61.725333;232511;08-oct-00;08:19:00;42.67;34.233;15.009;5.5;NaN;1.76;0.27;0.22
HUD2000050_117;HL_06;42.852667;-61.725333;232512;08-oct-00;08:20:00;42.62;34.225;14.966;5.5;NaN;1.95;0.341;0.28
HUD2000050_117;HL_06;42.852667;-61.725333;232513;08-oct-00;08:21:00;32.42;33.904;16.509;5.6;NaN;1.33;0.205;0.21
HUD2000050_117;HL_06;42.852667;-61.725333;232514;08-oct-00;08:23:00;22.91;33.387;18.976;4.8;NaN;0.86;0.133;0.17
HUD2000050_117;HL_06;42.852667;-61.725333;232515;08-oct-00;08:26:00;12.8;33.265;18.988;4.8;NaN;0.84;0.123;0.15
HUD2000050_117;HL_06;42.852667;-61.725333;232516;08-oct-00;08:26:00;12.54;33.267;18.988;4.8;NaN;1.09;0.181;0.28
HUD2000050_117;HL_06;42.852667;-61.725333;232517;08-oct-00;08:28:00;3.09;33.193;18.934;4.8;NaN;0.82;0.126;0.18
HUD2000050_137;HL_07;42.529;-61.4005;232518;08-oct-00;15:05:00;2092.68;34.922;3.277;5.4;NaN;13.9;1.174;18.62
HUD2000050_137;HL_07;42.529;-61.4005;232519;08-oct-00;15:16:00;1503.31;34.919;3.593;5.4;NaN;12.32;1.188;18.67
HUD2000050_137;HL_07;42.529;-61.4005;232520;08-oct-00;15:25:00;997.84;34.962;4.143;5.2;NaN;12.1;1.218;18.91
HUD2000050_137;HL_07;42.529;-61.4005;232521;08-oct-00;15:34:00;502.26;34.965;4.945;4.8;NaN;12.17;1.286;20.01
HUD2000050_137;HL_07;42.529;-61.4005;232522;08-oct-00;15:39:00;251.2;34.921;6.402;3.8;NaN;13.49;1.419;22
HUD2000050_137;HL_07;42.529;-61.4005;232523;08-oct-00;15:42:00;101.69;34.637;10.629;4.4;NaN;4.83;0.798;9.34
HUD2000050_137;HL_07;42.529;-61.4005;232524;08-oct-00;15:43:00;84.36;33.942;8.862;5;NaN;3.86;0.704;5.57
HUD2000050_137;HL_07;42.529;-61.4005;232525;08-oct-00;15:43:00;65.71;33.553;9.459;5.6;NaN;2.23;0.494;1.5
HUD2000050_137;HL_07;42.529;-61.4005;232526;08-oct-00;15:44:00;55.12;33.614;11.416;6.1;NaN;1.75;0.387;0.71
HUD2000050_137;HL_07;42.529;-61.4005;232527;08-oct-00;15:45:00;45.3;33.783;14.545;6.3;NaN;1.47;0.288;0.23
HUD2000050_137;HL_07;42.529;-61.4005;232528;08-oct-00;15:45:00;45.26;33.795;14.527;6.1;NaN;0.95;0.157;0.28
HUD2000050_137;HL_07;42.529;-61.4005;232529;08-oct-00;15:45:00;44.66;33.791;14.602;6.1;NaN;NaN;NaN;NaN
HUD2000050_137;HL_07;42.529;-61.4005;232530;08-oct-00;15:45:00;35.12;33.247;18.877;5.6;NaN;0.87;0.16;0.19
HUD2000050_137;HL_07;42.529;-61.4005;232531;08-oct-00;15:46:00;24.57;33.034;19.134;4.9;NaN;0.87;0.118;0.15
HUD2000050_137;HL_07;42.529;-61.4005;232532;08-oct-00;15:47:00;15.25;32.975;19.194;4.9;NaN;0.73;0.122;0.17
HUD2000050_137;HL_07;42.529;-61.4005;232533;08-oct-00;15:47:00;15.24;32.975;19.194;4.9;NaN;1.61;0.312;0.41
HUD2000050_137;HL_07;42.529;-61.4005;232534;08-oct-00;15:47:00;15.63;32.975;19.194;4.9;NaN;NaN;NaN;NaN
HUD2000050_137;HL_07;42.529;-61.4005;232535;08-oct-00;15:47:00;15.54;32.975;19.194;4.9;NaN;NaN;NaN;NaN
HUD2000050_137;HL_07;42.529;-61.4005;232536;08-oct-00;15:47:00;14.84;32.975;19.191;4.9;NaN;NaN;NaN;NaN
HUD2000050_137;HL_07;42.529;-61.4005;232537;08-oct-00;15:48:00;5.01;32.975;19.201;4.8;NaN;0.61;0.106;0.14
HUD2000050_160;WB_01;43.391167;-61.786;232538;09-oct-00;00:15:00;79.65;33.562;7.18;5;NaN;6;0.796;7.15
HUD2000050_160;WB_01;43.391167;-61.786;232539;09-oct-00;00:17:00;61.4;33.554;7.179;5.1;NaN;6.28;0.836;7.43
HUD2000050_160;WB_01;43.391167;-61.786;232540;09-oct-00;00:19:00;48.22;33.346;8.135;5.6;NaN;4.09;0.637;4.13
HUD2000050_160;WB_01;43.391167;-61.786;232541;09-oct-00;00:21:00;39.84;33.908;13.946;5.5;NaN;2.43;0.375;1.22
HUD2000050_160;WB_01;43.391167;-61.786;232542;09-oct-00;00:22:00;32.96;33.878;16.991;5.2;NaN;1.5;0.22;0.34
HUD2000050_160;WB_01;43.391167;-61.786;232543;09-oct-00;00:23:00;24.27;33.225;17.88;5;NaN;1.01;0.162;0.17
HUD2000050_160;WB_01;43.391167;-61.786;232544;09-oct-00;00:25:00;14.6;32.526;17.715;4.9;NaN;0.92;0.15;0.19
HUD2000050_160;WB_01;43.391167;-61.786;232545;09-oct-00;00:27:00;2.56;32.52;17.709;4.9;NaN;0.96;0.16;0.17
HUD2000050_165;WB_02;43.581167;-61.520167;232546;09-oct-00;03:30:00;50.6;33.136;6.773;5.1;NaN;6.33;0.826;6.58
HUD2000050_165;WB_02;43.581167;-61.520167;232547;09-oct-00;03:32:00;43.46;32.961;6.981;5.3;NaN;5.62;0.788;5.9
HUD2000050_165;WB_02;43.581167;-61.520167;232548;09-oct-00;03:33:00;33.23;32.486;8.236;5.7;NaN;2.79;0.624;2.9
HUD2000050_165;WB_02;43.581167;-61.520167;232549;09-oct-00;03:35:00;24.03;31.611;12.795;5.1;NaN;1.4;0.352;0.49
HUD2000050_165;WB_02;43.581167;-61.520167;232550;09-oct-00;03:37:00;14.47;31.139;16.099;5.2;NaN;0.87;0.256;0.16
HUD2000050_165;WB_02;43.581167;-61.520167;232551;09-oct-00;03:38:00;4.06;31.113;16.093;5.2;NaN;0.82;0.19;0.15
HUD2000050_166;WB_03;43.790167;-61.210167;232552;09-oct-00;05:19:00;40.32;32.265;10.387;5.1;NaN;NaN;NaN;NaN
HUD2000050_166;WB_03;43.790167;-61.210167;232553;09-oct-00;05:19:00;40.11;32.282;10.57;5.1;NaN;4.61;0.666;3.46
HUD2000050_166;WB_03;43.790167;-61.210167;232554;09-oct-00;05:21:00;33.66;32.303;10.724;5.1;NaN;4.25;0.645;3.27
HUD2000050_166;WB_03;43.790167;-61.210167;232555;09-oct-00;05:22:00;24.23;31.983;13.863;5;NaN;2.29;0.384;0.85
HUD2000050_166;WB_03;43.790167;-61.210167;232556;09-oct-00;05:23:00;14.16;31.041;15.904;5.1;NaN;1.12;0.223;0.24
HUD2000050_166;WB_03;43.790167;-61.210167;232557;09-oct-00;05:25:00;4.25;30.962;16.047;5.1;NaN;1.08;0.21;0.19
HUD2000050_172;GWA_01;44.3015;-60.464;232558;09-oct-00;10:23:00;139.14;32.995;3.942;4.7;NaN;12.97;1.228;12.2
HUD2000050_172;GWA_01;44.3015;-60.464;232559;09-oct-00;10:25:00;103.52;32.736;3.477;4.7;0.049362;11.04;1.176;10.8
HUD2000050_172;GWA_01;44.3015;-60.464;232560;09-oct-00;10:26:00;82.8;32.38;3.59;4.9;0.046619;10.23;1.212;10.84
HUD2000050_172;GWA_01;44.3015;-60.464;232561;09-oct-00;10:27:00;63.19;32.147;4.077;5.2;0.075413;7.88;1.075;8.81
HUD2000050_172;GWA_01;44.3015;-60.464;232562;09-oct-00;10:28:00;52.29;31.944;5.062;5.4;0.108321;6.28;0.956;7.06
HUD2000050_172;GWA_01;44.3015;-60.464;232563;09-oct-00;10:28:00;42.99;31.905;5.326;5.4;0.113806;5.91;0.932;6.73
HUD2000050_172;GWA_01;44.3015;-60.464;232564;09-oct-00;10:29:00;32.85;31.569;7.636;5.8;0.134373;4.56;0.828;5.29
HUD2000050_172;GWA_01;44.3015;-60.464;232565;09-oct-00;10:30:00;23.15;30.604;15.305;5.6;0.884527;1.14;0.21;0.28
HUD2000050_172;GWA_01;44.3015;-60.464;232566;09-oct-00;10:31:00;12.79;30.503;15.5;5.4;0.884527;0.91;0.19;0.31
HUD2000050_172;GWA_01;44.3015;-60.464;232567;09-oct-00;10:32:00;2.7;30.484;15.463;5.3;0.884527;0.97;0.178;0.32
HUD2000050_174;GULD_01;44.23;-59.562333;232568;09-oct-00;14:33:00;214.55;34.691;6.66;4.3;NaN;12.7;1.208;17.8
HUD2000050_174;GULD_01;44.23;-59.562333;232569;09-oct-00;14:36:00;103.48;33.361;4.751;4.7;0.024681;12.29;1.154;12.74
HUD2000050_174;GULD_01;44.23;-59.562333;232570;09-oct-00;14:37:00;83.13;33.009;3.979;4.9;0.02331;10.83;1.136;11.17
HUD2000050_174;GULD_01;44.23;-59.562333;232571;09-oct-00;14:38:00;63.27;32.484;3.286;5.4;0.046619;7;0.98;8.25
HUD2000050_174;GULD_01;44.23;-59.562333;232572;09-oct-00;14:38:00;52.87;32.272;3.612;5.7;0.074042;5.32;0.888;6.54
HUD2000050_174;GULD_01;44.23;-59.562333;232573;09-oct-00;14:38:00;52.66;32.271;3.621;5.7;NaN;5.61;0.985;7.12
HUD2000050_174;GULD_01;44.23;-59.562333;232574;09-oct-00;14:39:00;52.63;32.272;3.62;5.7;NaN;NaN;NaN;NaN
HUD2000050_174;GULD_01;44.23;-59.562333;232575;09-oct-00;14:39:00;42.88;32.185;4;5.8;0.104208;4.6;0.834;5.59
HUD2000050_174;GULD_01;44.23;-59.562333;232576;09-oct-00;14:40:00;32.67;31.872;6.817;5.6;0.183115;3.74;0.718;3.93
HUD2000050_174;GULD_01;44.23;-59.562333;232577;09-oct-00;14:41:00;22.82;31.113;15.743;5.4;0.376404;1.69;0.336;0.44
HUD2000050_174;GULD_01;44.23;-59.562333;232578;09-oct-00;14:41:00;12.53;30.875;15.722;5.3;1.648437;1.35;0.244;0.28
HUD2000050_174;GULD_01;44.23;-59.562333;232579;09-oct-00;14:41:00;12.89;30.873;15.719;5.3;NaN;1.26;0.264;0.3
HUD2000050_174;GULD_01;44.23;-59.562333;232580;09-oct-00;14:41:00;12.56;30.873;15.715;5.3;NaN;NaN;NaN;NaN
HUD2000050_174;GULD_01;44.23;-59.562333;232581;09-oct-00;14:41:00;12.65;30.873;15.718;5.3;NaN;NaN;NaN;NaN
HUD2000050_174;GULD_01;44.23;-59.562333;232582;09-oct-00;14:41:00;12.93;30.873;15.719;5.3;NaN;NaN;NaN;NaN
HUD2000050_174;GULD_01;44.23;-59.562333;232583;09-oct-00;14:42:00;2.54;30.871;15.723;5.2;1.822662;1.15;0.235;0.26
HUD2000050_180;GULD_02;44.133667;-59.1275;232585;09-oct-00;19:56:00;287;34.831;6.79;4.1;NaN;12.04;1.264;18.32
HUD2000050_180;GULD_02;44.133667;-59.1275;232586;09-oct-00;19:57:00;252.6;34.874;7.591;3.9;NaN;12.05;1.28;19.27
HUD2000050_180;GULD_02;44.133667;-59.1275;232587;09-oct-00;20:00:00;101.69;34.039;6.804;4.6;0.030165;7.58;0.957;10.81
HUD2000050_180;GULD_02;44.133667;-59.1275;232588;09-oct-00;20:01:00;82.8;33.267;5.125;5;0.046619;6.56;0.892;8.84
HUD2000050_180;GULD_02;44.133667;-59.1275;232589;09-oct-00;20:02:00;62.94;32.703;4.237;5.4;0.104208;4.84;0.806;5.86
HUD2000050_180;GULD_02;44.133667;-59.1275;232590;09-oct-00;20:03:00;53.61;32.367;3.91;5.9;0.24924;3.7;0.769;4.74
HUD2000050_180;GULD_02;44.133667;-59.1275;232591;09-oct-00;20:03:00;52.81;32.364;4.124;5.9;NaN;3.73;0.875;4.79
HUD2000050_180;GULD_02;44.133667;-59.1275;232592;09-oct-00;20:03:00;53.3;32.36;3.901;6;NaN;NaN;NaN;NaN
HUD2000050_180;GULD_02;44.133667;-59.1275;232593;09-oct-00;20:03:00;43.2;32.089;4.341;5.9;0.335712;4.11;0.822;5.11
HUD2000050_180;GULD_02;44.133667;-59.1275;232594;09-oct-00;20:04:00;33.93;31.851;7.43;6.1;0.64599;2.33;0.57;2.41
HUD2000050_180;GULD_02;44.133667;-59.1275;232595;09-oct-00;20:05:00;23.6;31.136;14.242;5.8;0.549346;1.04;0.278;0.54
HUD2000050_180;GULD_02;44.133667;-59.1275;232596;09-oct-00;20:05:00;13.02;31.097;14.694;5.5;0.610385;1.14;0.254;0.35
HUD2000050_180;GULD_02;44.133667;-59.1275;232597;09-oct-00;20:05:00;13.29;31.097;14.695;5.5;NaN;0.99;0.284;0.49
HUD2000050_180;GULD_02;44.133667;-59.1275;232598;09-oct-00;20:05:00;14.03;31.098;14.69;5.5;NaN;NaN;NaN;NaN
HUD2000050_180;GULD_02;44.133667;-59.1275;232599;09-oct-00;20:05:00;13.72;31.097;14.7;5.5;NaN;NaN;NaN;NaN
HUD2000050_180;GULD_02;44.133667;-59.1275;232600;09-oct-00;20:05:00;13.5;31.095;14.716;5.5;NaN;NaN;NaN;NaN
HUD2000050_180;GULD_02;44.133667;-59.1275;232601;09-oct-00;20:06:00;3.86;31.094;14.72;5.4;0.651077;1.01;0.54;0.34
HUD2000050_190;GULD_04;43.809;-58.918167;232602;10-oct-00;09:43:00;1912.38;34.918;3.471;5.4;NaN;13.27;1.184;18.42
HUD2000050_190;GULD_04;43.809;-58.918167;232603;10-oct-00;09:54:00;1348.11;34.923;3.834;5.4;NaN;11.84;1.185;18.12
HUD2000050_190;GULD_04;43.809;-58.918167;232604;10-oct-00;10:34:00;894.45;34.932;4.226;5.2;NaN;11.54;1.182;18.52
HUD2000050_190;GULD_04;43.809;-58.918167;232605;10-oct-00;10:48:00;494.82;34.896;4.836;4.9;NaN;11.52;1.186;18.08
HUD2000050_190;GULD_04;43.809;-58.918167;232606;10-oct-00;10:54:00;212.48;35.167;9.518;3.1;NaN;12.5;1.444;23.56
HUD2000050_190;GULD_04;43.809;-58.918167;232607;10-oct-00;10:57:00;88.53;34.759;10.643;4.4;0.043877;5.69;0.811;10.09
HUD2000050_190;GULD_04;43.809;-58.918167;232608;10-oct-00;10:58:00;73.28;33.949;7.586;4.7;0.057588;6.51;0.89;9.3
HUD2000050_190;GULD_04;43.809;-58.918167;232609;10-oct-00;10:59:00;58.52;33.061;4.027;5.2;0.065815;7.37;1.008;9.23
HUD2000050_190;GULD_04;43.809;-58.918167;232610;10-oct-00;11:00:00;51.7;32.849;4.277;5.4;0.126146;6.01;0.922;7.66
HUD2000050_190;GULD_04;43.809;-58.918167;232611;10-oct-00;11:00:00;50.24;32.854;4.568;5.4;NaN;5.95;1.029;7.63
HUD2000050_190;GULD_04;43.809;-58.918167;232612;10-oct-00;11:00:00;52.94;32.919;4.325;5.4;NaN;NaN;NaN;NaN
HUD2000050_190;GULD_04;43.809;-58.918167;232613;10-oct-00;11:01:00;42.4;32.366;3.35;5.9;0.2645;3.49;0.8;4.59
HUD2000050_190;GULD_04;43.809;-58.918167;232614;10-oct-00;11:02:00;34.14;32.013;5.732;6.4;0.911331;1.76;0.589;1.86
HUD2000050_190;GULD_04;43.809;-58.918167;232615;10-oct-00;11:03:00;25.85;31.757;15.632;5.8;0.562881;0.85;0.233;0.29
