CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;terrain;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;CNTR;nCNTR;PRES;PRES_SDEV;TE90;TE90_SDEV;PSAL;SIGT;FLOR;DOXY;SECC;PSAL_BS;Q_PSAL;OXY_02;Q_OXY;OXY_02;Q_OXY;OXY_02;Q_OXY;CHL_01;Q_CHL;CHL_01;Q_CHL;PHA_01;PHA_01;CHL_03;Q_CHL;CHL_03;Q_CHL;NO2_02;Q_NO2;NO2_02;Q_NO2;NO2_02;Q_NO2;NOX_02;Q_NOX;NOX_02;Q_NOX;NOX_02;Q_NOX;NOX_02;Q_NOX;NOX_02;Q_NOX;PO4_02;Q_PO4;PO4_02;Q_PO4;Si_02;Q_Si;Si_02;Q_Si;Si_02;Q_Si;Si_02;Q_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(scan);(nombre_scan);(dbar);(dbar);(celsius);(celsius);(psu);(kg/m**3);(mg/m**3);(ml/l);(m);(PSU);((none));(ml/l);((none));(ml/l);((none));(ml/l);((none));(mg/m**3);((none));(mg/m**3);((none));(mg/m**3);(mg/m**3);(mg/m**3);((none));(mg/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none))
q64a043;TSI1,CG;49.2415;-66.19583;247192;15.4;03-Dec-2001;19:51:05;26685;240;15.4;0.03;1.88;0.006;28.78;23;0.991;7.54;NaN;28.85;1;7.551;1;NaN;NaN;NaN;NaN;0.42;1;0.36;1;-0.28;-0.18;0.27;1;0.32;1;0.1;1;0.09;1;NaN;NaN;15.07;3;12.16;1;NaN;NaN;NaN;NaN;NaN;NaN;1.12;1;1.14;1;16.34;1;16.16;1;NaN;NaN;NaN;NaN
q64a043;TSI1,CG;49.2415;-66.19583;247193;5.2;03-Dec-2001;19:51:05;28883;240;5.2;0.05;1.79;0.002;28.66;22.91;1.18;7.603;NaN;28.69;1;7.637;1;NaN;NaN;NaN;NaN;0.37;1;0.38;1;-0.19;-0.2;0.33;1;0.33;1;0.1;1;0.09;1;NaN;NaN;14.6;3;12.52;1;12.43;1;NaN;NaN;NaN;NaN;1.13;1;1.16;1;16.62;1;16.87;1;NaN;NaN;NaN;NaN
q64a043;TSI1,CG;49.2415;-66.19583;247194;3.6;03-Dec-2001;19:51:05;30842;240;3.6;0.04;1.62;0.005;28.42;22.73;1.43;7.593;NaN;28.51;1;7.748;1;7.744;1;NaN;NaN;0.58;1;0.52;1;-0.29;-0.29;0.47;1;0.43;1;0.09;1;0.1;1;NaN;NaN;12.54;1;12.89;1;NaN;NaN;NaN;NaN;NaN;NaN;1.13;1;1.18;1;17.12;1;17.08;1;NaN;NaN;NaN;NaN
q64a044;-99;49.15017;-67.26517;247195;319.5;03-Dec-2001;23:46:45;16086;240;319.5;0.06;5.21;0;34.52;27.27;0.204;1.819;NaN;34.55;1;1.764;1;1.755;1;1.766;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a044;-99;49.15017;-67.26517;247196;4.5;03-Dec-2001;23:46:45;29084;240;4.5;0.04;1.7;0.011;27.74;22.18;1.155;7.666;NaN;27.78;1;7.769;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a045;-99;49.00117;-67.8065;247197;285.1;04-Dec-2001;02:03:08;16267;240;285.1;0.04;5.15;0;34.48;27.25;-0.027;1.713;NaN;34.51;1;1.655;1;1.657;1;1.64;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a045;-99;49.00117;-67.8065;247198;3.5;04-Dec-2001;02:03:08;26363;240;3.5;0.03;1.57;0;27.92;22.33;1.006;7.613;NaN;27.94;1;7.988;4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a046;-99;48.97017;-68.22183;247199;287.9;04-Dec-2001;03:43:08;16339;240;287.9;0.03;4.98;0;34.4;27.2;0.166;1.662;NaN;34.43;1;1.656;1;1.623;1;1.612;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a046;-99;48.97017;-68.22183;247200;2.5;04-Dec-2001;03:43:08;27008;240;2.5;0.07;1.62;0.001;27.02;21.6;1.012;7.619;NaN;27.06;1;7.731;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a047;-99;48.90317;-68.16733;247201;324.8;04-Dec-2001;04:49:28;15972;240;324.8;0.04;5.03;0;34.43;27.22;0.233;1.563;NaN;34.45;1;1.508;1;1.514;1;1.5;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a047;-99;48.90317;-68.16733;247202;3.4;04-Dec-2001;04:49:28;28212;240;3.4;0.07;1.23;0.001;26.56;21.26;1.495;7.924;NaN;26.58;1;7.997;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a048;TESL7;48.8255;-68.74867;247203;125.8;04-Dec-2001;06:48:11;11647;240;125.8;0.02;1.83;0.002;32.97;26.36;0.375;4.622;NaN;32.99;1;4.617;1;4.941;1;4.628;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.04;1;0.04;1;NaN;NaN;15.99;1;16.46;1;16.59;1;13.78;3;NaN;NaN;1.65;1;1.66;1;22.93;1;22.82;1;24.32;1;NaN;NaN
q64a048;TESL7;48.8255;-68.74867;247204;100.2;04-Dec-2001;06:48:11;14566;240;100.2;0.03;1.67;0.002;32.91;26.32;0.314;4.881;NaN;32.77;1;4.766;1;NaN;NaN;NaN;NaN;0.16;1;0.16;1;-0.09;-0.09;0.12;1;0.12;1;0.03;1;0.03;1;NaN;NaN;15.71;1;16.15;1;16.2;1;13.31;3;NaN;NaN;1.57;1;1.61;1;22.67;1;22.64;1;20.48;3;NaN;NaN
q64a048;TESL7;48.8255;-68.74867;247205;50.4;04-Dec-2001;06:48:11;18405;240;50.4;0.03;1.39;0.017;32.07;25.66;0.341;6.398;NaN;31.87;1;6.47;1;NaN;NaN;NaN;NaN;0.23;1;0.24;1;-0.15;-0.15;0.16;1;0.16;1;0.03;1;0.02;1;NaN;NaN;9.72;1;10.02;1;10.14;1;8.29;3;NaN;NaN;1.14;1;1.16;1;10.5;1;9.69;1;9;1;NaN;NaN
q64a048;TESL7;48.8255;-68.74867;247206;25.3;04-Dec-2001;06:48:11;21401;240;25.3;0.05;2.04;0;30.11;24.05;0.606;6.673;NaN;29.36;1;6.592;1;NaN;NaN;NaN;NaN;0.22;1;0.24;1;-0.15;-0.15;0.14;1;0.15;1;0.04;1;0.04;1;NaN;NaN;13.04;1;12.6;1;13.03;1;NaN;NaN;NaN;NaN;1.28;1;1.28;1;16.27;1;15.31;1;16.44;1;NaN;NaN
q64a048;TESL7;48.8255;-68.74867;247207;15.5;04-Dec-2001;06:48:11;24029;240;15.5;0.03;1.93;0;29.18;23.32;0.443;7.15;NaN;29.15;1;6.852;1;NaN;NaN;NaN;NaN;0.3;1;0.32;1;-0.19;-0.21;0.2;1;0.21;1;0.05;1;0.06;1;NaN;NaN;13.41;1;12.85;1;13.33;1;NaN;NaN;NaN;NaN;1.22;1;1.25;1;17.55;1;16.83;1;17.54;1;NaN;NaN
q64a048;TESL7;48.8255;-68.74867;247208;5;04-Dec-2001;06:48:11;26094;240;5;0.03;1.22;0.001;26.39;21.12;1.238;7.755;NaN;26.43;1;7.98;1;NaN;NaN;NaN;NaN;0.43;1;0.31;1;-0.23;-0.18;0.38;1;0.3;1;0.11;1;0.11;1;NaN;NaN;13.68;1;13.56;1;13.11;1;NaN;NaN;NaN;NaN;1.12;1;1.15;1;19.71;1;19.83;1;21.06;1;NaN;NaN
q64a048;TESL7;48.8255;-68.74867;247209;3.6;04-Dec-2001;06:48:11;27913;240;3.6;0.03;1.24;0.006;26.43;21.15;1.005;7.751;NaN;26.43;1;7.976;1;NaN;NaN;NaN;NaN;0.41;1;0.45;1;-0.24;-0.25;0.36;1;0.43;1;0.11;1;0.11;1;NaN;NaN;13.69;1;13.16;1;13.6;1;NaN;NaN;NaN;NaN;1.11;1;1.09;1;20.05;1;19.48;1;19.03;1;NaN;NaN
q64a049;TESL6;48.78483;-68.70733;247210;139.7;04-Dec-2001;08:07:17;7601;240;139.7;0.04;3.12;0.004;33.55;26.72;0.344;3.244;NaN;33.49;1;3.223;1;3.207;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02;1;0.03;1;NaN;NaN;20.29;1;19.48;1;20.28;1;NaN;NaN;NaN;NaN;1.89;1;1.89;1;31.11;1;31.06;1;34.18;1;NaN;NaN
q64a049;TESL6;48.78483;-68.70733;247211;99.5;04-Dec-2001;08:07:17;12279;240;99.5;0.03;1.52;0.002;32.86;26.29;0.219;4.995;NaN;32.89;1;4.881;1;NaN;NaN;NaN;NaN;0.14;1;0.14;1;-0.08;-0.08;0.1;1;0.11;1;0.02;1;0.03;1;NaN;NaN;16.07;1;15.93;1;15.38;1;NaN;NaN;NaN;NaN;1.52;1;1.51;1;19.21;1;19.27;1;20.55;1;NaN;NaN
q64a049;TESL6;48.78483;-68.70733;247212;50.2;04-Dec-2001;08:07:17;16637;240;50.2;0.04;2.09;0.003;31.82;25.42;0.233;6.421;NaN;31.71;1;6.575;1;NaN;NaN;NaN;NaN;0.19;1;0.24;1;-0.14;-0.17;0.12;1;0.15;1;0.02;1;0.03;1;NaN;NaN;9.15;1;8.74;1;9.1;1;NaN;NaN;NaN;NaN;1.05;1;1.03;1;9.23;1;8.48;1;8.53;1;NaN;NaN
q64a049;TESL6;48.78483;-68.70733;247213;25.7;04-Dec-2001;08:07:17;20888;240;25.7;0.03;1.92;0.001;30.03;24;0.447;6.729;NaN;30.07;1;6.648;1;NaN;NaN;NaN;NaN;0.22;1;0.2;1;-0.15;-0.14;0.14;1;0.13;1;0.03;1;0.04;1;NaN;NaN;13.32;1;13.08;1;13.21;1;NaN;NaN;NaN;NaN;1.27;1;1.29;1;18.5;1;16.54;1;16.76;1;NaN;NaN
q64a049;TESL6;48.78483;-68.70733;247214;16.1;04-Dec-2001;08:07:17;23147;240;16.1;0.03;1.81;0.001;28.43;22.72;0.403;7.296;NaN;28.54;1;7.265;1;NaN;NaN;NaN;NaN;0.28;1;0.31;1;-0.14;-0.06;0.16;1;0.2;1;0.05;1;0.05;1;NaN;NaN;13.92;1;13.81;1;13.36;1;NaN;NaN;NaN;NaN;1.23;1;1.2;1;17.61;1;17.45;1;16.75;1;NaN;NaN
q64a049;TESL6;48.78483;-68.70733;247215;6.1;04-Dec-2001;08:07:17;25784;240;6.1;0.03;1.63;0.001;27.52;22.01;0.565;7.601;NaN;NaN;NaN;7.727;1;NaN;NaN;NaN;NaN;0.37;1;0.45;1;-0.09;-0.15;0.23;1;0.28;1;0.09;1;0.1;1;NaN;NaN;14.14;1;13.46;1;13.93;1;NaN;NaN;NaN;NaN;1.22;1;1.17;1;18.38;1;18.74;1;21.62;3;NaN;NaN
q64a049;TESL6;48.78483;-68.70733;247216;3;04-Dec-2001;08:07:17;27889;240;3;0.03;1.59;0.001;27.44;21.94;0.528;7.622;NaN;27.38;1;7.737;1;NaN;NaN;NaN;NaN;0.38;1;0.38;1;-0.08;-0.08;0.28;1;0.28;1;0.1;1;0.1;1;NaN;NaN;14.27;1;14.04;1;13.48;1;NaN;NaN;NaN;NaN;1.22;1;1.17;1;18.6;1;17.89;1;20.86;3;NaN;NaN
q64a050;TESL5;48.74567;-68.67167;247217;341.8;04-Dec-2001;09:23:49;17246;240;341.8;0.04;4.98;0;34.4;27.2;0.051;1.311;NaN;34.43;1;1.26;1;1.26;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03;1;0.03;1;NaN;NaN;23.77;1;23.48;1;22.52;1;NaN;NaN;NaN;NaN;2.66;1;2.62;1;60.82;1;60.52;1;67.82;3;NaN;NaN
q64a050;TESL5;48.74567;-68.67167;247218;301.1;04-Dec-2001;09:23:49;20889;240;301.1;0.03;4.96;0;34.4;27.2;0.033;1.402;NaN;34.43;1;1.299;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02;1;0.02;1;NaN;NaN;23.75;1;23.46;1;22.58;1;NaN;NaN;NaN;NaN;2.47;1;2.56;1;59.94;1;56.71;1;66.53;3;NaN;NaN
q64a050;TESL5;48.74567;-68.67167;247219;199.8;04-Dec-2001;09:23:49;29513;57;199.8;0.03;4.18;0.001;34.03;26.99;0.265;2.065;NaN;34.06;1;2.224;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;1;0.02;1;NaN;NaN;23.15;1;22.96;1;21.83;1;NaN;NaN;NaN;NaN;2.14;1;2.3;1;45.53;1;44.34;1;50.85;3;NaN;NaN
q64a050;TESL5;48.74567;-68.67167;247220;99.6;04-Dec-2001;09:23:49;35258;240;99.6;0.03;1.81;0.001;32.98;26.37;-0.052;4.64;NaN;33;1;4.495;1;NaN;NaN;NaN;NaN;0.18;1;0.15;1;-0.06;-0.04;0.1;1;0.09;1;0.02;3;0.02;3;NaN;NaN;23.35;3;23.01;3;21.81;3;NaN;NaN;NaN;NaN;2.13;3;2.27;3;46.8;3;42.92;3;49.03;3;NaN;NaN
q64a050;TESL5;48.74567;-68.67167;247221;50.7;04-Dec-2001;09:23:49;38847;240;50.7;0.03;1.44;0.009;31.99;25.6;0.338;6.241;NaN;31.97;1;6.565;1;NaN;NaN;NaN;NaN;0.29;1;0.3;1;-0.15;-0.15;0.15;1;0.16;1;0.03;1;0.03;1;NaN;NaN;9.58;1;9.37;1;8.86;3;NaN;NaN;NaN;NaN;1.32;1;1.13;1;8.25;1;8.37;1;8.97;3;NaN;NaN
q64a050;TESL5;48.74567;-68.67167;247222;24.7;04-Dec-2001;09:23:49;42113;240;24.7;0.04;2.02;0.002;30.34;24.24;0.467;6.597;NaN;30.4;1;6.452;1;NaN;NaN;NaN;NaN;0.25;1;0.26;1;-0.12;-0.13;0.13;1;0.14;1;0.03;1;0.04;1;NaN;NaN;13.08;1;12.86;1;12.16;3;NaN;NaN;NaN;NaN;1.44;1;1.29;1;15.64;1;15.12;1;17.59;3;NaN;NaN
q64a050;TESL5;48.74567;-68.67167;247223;15;04-Dec-2001;09:23:49;44494;240;15;0.03;1.87;0;29.34;23.45;0.739;7.134;NaN;29.34;1;6.952;1;NaN;NaN;NaN;NaN;0.38;1;0.38;1;-0.2;-0.2;0.2;1;0.19;1;0.04;1;0.05;1;NaN;NaN;13.17;1;12.98;1;12.22;3;NaN;NaN;NaN;NaN;1.25;1;1.27;1;16.41;1;15.96;1;17.3;3;NaN;NaN
q64a050;TESL5;48.74567;-68.67167;247224;5;04-Dec-2001;09:23:49;47094;240;5;0.03;1.58;0.001;27.27;21.81;0.903;7.613;NaN;27.36;1;7.678;1;NaN;NaN;NaN;NaN;0.43;1;0.4;1;-0.09;-0.05;0.27;1;0.29;1;0.09;1;0.1;1;NaN;NaN;11.25;1;11.06;1;10.28;3;NaN;NaN;NaN;NaN;1.51;1;1.13;1;14.74;1;14.73;1;14.54;1;NaN;NaN
q64a050;TESL5;48.74567;-68.67167;247225;3.5;04-Dec-2001;09:23:49;51311;240;3.5;0.04;1.57;0.001;27.23;21.78;0.876;7.646;NaN;27.24;1;7.739;1;NaN;NaN;NaN;NaN;0.43;1;0.44;1;-0.08;-0.08;0.29;1;0.31;1;0.1;1;0.11;1;NaN;NaN;14.15;1;13.96;1;13.06;3;NaN;NaN;NaN;NaN;1.43;1;1.21;1;19.23;1;18.57;1;19.05;1;NaN;NaN
q64a051;TESL4;48.7085;-68.62917;247226;338.2;04-Dec-2001;11:39:04;14808;240;338.2;0.05;4.99;0;34.41;27.21;0.326;1.331;NaN;34.44;1;1.276;1;1.29;1;1.289;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03;1;0.04;1;NaN;NaN;23.52;1;23.3;1;NaN;NaN;NaN;NaN;NaN;NaN;2.59;1;2.6;1;57.33;1;62.13;3;NaN;NaN;NaN;NaN
q64a051;TESL4;48.7085;-68.62917;247227;299.9;04-Dec-2001;11:39:04;18996;240;299.9;0.05;4.99;0;34.41;27.21;0.388;1.347;NaN;34.44;1;1.283;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.04;1;0.04;1;NaN;NaN;23.49;1;23.46;1;NaN;NaN;NaN;NaN;NaN;NaN;2.58;1;2.6;1;57.63;1;66.01;3;NaN;NaN;NaN;NaN
q64a051;TESL4;48.7085;-68.62917;247228;200;04-Dec-2001;11:39:04;24418;240;200;0.06;4.13;0.001;34.01;26.98;0.252;2.024;NaN;34.04;1;1.949;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03;1;0.03;1;NaN;NaN;22.82;1;22.62;1;NaN;NaN;NaN;NaN;NaN;NaN;2.34;1;2.34;1;44.82;1;47.39;1;NaN;NaN;NaN;NaN
q64a051;TESL4;48.7085;-68.62917;247229;100.4;04-Dec-2001;11:39:04;29226;240;100.4;0.04;1.55;0.001;32.87;26.3;0.451;5.157;NaN;32.9;1;4.866;1;NaN;NaN;NaN;NaN;0.17;1;0.15;1;-0.05;-0.05;0.1;1;0.09;1;0.03;1;0.03;1;NaN;NaN;16.38;1;16;1;NaN;NaN;NaN;NaN;NaN;NaN;1.56;1;1.52;1;18.41;1;21.59;1;NaN;NaN;NaN;NaN
q64a051;TESL4;48.7085;-68.62917;247230;50.2;04-Dec-2001;11:39:04;32587;240;50.2;0.03;1.85;0.002;31.83;25.44;0.408;6.173;NaN;31.84;1;6.425;1;NaN;NaN;NaN;NaN;0.21;1;0.22;1;-0.13;-0.13;0.12;1;0.14;1;0.04;1;0.04;1;NaN;NaN;10;1;9.73;1;NaN;NaN;NaN;NaN;NaN;NaN;1.16;1;1.11;1;8.98;1;NaN;NaN;NaN;NaN;NaN;NaN
q64a051;TESL4;48.7085;-68.62917;247231;25.3;04-Dec-2001;11:39:04;36025;240;25.3;0.04;1.94;0.001;30.5;24.37;0.408;6.634;NaN;30.5;1;6.487;1;NaN;NaN;NaN;NaN;0.28;1;0.27;1;-0.17;-0.16;0.16;1;0.17;1;0.04;1;0.05;1;NaN;NaN;12.89;1;12.26;1;NaN;NaN;NaN;NaN;NaN;NaN;1.28;1;1.26;1;15;1;15.95;1;NaN;NaN;NaN;NaN
q64a051;TESL4;48.7085;-68.62917;247232;15.3;04-Dec-2001;11:39:04;39905;240;15.3;0.03;1.77;0.004;28.89;23.1;1.01;7.186;NaN;28.99;1;7.079;1;NaN;NaN;NaN;NaN;0.32;1;0.37;1;-0.19;-0.22;0.19;1;0.23;1;0.03;1;0.05;1;NaN;NaN;13.21;1;12.97;1;NaN;NaN;NaN;NaN;NaN;NaN;1.23;1;1.2;1;16.19;1;17.45;1;NaN;NaN;NaN;NaN
q64a051;TESL4;48.7085;-68.62917;247233;5.8;04-Dec-2001;11:39:04;42639;240;5.8;0.04;1.46;0.009;27.22;21.77;1.137;7.68;NaN;27.19;1;7.864;1;NaN;NaN;NaN;NaN;0.59;1;0.65;1;-0.25;-0.27;0.46;1;0.49;1;0.11;1;0.11;1;NaN;NaN;14.01;1;13.82;1;NaN;NaN;NaN;NaN;NaN;NaN;1.19;1;1.16;1;17.87;1;20.76;1;NaN;NaN;NaN;NaN
q64a051;TESL4;48.7085;-68.62917;247234;2.8;04-Dec-2001;11:39:04;44494;240;2.8;0.04;1.39;0.003;27.1;21.68;1.108;7.668;NaN;27.15;1;7.87;1;NaN;NaN;NaN;NaN;0.59;1;0.72;1;-0.28;-0.32;0.45;1;0.53;1;0.12;1;0.11;1;NaN;NaN;14.16;1;13.87;1;NaN;NaN;NaN;NaN;NaN;NaN;1.24;1;1.1;1;17.83;1;18.68;1;NaN;NaN;NaN;NaN
q64a052;TESL3;48.66683;-68.58333;247235;326.4;04-Dec-2001;13:33:25;20533;240;326.4;0.04;4.97;0;34.4;27.2;0.475;1.328;NaN;34.43;1;1.289;1;1.295;1;1.282;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02;1;0.02;1;NaN;NaN;23.38;1;22.6;1;21.74;1;NaN;NaN;NaN;NaN;2.46;1;2.54;1;63.51;1;66.06;1;NaN;NaN;NaN;NaN
q64a052;TESL3;48.66683;-68.58333;247236;301.1;04-Dec-2001;13:33:25;23314;240;301.1;0.04;4.97;0;34.4;27.2;0.182;1.347;NaN;34.43;1;1.283;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02;1;0;1;NaN;NaN;22.11;1;22.96;1;21.64;1;NaN;NaN;NaN;NaN;2.25;1;2.25;1;64.01;1;60.59;1;NaN;NaN;NaN;NaN
q64a052;TESL3;48.66683;-68.58333;247237;199.8;04-Dec-2001;13:33:25;28845;240;199.8;0.04;4.06;0.002;33.97;26.96;0.295;2.158;NaN;34;1;2.102;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02;1;0.02;1;NaN;NaN;22.41;1;22.27;1;20.74;1;NaN;NaN;NaN;NaN;2.12;1;2.26;1;44.83;1;45.78;1;NaN;NaN;NaN;NaN
q64a052;TESL3;48.66683;-68.58333;247238;99.8;04-Dec-2001;13:33:25;33846;240;99.8;0.04;1.67;0.003;32.9;26.31;0.117;4.922;NaN;32.93;1;4.729;1;NaN;NaN;NaN;NaN;0.17;1;0.19;1;-0.09;-0.1;0.11;1;0.12;1;0.02;1;0.02;1;NaN;NaN;16.3;1;15.91;1;13.39;3;NaN;NaN;NaN;NaN;1.52;1;1.65;1;22.02;1;22.06;1;NaN;NaN;NaN;NaN
q64a052;TESL3;48.66683;-68.58333;247239;49.8;04-Dec-2001;13:33:25;41695;240;49.8;0.04;1.7;0.001;31.4;25.11;0.315;6.008;NaN;31.44;1;5.999;1;NaN;NaN;NaN;NaN;0.37;1;0.37;1;-0.22;-0.21;0.2;1;0.2;1;0.02;1;0.02;1;NaN;NaN;12.8;1;12.59;1;13.3;1;NaN;NaN;NaN;NaN;1.16;1;1.25;1;16.46;1;17.03;1;NaN;NaN;NaN;NaN
q64a052;TESL3;48.66683;-68.58333;247240;26;04-Dec-2001;13:33:25;44374;240;26;0.03;1.73;0.001;30.26;24.19;0.613;6.486;NaN;30.28;1;6.377;1;NaN;NaN;NaN;NaN;0.27;1;0.28;1;-0.14;-0.15;0.17;1;0.18;1;0.03;1;0.03;1;NaN;NaN;12.88;1;12.72;1;13.19;1;NaN;NaN;NaN;NaN;1.15;1;1.19;1;17.61;1;17.58;1;NaN;NaN;NaN;NaN
q64a052;TESL3;48.66683;-68.58333;247241;15.1;04-Dec-2001;13:33:25;47846;240;15.1;0.04;1.75;0.002;29.54;23.61;0.704;7.165;NaN;29.52;1;6.785;1;NaN;NaN;NaN;NaN;0.36;1;0.32;1;-0.19;-0.17;0.21;1;0.19;1;0.04;1;0.04;1;NaN;NaN;12.72;1;12.93;1;12.73;1;NaN;NaN;NaN;NaN;1.1;1;1.15;1;17.23;1;15.75;1;NaN;NaN;NaN;NaN
q64a052;TESL3;48.66683;-68.58333;247242;5.1;04-Dec-2001;13:33:25;49918;240;5.1;0.05;1.35;0.009;27.15;21.72;1.168;7.738;NaN;27.27;1;7.823;1;NaN;NaN;NaN;NaN;0.63;1;0.57;1;-0.27;-0.24;0.45;1;0.4;1;0.1;1;0.09;1;NaN;NaN;13.36;1;13.56;1;13.63;1;NaN;NaN;NaN;NaN;1.09;1;1.07;1;19.26;1;16.28;1;NaN;NaN;NaN;NaN
q64a052;TESL3;48.66683;-68.58333;247243;2.2;04-Dec-2001;13:33:25;54424;240;2.2;0.07;1.34;0.002;27.15;21.72;1.141;NaN;NaN;27.19;1;7.865;1;NaN;NaN;NaN;NaN;0.43;1;0.57;1;-0.19;-0.23;0.31;1;0.41;1;0.11;1;0.1;1;NaN;NaN;13.37;1;13.88;1;13.86;1;NaN;NaN;NaN;NaN;1.1;1;1.1;1;19.61;1;19.53;1;NaN;NaN;NaN;NaN
q64a053;TESL2;48.62367;-68.54467;247244;203.1;04-Dec-2001;15:43:58;12021;240;203.1;0.04;4.37;0.001;34.13;27.05;0.18;1.715;NaN;34.15;1;1.653;1;1.658;1;1.655;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03;1;0.06;1;NaN;NaN;22.43;1;22.58;1;21.58;1;NaN;NaN;NaN;NaN;2.42;1;2.58;1;54.64;1;55.99;1;NaN;NaN;NaN;NaN
