CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_02
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l)
18HU13004_004;PS_09;42.0615;-66.0818;389831;91;15-apr-13;05:44:00;33.6994;7.456;NaN;NaN;NaN;NaN;33.697;NaN;NaN
18HU13004_004;PS_09;42.0615;-66.0818;389832;75;15-apr-13;05:46:00;33.6875;7.4293;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_004;PS_09;42.0615;-66.0818;389833;60;15-apr-13;05:46:00;33.6493;7.3392;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_004;PS_09;42.0615;-66.0818;389834;50;15-apr-13;05:47:00;33.3082;6.5819;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_004;PS_09;42.0615;-66.0818;389835;40;15-apr-13;05:48:00;32.6514;5.371;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_004;PS_09;42.0615;-66.0818;389836;30;15-apr-13;05:49:00;32.4257;4.9742;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_004;PS_09;42.0615;-66.0818;389837;20;15-apr-13;05:50:00;32.3631;4.8812;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_004;PS_09;42.0615;-66.0818;389838;10;15-apr-13;05:50:00;32.2282;4.6048;NaN;NaN;NaN;NaN;32.226;NaN;NaN
18HU13004_005;PS_07;42.1625;-65.9683;389839;218;15-apr-13;06:52:00;34.9965;8.7542;NaN;NaN;NaN;NaN;34.994;NaN;NaN
18HU13004_005;PS_07;42.1625;-65.9683;389840;174;15-apr-13;06:54:00;34.9859;9.9435;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_005;PS_07;42.1625;-65.9683;389841;150;15-apr-13;06:55:00;34.6531;9.4751;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_005;PS_07;42.1625;-65.9683;389842;125;15-apr-13;06:56:00;34.3475;9.1486;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_005;PS_07;42.1625;-65.9683;389843;100;15-apr-13;06:57:00;33.8385;7.979;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_005;PS_07;42.1625;-65.9683;389844;76;15-apr-13;06:58:00;33.2707;6.5835;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_005;PS_07;42.1625;-65.9683;389845;60;15-apr-13;06:59:00;32.9769;5.8916;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_005;PS_07;42.1625;-65.9683;389846;50;15-apr-13;07:00:00;32.9595;5.8602;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_005;PS_07;42.1625;-65.9683;389847;40;15-apr-13;07:00:00;32.9376;5.8551;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_005;PS_07;42.1625;-65.9683;389848;31;15-apr-13;07:01:00;32.8499;5.723;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_005;PS_07;42.1625;-65.9683;389849;20;15-apr-13;07:02:00;32.7492;5.5321;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_005;PS_07;42.1625;-65.9683;389850;10;15-apr-13;07:03:00;32.3142;4.6154;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_005;PS_07;42.1625;-65.9683;389851;3;15-apr-13;07:03:00;32.2293;4.4658;NaN;NaN;NaN;NaN;32.217;NaN;NaN
18HU13004_006;PS_05;42.232;-65.9023;389852;233;15-apr-13;07:56:00;35.0072;8.9164;NaN;NaN;NaN;NaN;35.004;NaN;NaN
18HU13004_006;PS_05;42.232;-65.9023;389853;174;15-apr-13;07:58:00;35.0525;10.7076;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_006;PS_05;42.232;-65.9023;389854;150;15-apr-13;07:59:00;34.9135;10.6414;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_006;PS_05;42.232;-65.9023;389855;125;15-apr-13;08:00:00;34.719;10.2259;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_006;PS_05;42.232;-65.9023;389856;101;15-apr-13;08:01:00;34.0997;8.6683;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_006;PS_05;42.232;-65.9023;389857;75;15-apr-13;08:02:00;33.4526;7.1092;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_006;PS_05;42.232;-65.9023;389858;60;15-apr-13;08:03:00;33.4136;7.0154;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_006;PS_05;42.232;-65.9023;389859;50;15-apr-13;08:04:00;33.3811;6.9405;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_006;PS_05;42.232;-65.9023;389860;40;15-apr-13;08:05:00;33.3572;6.899;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_006;PS_05;42.232;-65.9023;389861;30;15-apr-13;08:06:00;33.256;6.7081;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_006;PS_05;42.232;-65.9023;389862;20;15-apr-13;08:06:00;32.9892;6.1697;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_006;PS_05;42.232;-65.9023;389863;10;15-apr-13;08:07:00;32.4899;5.2953;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_006;PS_05;42.232;-65.9023;389864;3;15-apr-13;08:08:00;32.3404;4.9806;NaN;NaN;NaN;NaN;32.373;NaN;NaN
18HU13004_007;PS_03;42.2988;-65.8398;389865;208;15-apr-13;09:02:00;35.0611;9.3619;NaN;NaN;NaN;NaN;35.058;NaN;NaN
18HU13004_007;PS_03;42.2988;-65.8398;389866;175;15-apr-13;09:04:00;35.0052;9.5487;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_007;PS_03;42.2988;-65.8398;389867;150;15-apr-13;09:05:00;34.8165;10.0723;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_007;PS_03;42.2988;-65.8398;389868;126;15-apr-13;09:07:00;34.4826;9.4585;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_007;PS_03;42.2988;-65.8398;389869;101;15-apr-13;09:08:00;34.2139;8.9316;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_007;PS_03;42.2988;-65.8398;389870;77;15-apr-13;09:10:00;33.6587;7.5742;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_007;PS_03;42.2988;-65.8398;389871;61;15-apr-13;09:11:00;33.4255;6.9494;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_007;PS_03;42.2988;-65.8398;389872;51;15-apr-13;09:12:00;33.1248;6.3032;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_007;PS_03;42.2988;-65.8398;389873;41;15-apr-13;09:13:00;32.7259;5.3753;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_007;PS_03;42.2988;-65.8398;389874;30;15-apr-13;09:14:00;32.4437;4.9275;NaN;6.305;0.623;5.18;NaN;0.13;NaN
18HU13004_007;PS_03;42.2988;-65.8398;389875;20;15-apr-13;09:15:00;32.2226;4.5021;NaN;5.845;0.6035;4.345;NaN;0.115;NaN
18HU13004_007;PS_03;42.2988;-65.8398;389876;11;15-apr-13;09:16:00;32.0685;4.2547;NaN;5.94;0.601;3.885;NaN;0.11;NaN
18HU13004_007;PS_03;42.2988;-65.8398;389877;3;15-apr-13;09:17:00;31.9726;4.1389;NaN;6.03;0.6235;3.51;31.962;0.105;NaN
18HU13004_009;BBL_04;42.4437;-65.4875;389878;96;15-apr-13;11:29:00;33.1193;6.1988;0.112;7.68;0.8495;8.255;33.116;0.115;6.1505
18HU13004_009;BBL_04;42.4437;-65.4875;389879;81;15-apr-13;11:30:00;32.9711;5.8558;0.1278;7.685;0.8045;7.895;NaN;0.11;NaN
18HU13004_009;BBL_04;42.4437;-65.4875;389880;60;15-apr-13;11:31:00;32.6842;5.1999;0.14;7.16;0.785;7.15;NaN;0.095;NaN
18HU13004_009;BBL_04;42.4437;-65.4875;389881;50;15-apr-13;11:32:00;32.6129;5.0373;0.133;7.72;0.816;7.71;NaN;0.1;NaN
18HU13004_009;BBL_04;42.4437;-65.4875;389882;41;15-apr-13;11:33:00;32.3186;4.2973;0.2766;6.765;0.7565;5.63;NaN;0.135;NaN
18HU13004_009;BBL_04;42.4437;-65.4875;389883;30;15-apr-13;11:34:00;31.885;3.1941;0.3407;6.84;0.7285;5.86;NaN;0.15;NaN
18HU13004_009;BBL_04;42.4437;-65.4875;389884;20;15-apr-13;11:35:00;31.5963;3.3872;2.2992;5.935;0.621;3.35;NaN;0.105;NaN
18HU13004_009;BBL_04;42.4437;-65.4875;389885;10;15-apr-13;11:36:00;31.5735;3.5223;3.0273;5.595;0.589;2.95;NaN;0.1;NaN
18HU13004_009;BBL_04;42.4437;-65.4875;389886;3;15-apr-13;11:37:00;31.5702;3.5664;2.874;5.36;0.58;2.8;31.571;0.095;7.861
18HU13004_011;BBL_05;42.1335;-65.5047;389887;164;15-apr-13;13:42:00;35.3994;11.6345;NaN;8.44;0.9865;15.49;35.406;0.07;4.192
18HU13004_011;BBL_05;42.1335;-65.5047;389888;149;15-apr-13;13:43:00;35.4017;11.638;NaN;8.565;1.015;15.46;NaN;0.08;NaN
18HU13004_011;BBL_05;42.1335;-65.5047;389889;101;15-apr-13;13:45:00;35.4281;12.4757;0.098;5.44;0.7065;10.4;NaN;0.125;NaN
18HU13004_011;BBL_05;42.1335;-65.5047;389890;81;15-apr-13;13:46:00;35.2078;11.8494;0.1383;5.13;0.6605;9.74;NaN;0.205;NaN
18HU13004_011;BBL_05;42.1335;-65.5047;389891;61;15-apr-13;13:48:00;35.0512;11.4296;0.172;4.58;0.6085;8.195;NaN;0.24;NaN
18HU13004_011;BBL_05;42.1335;-65.5047;389892;50;15-apr-13;13:49:00;34.9958;11.3092;0.253;4.785;0.6055;7.905;NaN;0.3;NaN
18HU13004_011;BBL_05;42.1335;-65.5047;389893;40;15-apr-13;13:50:00;34.8484;10.8829;0.3171;4.195;0.556;7.105;NaN;0.295;NaN
18HU13004_011;BBL_05;42.1335;-65.5047;389894;29;15-apr-13;13:51:00;34.3844;9.6458;2.4908;3.515;0.479;5.16;NaN;0.26;NaN
18HU13004_011;BBL_05;42.1335;-65.5047;389895;20;15-apr-13;13:52:00;33.7706;8.041;6.1695;2.335;0.3875;2.78;NaN;0.18;NaN
18HU13004_011;BBL_05;42.1335;-65.5047;389896;10;15-apr-13;13:52:00;33.6011;7.5487;4.0236;3.745;0.4875;4.505;NaN;0.19;NaN
18HU13004_011;BBL_05;42.1335;-65.5047;389897;3;15-apr-13;13:53:00;33.4959;7.4146;6.2844;3.13;0.431;3.245;33.497;0.16;7.11
18HU13004_013;BBL_06;42.0093;-65.5313;389898;909;15-apr-13;16:15:00;34.9677;4.3629;NaN;11.57;1.184;17.405;34.967;0.03;5.926
18HU13004_013;BBL_06;42.0093;-65.5313;389899;751;15-apr-13;16:20:00;34.9795;4.6424;NaN;10.655;1.1165;16.4;NaN;0;NaN
18HU13004_013;BBL_06;42.0093;-65.5313;389900;501;15-apr-13;16:29:00;34.9998;5.5511;NaN;12.385;1.2645;18.785;NaN;0;NaN
18HU13004_013;BBL_06;42.0093;-65.5313;389901;251;15-apr-13;16:37:00;35.1277;8.4479;NaN;13.79;1.4775;22.97;NaN;0;3.5255
18HU13004_013;BBL_06;42.0093;-65.5313;389902;100;15-apr-13;16:40:00;34.5856;9.0047;0.1715;8.53;0.914;12.775;NaN;0.11;NaN
18HU13004_013;BBL_06;42.0093;-65.5313;389903;81;15-apr-13;16:41:00;34.4763;9.1898;0.199;7.38;0.8395;11.13;NaN;0.11;NaN
18HU13004_013;BBL_06;42.0093;-65.5313;389904;60;15-apr-13;16:43:00;33.8721;7.9162;0.2091;6.88;0.7745;9.655;NaN;0.17;NaN
18HU13004_013;BBL_06;42.0093;-65.5313;389905;51;15-apr-13;16:44:00;33.6698;7.4481;0.2732;6.95;0.76;9.145;NaN;0.175;NaN
18HU13004_013;BBL_06;42.0093;-65.5313;389906;41;15-apr-13;16:45:00;33.4844;7.0544;0.3845;6.68;0.7665;8.625;NaN;0.18;NaN
18HU13004_013;BBL_06;42.0093;-65.5313;389907;30;15-apr-13;16:46:00;33.2325;6.6533;0.9536;6.14;0.68;7.105;NaN;0.18;NaN
18HU13004_013;BBL_06;42.0093;-65.5313;389908;20;15-apr-13;16:47:00;33.0325;6.3845;1.5048;5.325;0.628;5.275;NaN;0.15;NaN
18HU13004_013;BBL_06;42.0093;-65.5313;389909;10;15-apr-13;16:48:00;32.9285;6.2547;1.4601;5.93;0.6325;5.44;NaN;0.155;NaN
18HU13004_013;BBL_06;42.0093;-65.5313;389910;3;15-apr-13;16:49:00;32.8898;6.4036;1.3856;5.905;0.6205;5.585;32.889;0.15;7.058
18HU13004_014;HL_02;44.2717;-63.3167;389501;146;05-apr-13;01:52:00;34.5371;9.7998;0.1033;11.955;1.21;14.925;34.525;0.09;2.9725
18HU13004_014;HL_02;44.2717;-63.3167;389502;101;05-apr-13;01:55:00;33.0142;5.6284;0.28;4.905;0.6655;5.405;NaN;0.21;NaN
18HU13004_014;HL_02;44.2717;-63.3167;389503;80;05-apr-13;01:56:00;32.5335;4.1148;0.7897;4.395;0.6275;3.88;NaN;0.15;NaN
18HU13004_014;HL_02;44.2717;-63.3167;389504;62;05-apr-13;01:58:00;32.1505;3.0962;0.1214;5.63;0.729;4.865;NaN;0.145;NaN
18HU13004_014;HL_02;44.2717;-63.3167;389505;50;05-apr-13;01:59:00;31.9464;2.5427;0.3272;6.025;0.761;5.165;NaN;0.14;NaN
18HU13004_014;HL_02;44.2717;-63.3167;389506;40;05-apr-13;02:00:00;31.8946;2.3915;0.4048;5.945;0.739;5.035;31.897;0.135;4.709
18HU13004_014;HL_02;44.2717;-63.3167;389507;30;05-apr-13;02:01:00;31.8987;2.7304;1.0579;5.87;0.709;4.52;NaN;0.12;NaN
18HU13004_014;HL_02;44.2717;-63.3167;389508;19;05-apr-13;02:02:00;31.8935;2.6499;0.894;6.055;0.7215;4.745;NaN;0.13;NaN
18HU13004_014;HL_02;44.2717;-63.3167;389509;11;05-apr-13;02:04:00;31.8974;2.69;0.9983;5.985;1.138;4.57;NaN;0.13;NaN
18HU13004_014;HL_02;44.2717;-63.3167;389510;3.2;05-apr-13;02:05:00;31.8925;2.6484;0.9983;5.41;0.678;4.17;31.894;0.12;5.04
18HU13004_016;BBL_07;41.874;-65.3557;389911;1862;15-apr-13;19:39:00;34.9465;3.6541;NaN;13.255;1.153;16.955;34.946;0;6.111
18HU13004_016;BBL_07;41.874;-65.3557;389912;1499;15-apr-13;19:45:00;34.9578;3.9218;NaN;12.485;1.149;17.065;NaN;0;NaN
18HU13004_016;BBL_07;41.874;-65.3557;389913;1201;15-apr-13;19:51:00;34.9657;4.2038;NaN;11.955;1.167;17.145;NaN;0;NaN
18HU13004_016;BBL_07;41.874;-65.3557;389914;1001;15-apr-13;19:55:00;34.9808;4.5185;NaN;11.625;1.151;17.52;NaN;0;NaN
18HU13004_016;BBL_07;41.874;-65.3557;389915;751;15-apr-13;20:00:00;34.9874;4.7952;NaN;11.445;1.1815;17.61;NaN;0;NaN
18HU13004_016;BBL_07;41.874;-65.3557;389916;501;15-apr-13;20:06:00;35.0211;5.8907;NaN;13.09;1.451;19.38;NaN;0;NaN
18HU13004_016;BBL_07;41.874;-65.3557;389917;250;15-apr-13;20:11:00;35.2844;10.134;NaN;12.96;1.5615;22.35;35.286;0;3.187
18HU13004_016;BBL_07;41.874;-65.3557;389918;101;15-apr-13;20:16:00;35.4495;12.7238;0.1558;4.32;0.664;7.885;NaN;0;NaN
18HU13004_016;BBL_07;41.874;-65.3557;389919;80;15-apr-13;20:17:00;35.2879;12.2794;0.175;4.455;0.5805;7.94;NaN;0.27;NaN
18HU13004_016;BBL_07;41.874;-65.3557;389920;60;15-apr-13;20:18:00;34.9574;11.2709;0.1889;4.155;0.545;7;NaN;0.37;NaN
18HU13004_016;BBL_07;41.874;-65.3557;389921;51;15-apr-13;20:19:00;34.8894;11.0631;0.1552;4.255;0.5405;6.935;NaN;0.385;NaN
18HU13004_016;BBL_07;41.874;-65.3557;389922;41;15-apr-13;20:20:00;34.0563;8.6928;0.9089;4.11;0.5365;5.71;NaN;0.3;NaN
18HU13004_016;BBL_07;41.874;-65.3557;389923;31;15-apr-13;20:21:00;33.4579;7.1984;3.5637;2.995;0.416;2.685;NaN;0.175;NaN
18HU13004_016;BBL_07;41.874;-65.3557;389924;21;15-apr-13;20:22:00;33.449;7.2474;3.9852;2.81;0.388;2.36;NaN;0.17;NaN
18HU13004_016;BBL_07;41.874;-65.3557;389925;11;15-apr-13;20:23:00;33.4348;7.2377;4.4834;2.37;0.3555;1.775;NaN;0.145;NaN
18HU13004_016;BBL_07;41.874;-65.3557;389926;4;15-apr-13;20:24:00;33.4081;7.2071;4.675;2.83;0.375;1.88;33.392;0.155;7.236
18HU13004_019;RL_06;42.3173;-63.8913;389927;1855;16-apr-13;04:10:00;34.9394;3.4578;NaN;NaN;NaN;NaN;34.655;NaN;NaN
18HU13004_019;RL_06;42.3173;-63.8913;389928;1500;16-apr-13;04:17:00;34.9564;3.9634;NaN;11.995;1.1295;16.96;NaN;0.02;NaN
18HU13004_019;RL_06;42.3173;-63.8913;389929;1000;16-apr-13;04:25:00;34.9648;4.4579;NaN;11.025;1.1185;16.85;NaN;0.02;NaN
18HU13004_019;RL_06;42.3173;-63.8913;389930;500;16-apr-13;04:34:00;35.0056;6.092;NaN;13.86;1.346;20.015;NaN;0.02;NaN
18HU13004_019;RL_06;42.3173;-63.8913;389931;250;16-apr-13;04:39:00;35.1667;9.413;NaN;13.075;1.429;22.085;35.161;0.025;3.378
18HU13004_019;RL_06;42.3173;-63.8913;389932;100;16-apr-13;04:42:00;34.7598;10.3893;0.5059;4.565;0.63;7.85;NaN;0.08;NaN
18HU13004_019;RL_06;42.3173;-63.8913;389933;80;16-apr-13;04:43:00;34.292;8.7492;0.9089;4.54;0.6265;7.21;NaN;0.165;NaN
18HU13004_019;RL_06;42.3173;-63.8913;389934;60;16-apr-13;04:44:00;33.6904;6.6438;5.6713;2.88;0.533;4.225;NaN;0.21;NaN
18HU13004_019;RL_06;42.3173;-63.8913;389935;50;16-apr-13;04:45:00;33.2701;5.7343;10.1581;0.675;0.326;1.01;NaN;0.08;NaN
18HU13004_019;RL_06;42.3173;-63.8913;389936;40;16-apr-13;04:45:00;33.2056;5.6488;7.0508;0.28;0.24;0.435;NaN;0.045;NaN
18HU13004_019;RL_06;42.3173;-63.8913;389937;30;16-apr-13;04:46:00;33.0339;5.2143;6.0928;0.53;0.278;0.435;NaN;0.055;NaN
18HU13004_019;RL_06;42.3173;-63.8913;389938;20;16-apr-13;04:47:00;32.6318;3.9811;3.3721;1.46;0.3675;0.565;NaN;0.08;NaN
18HU13004_019;RL_06;42.3173;-63.8913;389939;10;16-apr-13;04:48:00;32.4994;4.3816;1.7879;4.01;0.4965;2.135;NaN;0.1;NaN
18HU13004_019;RL_06;42.3173;-63.8913;389940;3;16-apr-13;04:48:00;32.3674;4.6069;1.7879;4.25;0.489;1.895;32.366;0.09;7.5765
18HU13004_021;RL_05;42.6143;-64.0997;389941;945;16-apr-13;08:00:00;34.9663;4.517;NaN;10.125;1.0735;14.945;34.967;0.025;5.895
18HU13004_021;RL_05;42.6143;-64.0997;389942;750;16-apr-13;08:04:00;34.9864;5.0621;NaN;10.725;1.18;15.96;NaN;0.02;NaN
18HU13004_021;RL_05;42.6143;-64.0997;389943;499;16-apr-13;08:09:00;35.0044;5.9964;NaN;11.855;1.227;17.67;NaN;0.03;NaN
18HU13004_021;RL_05;42.6143;-64.0997;389944;250;16-apr-13;08:13:00;35.225;9.8565;NaN;11.235;1.335;19.23;35.223;0.04;3.4225
18HU13004_021;RL_05;42.6143;-64.0997;389945;99;16-apr-13;08:16:00;34.2861;9.1952;0.0735;7.25;0.91;9.73;NaN;0.03;NaN
18HU13004_021;RL_05;42.6143;-64.0997;389946;79;16-apr-13;08:17:00;33.4449;7.0428;0.0963;7.37;0.834;8.535;NaN;0.05;NaN
18HU13004_021;RL_05;42.6143;-64.0997;389947;59;16-apr-13;08:18:00;32.696;5.0257;0.1821;6.28;0.688;6.325;NaN;0.16;NaN
18HU13004_021;RL_05;42.6143;-64.0997;389948;50;16-apr-13;08:19:00;32.4607;4.4925;0.3575;5.36;0.6525;4.625;NaN;0.145;NaN
18HU13004_021;RL_05;42.6143;-64.0997;389949;40;16-apr-13;08:20:00;32.3722;4.2749;0.5662;5.145;0.6375;4.405;NaN;0.15;NaN
18HU13004_021;RL_05;42.6143;-64.0997;389950;30;16-apr-13;08:21:00;32.2414;4.1204;1.2068;4.265;0.5245;2.6;NaN;0.11;NaN
18HU13004_021;RL_05;42.6143;-64.0997;389951;20;16-apr-13;08:21:00;32.2012;4.1531;1.8326;3.745;0.4795;1.73;NaN;0.09;NaN
18HU13004_021;RL_05;42.6143;-64.0997;389952;11;16-apr-13;08:22:00;32.0285;4.1607;2.2498;4.245;0.488;1.815;NaN;0.085;NaN
18HU13004_021;RL_05;42.6143;-64.0997;389953;4;16-apr-13;08:23:00;31.8892;3.9965;2.1902;4.19;0.468;1.62;31.9;0.085;7.825
18HU13004_023;CSL_06;47.5863;-59.3418;389954;245;17-apr-13;16:44:00;34.2583;5.1765;NaN;14.385;1.221;15.26;34.259;0.05;4.49
18HU13004_023;CSL_06;47.5863;-59.3418;389955;202;17-apr-13;16:46:00;33.6807;3.7208;NaN;11.51;1.082;12.185;NaN;0.045;NaN
18HU13004_023;CSL_06;47.5863;-59.3418;389956;151;17-apr-13;16:48:00;32.7772;1.6202;NaN;6.365;0.7835;6.425;NaN;0.045;NaN
18HU13004_023;CSL_06;47.5863;-59.3418;389957;101;17-apr-13;16:51:00;32.4913;1.1607;0.1313;5.025;0.701;5.27;NaN;0.11;NaN
18HU13004_023;CSL_06;47.5863;-59.3418;389958;81;17-apr-13;16:52:00;32.3674;0.9948;0.2429;4.24;0.658;4.47;NaN;0.135;NaN
18HU13004_023;CSL_06;47.5863;-59.3418;389959;61;17-apr-13;16:53:00;32.256;1.0328;0.6854;4.07;0.644;4.185;NaN;0.165;NaN
18HU13004_023;CSL_06;47.5863;-59.3418;389960;51;17-apr-13;16:54:00;32.2401;1.0812;0.8493;3.805;0.6255;3.74;NaN;0.16;NaN
18HU13004_023;CSL_06;47.5863;-59.3418;389961;41;17-apr-13;16:55:00;32.2346;1.0958;0.9983;4.22;0.618;4.185;NaN;0.195;NaN
18HU13004_023;CSL_06;47.5863;-59.3418;389962;30;17-apr-13;16:55:00;32.1027;1.2086;3.2955;3.02;0.5415;2.16;NaN;0.125;NaN
18HU13004_023;CSL_06;47.5863;-59.3418;389963;20;17-apr-13;16:56:00;31.9721;1.1629;3.1422;3.195;0.5495;2.03;NaN;0.105;NaN
18HU13004_023;CSL_06;47.5863;-59.3418;389964;11;17-apr-13;16:57:00;31.9527;1.1476;2.8607;3.02;0.5605;2.02;NaN;0.09;NaN
18HU13004_023;CSL_06;47.5863;-59.3418;389965;3;17-apr-13;16:59:00;31.9506;1.149;3.0656;2.8;0.529;1.94;31.962;0.095;8.354
18HU13004_026;CSL_05;47.4425;-59.5512;389966;468;17-apr-13;19:45:00;34.9119;5.3801;NaN;27.245;1.5575;19.78;34.912;0.03;4.014
18HU13004_026;CSL_05;47.4425;-59.5512;389967;300;17-apr-13;19:48:00;34.7919;6.0909;NaN;25.145;1.632;22.12;NaN;0.03;NaN
18HU13004_026;CSL_05;47.4425;-59.5512;389968;200;17-apr-13;19:50:00;34.0544;4.6062;NaN;27.975;1.704;19.615;34.055;0.03;3.131
18HU13004_026;CSL_05;47.4425;-59.5512;389969;151;17-apr-13;19:52:00;33.3397;2.7662;NaN;17.41;1.3655;14.55;NaN;0.04;NaN
18HU13004_026;CSL_05;47.4425;-59.5512;389970;100;17-apr-13;19:55:00;32.58;0.6959;0.1208;12.815;1.112;11.09;NaN;0.075;NaN
18HU13004_026;CSL_05;47.4425;-59.5512;389971;80;17-apr-13;19:56:00;32.103;-0.0237;0.2496;9.6;0.928;8.045;NaN;0.12;NaN
18HU13004_026;CSL_05;47.4425;-59.5512;389972;59;17-apr-13;19:57:00;31.8633;-0.3541;0.1046;9.805;0.9375;8.04;NaN;0.135;NaN
18HU13004_026;CSL_05;47.4425;-59.5512;389973;50;17-apr-13;19:58:00;31.8125;-0.3206;0.3845;9.115;0.89;7.32;NaN;0.13;NaN
18HU13004_026;CSL_05;47.4425;-59.5512;389974;41;17-apr-13;19:59:00;31.7509;-0.2115;0.4486;7.46;0.8395;5.755;NaN;0.11;NaN
18HU13004_026;CSL_05;47.4425;-59.5512;389975;20;17-apr-13;20:00:00;31.7346;0.1188;0.4182;7.02;0.796;5.44;NaN;0.11;NaN
18HU13004_026;CSL_05;47.4425;-59.5512;389976;20;17-apr-13;20:01:00;31.7352;0.1319;0.4317;6.275;0.7795;4.79;NaN;0.105;NaN
18HU13004_026;CSL_05;47.4425;-59.5512;389977;11;17-apr-13;20:01:00;31.7339;0.1386;0.4081;7.37;0.783;5.635;NaN;0.115;NaN
18HU13004_026;CSL_05;47.4425;-59.5512;389978;3;17-apr-13;20:02:00;31.7298;0.1332;0.4216;7.415;0.7925;5.655;31.738;0.125;8.3445
18HU13004_029;CSL_04;47.2775;-59.781;389979;462;17-apr-13;23:02:00;34.9093;5.3872;NaN;26.86;1.545;20.02;34.91;0.04;3.939
18HU13004_029;CSL_04;47.2775;-59.781;389980;300;17-apr-13;23:05:00;34.7961;6.3186;NaN;20.805;1.533;20.565;NaN;0.035;NaN
18HU13004_029;CSL_04;47.2775;-59.781;389981;200;17-apr-13;23:08:00;34.05;4.8369;NaN;24.325;1.593;19.45;NaN;0.03;NaN
18HU13004_029;CSL_04;47.2775;-59.781;389982;150;17-apr-13;23:09:00;33.3404;2.7766;NaN;17.84;1.367;14.47;NaN;0.065;NaN
18HU13004_029;CSL_04;47.2775;-59.781;389983;99;17-apr-13;23:11:00;32.2789;0.1215;0.1079;10.875;1.0155;9.18;NaN;0.11;NaN
18HU13004_029;CSL_04;47.2775;-59.781;389984;80;17-apr-13;23:12:00;32.0771;-0.3852;0.0944;18.035;1.346;14.845;NaN;0.065;NaN
18HU13004_029;CSL_04;47.2775;-59.781;389985;60;17-apr-13;23:13:00;31.8691;-0.3518;0.1754;8.43;0.8435;6.605;NaN;0.14;NaN
18HU13004_029;CSL_04;47.2775;-59.781;389986;50;17-apr-13;23:14:00;31.8286;-0.2331;0.2395;8.01;0.8295;6.25;NaN;0.145;NaN
18HU13004_029;CSL_04;47.2775;-59.781;389987;40;17-apr-13;23:14:00;31.8161;-0.0914;0.3238;7.67;0.805;5.82;NaN;0.14;NaN
18HU13004_029;CSL_04;47.2775;-59.781;389988;30;17-apr-13;23:15:00;31.8014;-0.0426;0.6109;5.595;0.7325;4.035;NaN;0.12;NaN
18HU13004_029;CSL_04;47.2775;-59.781;389989;21;17-apr-13;23:16:00;31.6648;0.2286;0.9536;5.135;0.8835;3.69;NaN;0.13;NaN
