CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
18HU18004_043;LL_01;45.82598;-59.84776;446409;61.89;18-apr-18;17:43:00;61.897;31.7825;-0.5574;8.6843;8.088;4.02449;0.365;0.5355;1.65;NaN;0;NaN
18HU18004_043;LL_01;45.826;-59.84772;446410;60.89;18-apr-18;17:43:00;60.895;31.7761;-0.5523;8.6917;8.088;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_043;LL_01;45.82602;-59.84768;446411;60.6;18-apr-18;17:43:00;60.6;31.7776;-0.5557;8.6772;8.089;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_043;LL_01;45.82625;-59.84744;446412;49.96;18-apr-18;17:44:00;49.969;31.7194;-0.1603;8.9666;8.14;3.40534;0;0.355;0.015;NaN;0;NaN
18HU18004_043;LL_01;45.82648;-59.84757;446413;40.97;18-apr-18;17:45:00;40.972;31.6913;-0.2232;8.8605;8.131;5.21856;0.12;0.4305;0.585;NaN;0;NaN
18HU18004_043;LL_01;45.8265;-59.84756;446414;40.16;18-apr-18;17:46:00;40.166;31.6901;-0.2771;8.8939;8.134;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_043;LL_01;45.82652;-59.84756;446415;40.33;18-apr-18;17:46:00;40.33;31.6927;-0.224;8.9293;8.136;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_043;LL_01;45.82668;-59.84752;446416;29.77;18-apr-18;17:47:00;29.771;31.5067;-0.5718;9.0042;8.151;4.77631;0.05;0.3865;0.18;NaN;0.02;NaN
18HU18004_043;LL_01;45.82684;-59.84752;446417;20.42;18-apr-18;17:48:00;20.42;31.4579;-0.5834;9.0743;8.16;4.55519;0.05;0.3685;0.055;NaN;0;NaN
18HU18004_043;LL_01;45.82686;-59.84751;446418;21.02;18-apr-18;17:48:00;21.024;31.4579;-0.5833;9.0686;8.157;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_043;LL_01;45.82691;-59.84748;446419;20.19;18-apr-18;17:48:00;20.198;31.4578;-0.5841;9.0454;8.158;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_043;LL_01;45.82714;-59.84732;446420;9.42;18-apr-18;17:50:00;9.42;31.3729;-0.0883;8.9665;8.164;3.44956;0;0.3555;0;NaN;0;NaN
18HU18004_043;LL_01;45.82736;-59.84718;446421;3.72;18-apr-18;17:50:00;3.728;31.3837;-0.111;8.991;8.168;3.62646;0;0.3485;0;30.792;0;8.8905
18HU18004_043;LL_01;45.82741;-59.84716;446422;3.15;18-apr-18;17:51:00;3.153;31.3897;-0.1411;8.9934;8.169;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_043;LL_01;45.82744;-59.84713;446423;3.25;18-apr-18;17:51:00;3.254;31.3793;-0.0871;9.0005;8.168;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_043;LL_01;45.82747;-59.84711;446424;3.35;18-apr-18;17:51:00;3.359;31.3747;-0.062;8.9678;8.167;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_045;STAB_01;46.00046;-59.53324;446425;56.26;18-apr-18;20:07:00;56.269;31.6044;-0.6741;8.9622;8.12;5.66081;0.25;0.457;0.695;30.998;0.025;8.874
18HU18004_045;STAB_01;46.0006;-59.53336;446426;50.03;18-apr-18;20:08:00;50.038;31.5703;-0.6739;9.0025;8.127;6.14729;0.215;0.434;0.585;NaN;0.03;NaN
18HU18004_045;STAB_01;46.0008;-59.5336;446427;39.67;18-apr-18;20:09:00;39.678;31.5396;-0.6708;9.0151;8.132;6.14729;0.175;0.427;0.46;NaN;0.01;NaN
18HU18004_045;STAB_01;46.0008;-59.53364;446428;40.22;18-apr-18;20:10:00;40.222;31.5378;-0.6702;9.008;8.132;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_045;STAB_01;46.00081;-59.53368;446429;40.2;18-apr-18;20:10:00;40.202;31.5357;-0.6696;9.0173;8.132;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_045;STAB_01;46.00072;-59.53368;446430;29.76;18-apr-18;20:11:00;29.762;31.4008;-0.6431;9.015;8.152;2.87463;0;0.34;0;NaN;0;NaN
18HU18004_045;STAB_01;46.00074;-59.53322;446431;21.31;18-apr-18;20:13:00;21.313;31.2992;-0.4428;9.0939;8.171;3.89181;0.015;0.365;0.045;NaN;0;NaN
18HU18004_045;STAB_01;46.00079;-59.53274;446432;10.65;18-apr-18;20:14:00;10.654;31.2842;-0.3411;9.0638;8.182;2.91885;0;0.365;0;NaN;0;NaN
18HU18004_045;STAB_01;46.00084;-59.53248;446433;3.64;18-apr-18;20:15:00;3.641;31.2842;-0.3417;9.0965;8.181;2.87463;0;0.372;0;30.688;0;8.989
18HU18004_045;STAB_01;46.00084;-59.53245;446434;3.88;18-apr-18;20:15:00;3.885;31.284;-0.3396;9.1011;8.179;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_045;STAB_01;46.00084;-59.53242;446435;3.67;18-apr-18;20:15:00;3.675;31.2835;-0.3337;9.106;8.182;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_045;STAB_01;46.00082;-59.53239;446436;3.57;18-apr-18;20:16:00;3.576;31.2835;-0.3356;9.1106;8.179;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_047;PS_07;42.16379;-65.97036;445646;219.98;08-apr-18;17:56:00;219.983;35.6567;8.5083;4.1759;8.022;NaN;12.65;1.364;20.39;35.189;0;4.1595
18HU18004_047;PS_07;42.16368;-65.9701;445647;175.76;08-apr-18;17:58:00;175.763;35.6985;9.2873;4.2006;8.04;NaN;11.63;1.2855;19.365;NaN;0;NaN
18HU18004_047;PS_07;42.1635;-65.97008;445648;149.52;08-apr-18;18:00:00;149.529;35.6926;9.4481;4.2217;8.045;NaN;11.3;1.267;18.965;NaN;0;NaN
18HU18004_047;PS_07;42.16332;-65.97016;445649;127.62;08-apr-18;18:02:00;127.627;35.7308;10.2216;4.3794;8.07;NaN;9.84;1.139;16.95;NaN;0.045;NaN
18HU18004_047;PS_07;42.16322;-65.96994;445650;102.51;08-apr-18;18:04:00;102.513;35.8728;11.9862;5.1332;8.142;NaN;6.065;0.806;11.85;NaN;0.15;NaN
18HU18004_047;PS_07;42.16304;-65.97006;445651;74.1;08-apr-18;18:06:00;74.107;35.7392;12.1345;5.5486;8.165;NaN;4.63;0.878;9.785;NaN;0.27;NaN
18HU18004_047;PS_07;42.16276;-65.97004;445652;63.1;08-apr-18;18:08:00;63.104;35.3295;10.8688;5.5988;8.138;NaN;5.97;0.85;10.655;NaN;0.185;NaN
18HU18004_047;PS_07;42.16276;-65.96998;445653;50.92;08-apr-18;18:09:00;50.925;34.747;8.7881;5.9177;8.091;NaN;7.695;0.939;12.015;NaN;0.175;NaN
18HU18004_047;PS_07;42.163;-65.96974;445654;40.26;08-apr-18;18:11:00;40.262;34.4968;7.8492;6.1246;8.07;NaN;8.065;0.973;12.275;NaN;0.18;NaN
18HU18004_047;PS_07;42.16315;-65.96944;445655;30.97;08-apr-18;18:13:00;30.979;34.5549;9.1901;6.0336;8.114;NaN;4.905;0.7295;8.615;NaN;0.265;NaN
18HU18004_047;PS_07;42.1633;-65.96952;445656;20.32;08-apr-18;18:14:00;20.326;33.0431;6.0587;7.2732;8.162;NaN;1.51;0.435;2.89;NaN;0.11;NaN
18HU18004_047;PS_07;42.1631;-65.96968;445657;10.15;08-apr-18;18:16:00;10.157;32.907;5.7492;7.436;8.158;NaN;0.74;0.3665;1.255;NaN;0.07;NaN
18HU18004_047;PS_07;42.16286;-65.96978;445658;3.27;08-apr-18;18:17:00;3.278;32.8899;5.7195;7.5017;8.158;NaN;0.705;0.342;1.08;32.388;0.06;7.364
18HU18004_048;STAB_02;46.10906;-59.36532;446437;58;18-apr-18;21:38:00;58.006;31.814;-0.5679;8.854;8.117;6.58955;0.39;0.4985;1.115;31.205;0.02;8.799
18HU18004_048;STAB_02;46.10892;-59.36534;446438;50.87;18-apr-18;21:39:00;50.875;31.6893;-0.7144;8.8077;8.108;5.39546;0.325;0.552;1.36;NaN;0.025;NaN
18HU18004_048;STAB_02;46.1089;-59.36549;446439;38.42;18-apr-18;21:41:00;38.422;31.6326;-0.7616;8.8716;8.116;5.26279;0.28;0.516;1.14;NaN;0.01;NaN
18HU18004_048;STAB_02;46.10898;-59.36548;446440;30.26;18-apr-18;21:42:00;30.264;31.5417;-0.6986;8.9534;8.132;4.99744;0.09;0.4785;0.815;NaN;0.025;NaN
18HU18004_048;STAB_02;46.10914;-59.36537;446441;20.41;18-apr-18;21:44:00;20.418;31.4905;-0.6774;9.0313;8.144;4.68786;0.085;0.458;0.575;NaN;0.01;NaN
18HU18004_048;STAB_02;46.1093;-59.36528;446442;10.32;18-apr-18;21:45:00;10.325;31.4217;-0.6268;9.139;8.167;4.90899;0;0.412;0.185;NaN;0;NaN
18HU18004_048;STAB_02;46.10945;-59.36542;446443;2.81;18-apr-18;21:47:00;2.813;31.4184;-0.636;9.1451;8.169;4.99744;0.015;0.3975;0.16;30.813;0;9.035
18HU18004_048;STAB_02;46.10949;-59.36548;446444;2.59;18-apr-18;21:47:00;2.59;31.4187;-0.6279;9.1423;8.171;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_050;STAB_03;46.21934;-59.19416;446445;77.74;18-apr-18;23:13:00;77.747;31.9171;-0.7468;8.6378;8.083;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_050;STAB_03;46.21934;-59.19404;446446;79.09;18-apr-18;23:13:00;79.092;32.0124;-0.7051;8.6131;8.073;4.77631;1.725;0.601;2.725;31.306;0.045;8.5285
18HU18004_050;STAB_03;46.21964;-59.19359;446447;62.58;18-apr-18;23:15:00;62.586;31.7516;-0.7581;8.8433;8.113;5.74926;0.815;0.5825;1.585;NaN;0.035;NaN
18HU18004_050;STAB_03;46.22008;-59.1936;446448;51.18;18-apr-18;23:17:00;51.183;31.6927;-0.8445;8.8692;8.117;5.43969;0.785;0.542;1.69;NaN;0.035;NaN
18HU18004_050;STAB_03;46.22034;-59.19328;446449;40.02;18-apr-18;23:18:00;40.022;31.598;-0.6965;9.0269;8.146;6.27997;0.53;0.4685;0.91;NaN;0.025;NaN
18HU18004_050;STAB_03;46.22058;-59.19301;446450;31.95;18-apr-18;23:19:00;31.955;31.5854;-0.6913;9.0535;8.15;5.74926;0.475;0.5135;0.855;NaN;0.025;NaN
18HU18004_050;STAB_03;46.2209;-59.1928;446451;20.27;18-apr-18;23:21:00;20.271;31.4733;-0.6797;9.1593;8.166;6.01462;0.255;0.428;0.38;NaN;0.02;NaN
18HU18004_050;STAB_03;46.22126;-59.19276;446452;10.49;18-apr-18;23:22:00;10.498;31.4577;-0.6648;9.1585;8.171;5.88194;0.19;0.4065;0.26;NaN;0.01;NaN
18HU18004_050;STAB_03;46.22172;-59.19278;446453;1.11;18-apr-18;23:24:00;1.112;31.458;-0.6556;9.1668;8.18;7.12025;0.215;0.4225;0.27;30.85;0.01;9.035
18HU18004_050;STAB_03;46.22192;-59.19274;446454;2.74;18-apr-18;23:25:00;2.744;31.4524;-0.6499;9.1691;8.173;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_052;STAB_04;46.3016;-59.06239;446455;153.02;19-apr-18;00:38:00;153.027;33.5191;1.7313;5.6875;7.888;NaN;14.33;1.1495;12.595;32.869;0.09;5.998
18HU18004_052;STAB_04;46.30192;-59.06237;446456;100.5;19-apr-18;00:41:00;100.506;32.2906;0.5293;8.5681;8.127;6.94335;0.515;0.469;0.69;NaN;0.025;NaN
18HU18004_052;STAB_04;46.30205;-59.06218;446457;79.27;19-apr-18;00:43:00;79.274;32.248;0.5532;8.701;8.145;6.58955;0.02;0.445;0.29;NaN;0.02;NaN
18HU18004_052;STAB_04;46.30236;-59.06224;446458;61.6;19-apr-18;00:45:00;61.601;32.2042;0.5065;8.7296;8.147;5.17434;0.12;0.475;0.43;NaN;0;NaN
18HU18004_052;STAB_04;46.3025;-59.06212;446459;50.1;19-apr-18;00:46:00;50.101;32.1262;0.0878;8.677;8.126;4.73209;0.53;0.4855;1.14;NaN;0.03;NaN
18HU18004_052;STAB_04;46.30258;-59.06215;446460;39.84;19-apr-18;00:47:00;39.847;32.0483;-0.1966;8.6847;8.12;4.51096;0.955;0.5365;1.725;NaN;0.05;NaN
18HU18004_052;STAB_04;46.30274;-59.06234;446461;28.56;19-apr-18;00:49:00;28.561;31.8176;-0.6402;8.9469;8.139;6.14729;0.54;0.46;0.675;NaN;0.02;NaN
18HU18004_052;STAB_04;46.30292;-59.06241;446462;19.55;19-apr-18;00:50:00;19.558;31.7906;-0.5163;9.0625;8.157;6.19152;0.57;0.464;0.725;NaN;0.025;NaN
18HU18004_052;STAB_04;46.30326;-59.06228;446463;10.16;19-apr-18;00:52:00;10.161;31.6609;-0.5169;9.1449;8.174;5.88194;0.435;0.429;0.33;NaN;0.01;NaN
18HU18004_052;STAB_04;46.30362;-59.06186;446464;2.79;19-apr-18;00:53:00;2.795;31.6567;-0.5181;9.149;8.175;6.63377;0.435;0.4705;0.32;31.054;0.02;9.083
18HU18004_052;STAB_04;46.3037;-59.06174;446465;3.04;19-apr-18;00:54:00;3.047;31.6574;-0.5181;9.1394;8.175;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_054;CSL_01;46.95786;-60.21612;446466;74.55;20-apr-18;17:10:00;74.551;32.3916;-0.1947;7.8974;7.912;2.16703;7.21;0.842;6.56;31.795;0.08;7.844
18HU18004_054;CSL_01;46.95762;-60.2159;446467;60.95;20-apr-18;17:11:00;60.952;31.9335;-0.7854;8.6553;7.979;2.91885;3.295;0.6725;3.66;NaN;0.055;NaN
18HU18004_054;CSL_01;46.95762;-60.21586;446468;60.69;20-apr-18;17:12:00;60.696;31.9273;-0.7918;8.665;7.98;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_054;CSL_01;46.95764;-60.21579;446469;61.2;20-apr-18;17:12:00;61.209;31.9398;-0.7796;8.6573;7.977;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_054;CSL_01;46.95764;-60.21574;446470;60.93;20-apr-18;17:12:00;60.933;31.9358;-0.7834;8.6449;7.977;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_054;CSL_01;46.95776;-60.21556;446471;50.53;20-apr-18;17:13:00;50.533;31.847;-0.8397;8.6199;7.981;2.91885;3.02;0.6485;3.515;NaN;0.06;NaN
18HU18004_054;CSL_01;46.9578;-60.21562;446472;40.81;20-apr-18;17:14:00;40.812;31.7037;-0.9989;8.8265;8.012;3.44956;2.09;0.594;2.655;NaN;0.05;NaN
18HU18004_054;CSL_01;46.95779;-60.21564;446473;40.59;20-apr-18;17:14:00;40.594;31.7098;-0.9918;8.8192;8.012;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_054;CSL_01;46.95778;-60.21566;446474;40.63;20-apr-18;17:15:00;40.633;31.6828;-1.0129;8.8306;8.014;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_054;CSL_01;46.95778;-60.21592;446475;30.9;20-apr-18;17:16:00;30.909;31.418;-1.1328;8.8547;8.027;3.71491;1.23;0.5355;1.925;NaN;0.03;NaN
18HU18004_054;CSL_01;46.95784;-60.21613;446476;20.37;20-apr-18;17:17:00;20.377;31.1997;-0.9825;9.3386;8.101;5.43969;0.13;0.381;0.24;NaN;0;NaN
18HU18004_054;CSL_01;46.95786;-60.21614;446477;20.55;20-apr-18;17:17:00;20.553;31.2005;-0.9819;9.4249;8.104;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_054;CSL_01;46.95788;-60.21616;446478;21.25;20-apr-18;17:17:00;21.253;31.2324;-1.0257;9.4373;8.097;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_054;CSL_01;46.95789;-60.21614;446479;20.83;20-apr-18;17:17:00;20.832;31.2209;-1.0117;9.3058;8.09;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_054;CSL_01;46.95788;-60.21619;446480;10.21;20-apr-18;17:18:00;10.213;30.9854;-0.6912;9.587;8.132;3.58224;0.105;0.318;0;NaN;0;NaN
18HU18004_054;CSL_01;46.95778;-60.21626;446481;4.03;20-apr-18;17:19:00;4.036;30.966;-0.6805;9.5959;8.136;3.53801;0.135;0.307;0;30.366;0;9.339
18HU18004_054;CSL_01;46.95777;-60.21628;446482;3.41;20-apr-18;17:19:00;3.417;30.9681;-0.6813;9.5987;8.137;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_054;CSL_01;46.95774;-60.21628;446483;3.98;20-apr-18;17:20:00;3.987;30.9657;-0.6799;9.5965;8.136;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_054;CSL_01;46.95772;-60.2163;446484;3.51;20-apr-18;17:20:00;3.515;30.9672;-0.6797;9.578;8.137;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_054;CSL_01;46.9577;-60.21632;446485;4.04;20-apr-18;17:20:00;4.048;30.9647;-0.6716;9.5955;8.137;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_057;CSL_02;47.02244;-60.11508;446486;172.62;20-apr-18;19:26:00;172.623;34.399;4.3993;3.8934;7.816;NaN;24.465;1.3555;19.015;33.879;0.065;3.893
18HU18004_057;CSL_02;47.0221;-60.11524;446487;151;20-apr-18;19:28:00;151.004;34.1376;3.5949;4.621;7.847;NaN;17.78;1.2925;15.005;NaN;0.025;NaN
18HU18004_057;CSL_02;47.02228;-60.11482;446488;101.13;20-apr-18;19:31:00;101.132;33.058;0.7698;6.7502;7.914;0.43052;12.275;1.061;10.9;NaN;0.06;NaN
18HU18004_057;CSL_02;47.02231;-60.1141;446489;81.52;20-apr-18;19:32:00;81.528;32.3687;-0.3881;8.1604;7.994;2.26901;5.88;0.8325;6.27;NaN;0.1;NaN
18HU18004_057;CSL_02;47.02242;-60.11356;446490;60.4;20-apr-18;19:34:00;60.406;32.0802;-0.3194;8.8383;8.108;5.79349;0.28;0.4965;1.16;NaN;0.03;NaN
18HU18004_057;CSL_02;47.0227;-60.11344;446491;51.76;20-apr-18;19:35:00;51.762;32.0599;-0.3011;8.9706;8.124;6.14729;0.135;0.456;0.79;NaN;0.02;NaN
18HU18004_057;CSL_02;47.02286;-60.11303;446492;39.56;20-apr-18;19:36:00;39.56;32.0351;-0.2583;8.9449;8.126;5.35124;0.18;0.4515;0.8;NaN;0.02;NaN
18HU18004_057;CSL_02;47.02286;-60.11258;446493;31;20-apr-18;19:37:00;31.006;31.9217;-0.2949;9.0282;8.125;5.66081;0.73;0.4555;1.055;NaN;0.035;NaN
18HU18004_057;CSL_02;47.02248;-60.11236;446494;20.41;20-apr-18;19:38:00;20.41;31.2857;-0.6952;9.1052;8.126;5.17434;1.91;0.455;1.24;NaN;0.05;NaN
18HU18004_057;CSL_02;47.0223;-60.11168;446495;9.98;20-apr-18;19:39:00;9.98;30.7974;-0.8707;9.2931;8.165;4.59941;1.105;0.39;0.335;NaN;0.02;NaN
18HU18004_057;CSL_02;47.02224;-60.11103;446496;3.39;20-apr-18;19:40:00;3.393;30.8676;-0.8542;9.2789;8.161;4.42251;0.71;0.3735;0.14;30.22122;0.01;9.156
18HU18004_057;CSL_02;47.0222;-60.11094;446497;3.21;20-apr-18;19:40:00;3.216;30.8125;-0.8783;9.2974;8.166;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_058;PS_09;42.0636;-66.08416;445659;84.96;08-apr-18;19:20:00;84.965;34.2751;6.9832;6.3822;8.063;NaN;8.335;0.976;12.21;33.789;0.165;6.486
18HU18004_058;PS_09;42.0632;-66.0841;445660;76.41;08-apr-18;19:22:00;76.417;34.2618;6.9501;6.4028;8.064;NaN;8.225;0.972;12.22;NaN;0.17;NaN
18HU18004_058;PS_09;42.06292;-66.08384;445661;61.84;08-apr-18;19:24:00;61.842;34.2443;6.9356;6.4267;8.067;NaN;7.79;0.9515;11.965;NaN;0.17;NaN
18HU18004_058;PS_09;42.06279;-66.08382;445662;50.83;08-apr-18;19:25:00;50.838;34.2291;6.9038;6.4749;8.068;NaN;7.7;0.941;11.98;NaN;0.19;NaN
18HU18004_058;PS_09;42.06262;-66.08369;445663;41.45;08-apr-18;19:27:00;41.45;34.1655;6.8934;6.5488;8.078;NaN;7.075;0.91;11.545;NaN;0.205;NaN
18HU18004_058;PS_09;42.06246;-66.08352;445664;30.71;08-apr-18;19:28:00;30.711;33.9837;6.8167;6.7451;8.098;NaN;4.68;0.759;8.895;NaN;0.225;NaN
18HU18004_058;PS_09;42.06242;-66.08374;445665;20.7;08-apr-18;19:29:00;20.7;33.0756;6.0147;7.1998;8.142;NaN;1.845;0.461;3.225;NaN;0.11;NaN
18HU18004_058;PS_09;42.06242;-66.08389;445666;10.08;08-apr-18;19:31:00;10.083;32.8589;5.6213;7.3874;8.154;NaN;0.995;0.378;1.675;NaN;0.085;NaN
18HU18004_058;PS_09;42.06212;-66.08376;445667;3.6;08-apr-18;19:32:00;3.602;32.855;5.6161;7.3907;8.154;NaN;1.005;0.38;1.655;32.351;0.08;7.2105
18HU18004_060;CSL_03;47.09867;-59.9905;446498;321.07;20-apr-18;21:28:00;321.076;35.4414;6.194;3.1075;7.863;NaN;32.23;1.767;23.875;34.946;0.01;3.142
18HU18004_060;CSL_03;47.09866;-59.98984;446499;250.72;20-apr-18;21:31:00;250.723;35.313;6.5017;2.5711;7.813;NaN;33.56;1.831;24.36;34.823;0.025;2.698
18HU18004_060;CSL_03;47.09856;-59.99012;446500;200.38;20-apr-18;21:34:00;200.385;34.8528;5.762;3.1281;7.812;NaN;27.71;1.648;21.52;NaN;0.04;NaN
18HU18004_060;CSL_03;47.09858;-59.99016;446501;149.21;20-apr-18;21:37:00;149.217;33.9944;3.2229;4.7163;7.843;NaN;20.705;1.399;16.655;NaN;0.06;NaN
18HU18004_060;CSL_03;47.09854;-59.98958;446502;100.99;20-apr-18;21:40:00;100.992;32.8233;0.4585;7.061;7.93;0.95264;11.58;1.033;9.76;NaN;0.09;NaN
18HU18004_060;CSL_03;47.09864;-59.98944;446503;79.78;20-apr-18;21:41:00;79.78;32.3342;-0.4148;8.0483;7.995;1.76671;6.685;0.851;6.395;NaN;0.09;NaN
18HU18004_060;CSL_03;47.09876;-59.98966;446504;60.87;20-apr-18;21:43:00;60.87;32.1878;-0.5369;8.361;8.03;2.25169;4.68;0.7475;4.96;NaN;0.085;NaN
18HU18004_060;CSL_03;47.0987;-59.98988;446505;50.56;20-apr-18;21:45:00;50.563;31.9361;-0.791;8.6489;8.074;2.91885;2.115;0.618;2.845;NaN;0.04;NaN
18HU18004_060;CSL_03;47.09876;-59.98978;446506;39.79;20-apr-18;21:46:00;39.798;31.7898;-0.9097;8.7949;8.094;2.87463;1.365;0.588;1.93;NaN;0;NaN
18HU18004_060;CSL_03;47.09886;-59.9898;446507;29.19;20-apr-18;21:47:00;29.195;31.5258;-0.9809;8.9221;8.103;4.02449;2.07;0.522;2.22;NaN;0;NaN
18HU18004_060;CSL_03;47.09908;-59.98988;446508;19.14;20-apr-18;21:49:00;19.148;30.94;-1.0457;9.2029;8.15;4.28984;0.965;0.41;0.605;NaN;0;NaN
18HU18004_060;CSL_03;47.0992;-59.98976;446509;9.93;20-apr-18;21:50:00;9.934;30.7409;-0.942;9.2864;8.182;4.28984;0.745;0.35;0.2;NaN;0;NaN
18HU18004_060;CSL_03;47.09918;-59.98945;446510;2.29;20-apr-18;21:51:00;2.299;30.7323;-0.8831;9.2955;8.185;3.62646;0.58;0.3255;0.14;30.123;0;9.677
18HU18004_060;CSL_03;47.09914;-59.98936;446511;2.72;20-apr-18;21:52:00;2.726;30.7228;-0.8662;9.2924;8.186;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_062;CSL_04;47.27064;-59.77334;446512;458.31;21-apr-18;00:32:00;458.314;35.478;5.983;3.486;7.892;NaN;29.775;1.667;22.405;34.985;0;3.679
18HU18004_062;CSL_04;47.27036;-59.77288;446513;299.23;21-apr-18;00:37:00;299.237;35.2806;6.6435;2.5016;7.809;NaN;31.36;1.746;23.935;NaN;0;NaN
18HU18004_062;CSL_04;47.27038;-59.77272;446514;298.68;21-apr-18;00:37:00;298.688;35.2803;6.6443;2.509;7.808;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_062;CSL_04;47.27042;-59.77255;446515;298.32;21-apr-18;00:38:00;298.329;35.2802;6.6446;2.4875;7.809;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_062;CSL_04;47.27071;-59.77172;446516;251.29;21-apr-18;00:40:00;251.298;35.079;6.7919;2.9545;7.846;NaN;24.42;1.568;21.58;34.594;0;3.129
18HU18004_062;CSL_04;47.27059;-59.77126;446517;200.09;21-apr-18;00:43:00;200.095;34.4619;4.8488;3.8596;7.834;NaN;21.585;1.4495;18.385;NaN;0;NaN
18HU18004_062;CSL_04;47.27031;-59.77118;446518;148.89;21-apr-18;00:45:00;148.897;33.5322;1.3362;6.4929;7.941;NaN;9.855;0.9905;9.8;NaN;0;NaN
18HU18004_062;CSL_04;47.27005;-59.77116;446519;99.27;21-apr-18;00:47:00;99.274;32.6881;0.1007;7.4738;7.951;0.24217;10.245;0.936;8.96;NaN;0.065;NaN
18HU18004_062;CSL_04;47.27;-59.77091;446520;80.36;21-apr-18;00:49:00;80.369;32.3089;-0.7982;8.3671;7.997;0.918;8.01;0.83;6.73;NaN;0.095;NaN
18HU18004_062;CSL_04;47.27006;-59.77064;446521;59.85;21-apr-18;00:50:00;59.853;32.2375;-0.6541;8.7062;8.048;2.6535;4.375;0.7125;4.22;NaN;0.085;NaN
18HU18004_062;CSL_04;47.27007;-59.77054;446522;59.48;21-apr-18;00:51:00;59.481;32.237;-0.6526;8.7146;8.049;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_062;CSL_04;47.27009;-59.77045;446523;60;21-apr-18;00:51:00;60.007;32.2372;-0.6552;8.7086;8.05;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_062;CSL_04;47.27012;-59.77023;446524;51.31;21-apr-18;00:52:00;51.319;32.234;-0.6402;8.7157;8.054;2.74195;4.48;0.6865;4.225;NaN;0.08;NaN
18HU18004_062;CSL_04;47.26999;-59.77026;446525;41.46;21-apr-18;00:54:00;41.465;32.224;-0.5795;8.7808;8.064;3.49379;4;0.6955;3.96;NaN;0.08;NaN
18HU18004_062;CSL_04;47.27004;-59.76984;446526;29.87;21-apr-18;00:55:00;29.87;32.1795;-0.318;8.8982;8.096;5.17434;2.66;0.5755;2.775;NaN;0.075;NaN
18HU18004_062;CSL_04;47.27004;-59.76944;446527;19.48;21-apr-18;00:57:00;19.484;31.9574;-0.4626;8.9749;8.102;3.84759;3.95;0.6285;3.005;NaN;0.075;NaN
18HU18004_062;CSL_04;47.27006;-59.76933;446528;20.48;21-apr-18;00:57:00;20.481;31.9559;-0.4648;8.98;8.102;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_062;CSL_04;47.27006;-59.76924;446529;20.12;21-apr-18;00:57:00;20.121;31.9573;-0.4657;8.9957;8.102;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_062;CSL_04;47.2701;-59.76898;446530;8.73;21-apr-18;00:58:00;8.735;31.9611;-0.4612;8.9845;8.104;4.02449;3.955;0.595;3.045;NaN;0.08;NaN
