CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TE90;DOXY;OXYM_01;Si_01;NO2_01;NOx_01;PO4_01;CHL_03;FLOR
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mg/m**3);(mg/m**3)
18HU14014_1370;31;47.666;-63.7505;414014;25.19;01-jun-14;18:10:00;31.03;-0.07;355.4936;NaN;7.025;0.12;8.585;1.105;0.115;0.112
18HU14014_1370;31;47.666;-63.7505;414015;15.57;01-jun-14;18:10:00;30.71;2.26;376.0372;NaN;2.12;0.06;4.055;0.725;0.195;0.096
18HU14014_1370;31;47.666;-63.7505;414016;5.35;01-jun-14;18:10:00;30.16;5.47;359.87028;355.51593;0.975;0.02667;1.28667;0.37667;0.295;0.086
18HU14014_1370;31;47.666;-63.7505;414017;1.59;01-jun-14;18:10:00;29.78;6.62;350.1344;NaN;1.005;0.02333;1.24;0.33667;0.295;0.084
18HU14014_1371;41;47.50017;-63.25267;414018;73.96;01-jun-14;20:44:00;31.67;-0.98;307.35012;307.35012;18.51;0.13;11.76;1.32;0.55;0.156
18HU14014_1371;41;47.50017;-63.25267;414019;49.97;01-jun-14;20:44:00;31.39;-0.6;332.53836;330.17138;11.405;0.09;8.615;1.205;0.22;0.187
18HU14014_1371;41;47.50017;-63.25267;414020;24.29;01-jun-14;20:44:00;31.01;2.5;393.6779;NaN;3.285;0.005;0.525;0.465;0.16;0.091
18HU14014_1371;41;47.50017;-63.25267;414021;15.57;01-jun-14;20:44:00;30.98;4.65;388.14006;NaN;2.39;0.005;0.215;0.39;0.23;0.086
18HU14014_1371;41;47.50017;-63.25267;414022;5.45;01-jun-14;20:44:00;30.39;5.38;363.35376;359.69164;1.395;0.02;1.04;0.37;0.495;0.086
18HU14014_1371;41;47.50017;-63.25267;414023;2.18;01-jun-14;20:44:00;30.21;5.92;361.43338;NaN;1.235;0.025;1.045;0.345;0.315;0.087
18HU14014_1372;51;47.33317;-62.75033;414024;48.09;01-jun-14;23:43:00;31.38;-0.61;322.71316;331.28788;11.795;0.095;8.19;1.185;0.285;0.22
18HU14014_1372;51;47.33317;-62.75033;414025;25.09;01-jun-14;23:43:00;31.19;3.53;369.1149;NaN;1.82;0.035;0.745;0.435;0.53;0.121
18HU14014_1372;51;47.33317;-62.75033;414026;15.27;01-jun-14;23:43:00;31.15;3.61;370.4547;NaN;1.415;0.015;0.28;0.375;0.445;0.102
18HU14014_1372;51;47.33317;-62.75033;414027;5.35;01-jun-14;23:43:00;31.04;4.85;352.76934;361.99163;1.08;0.005;0.075;0.345;0.29;0.081
18HU14014_1372;51;47.33317;-62.75033;414028;1.29;01-jun-14;23:43:00;31.02;5.54;351.2509;NaN;0.955;0.005;0.015;0.325;0.215;0.079
18HU14014_1373;61;47.16683;-62.25383;414029;34.9;02-jun-14;02:00:00;31.48;-0.08;367.06054;367.3285;5.785;0.06;3.905;0.725;3.59;0.566
18HU14014_1373;61;47.16683;-62.25383;414030;24.99;02-jun-14;02:00:00;31.43;0.09;372.64304;NaN;5.18;0.065;3.485;0.685;3.53;0.666
18HU14014_1373;61;47.16683;-62.25383;414031;14.28;02-jun-14;02:00:00;31.02;3.59;380.68184;NaN;2.46;0.03;0.95;0.415;2.855;0.168
18HU14014_1373;61;47.16683;-62.25383;414032;5.16;02-jun-14;02:00:00;30.9;6.52;358.35184;352.88099;0.21;0;0;0.205;0.455;0.121
18HU14014_1373;61;47.16683;-62.25383;414033;2.28;02-jun-14;02:00:00;30.87;7.05;357.63728;NaN;0.24;0.005;0;0.225;0.39;0.113
18HU14014_1374;701;47.933;-65.25183;414404;64.15;12-jun-14;12:46:00;31.72;-0.7;262.42216;264.54351;21.72;0.12;12.895;1.495;0.35;0.11
18HU14014_1374;701;47.933;-65.25183;414405;25.58;12-jun-14;12:46:00;29.99;1.82;375.85856;366.27899;1.99;0.055;2.76;0.555;0.11;0.095
18HU14014_1374;701;47.933;-65.25183;414406;2.68;12-jun-14;12:46:00;24.91;10.18;348.16936;360.71882;6.095;0.01;0;0.02;1.88;0.213
18HU14014_1375;71;47.001;-61.75167;414034;36.79;02-jun-14;04:37:00;31.37;-0.56;371.43722;374.20614;4.86;0.065;3.665;0.715;2.87;0.475
18HU14014_1375;71;47.001;-61.75167;414035;25.09;02-jun-14;04:37:00;31.31;-0.34;380.68184;NaN;4.175;0.055;3.005;0.645;3.005;0.48
18HU14014_1375;71;47.001;-61.75167;414036;14.38;02-jun-14;04:37:00;30.93;5.35;369.69548;NaN;0.435;0.005;0;0.28;1.095;0.177
18HU14014_1375;71;47.001;-61.75167;414037;5.06;02-jun-14;04:37:00;30.92;5.93;355.40428;356.3868;0.375;0.01333;0;0.27333;0.845;0.16
18HU14014_1375;71;47.001;-61.75167;414038;2.38;02-jun-14;04:37:00;30.91;6.22;NaN;NaN;0.355;0.02333;0;0.23333;0.79;0.145
18HU14014_1376;751;47.83317;-64.24933;414409;35.79;13-jun-14;04:42:00;30.88;1.66;353.2606;295.51522;5.505;0.05;3.09;0.795;0.29;0.118
18HU14014_1376;751;47.83317;-64.24933;414410;25.19;13-jun-14;04:42:00;30.41;4.39;358.53048;360.33921;1.62;0.03;2.225;0.55;0.355;0.116
18HU14014_1376;751;47.83317;-64.24933;414411;2.88;13-jun-14;04:42:00;27.02;10.84;335.57524;332.67234;4.79;0.04;0.855;0.14;1.995;0.314
18HU14014_1377;781;47.49933;-63.7515;414412;64.05;13-jun-14;11:59:00;31.54;-0.46;319.05104;320.41317;14.16;0.13;11.195;1.295;0.11;0.11
18HU14014_1377;781;47.49933;-63.7515;414413;25.38;13-jun-14;11:59:00;30.23;3.11;359.7363;357.19068;5.175;0.075;4.47;0.755;0.16;0.107
18HU14014_1377;781;47.49933;-63.7515;414414;2.48;13-jun-14;11:59:00;27.74;9.99;338.0762;333.8335;4.165;0.045;1.745;0.295;1.29;0.234
18HU14014_1378;81;46.91783;-61.50067;414039;45.51;02-jun-14;06:19:00;31.43;-0.75;349.95576;347.29849;8.02;0.1;4.685;0.94;0.75;0.201
18HU14014_1378;81;46.91783;-61.50067;414040;25.29;02-jun-14;06:19:00;31.27;-0.91;361.746;NaN;7.885;0.095;4.52;0.965;1.165;0.226
18HU14014_1378;81;46.91783;-61.50067;414041;15.77;02-jun-14;06:19:00;30.94;5.6;384.2993;NaN;0.91;0.02333;0.05667;0.28333;1.685;0.25
18HU14014_1378;81;46.91783;-61.50067;414042;5.75;02-jun-14;06:19:00;30.89;6.19;346.91888;353.32759;0.9;0.02333;0;0.25667;1.085;0.165
18HU14014_1378;81;46.91783;-61.50067;414043;2.68;02-jun-14;06:19:00;30.87;6.56;347.0082;NaN;1.085;0.02;0;0.27333;0.965;0.138
18HU14014_1379;811;47.49983;-62.249;414415;46.7;13-jun-14;18:56:00;31.97;-0.96;285.46672;296.63172;10.21;0.13;9.565;1.36;1.085;0.178
18HU14014_1379;811;47.49983;-62.249;414416;25.09;13-jun-14;18:56:00;31.6;-0.39;373.40226;373.20129;5.995;0.06;3.215;0.7;0.81;0.095
18HU14014_1379;811;47.49983;-62.249;414417;1.69;13-jun-14;18:56:00;30.75;9.19;328.9209;323.62869;0.325;0.005;0;0.245;0.305;0.067
18HU14014_1380;831;46.83383;-62.25;414418;62.96;14-jun-14;00:01:00;31.84;-1;308.8239;307.84138;13.07;0.125;9.655;1.255;0.42;0.174
18HU14014_1380;831;46.83383;-62.25;414419;25.09;14-jun-14;00:01:00;31.34;3.36;376.97506;378.69447;2.6;0.015;0.8;0.485;0.11;0.077
18HU14014_1380;831;46.83383;-62.25;414420;2.58;14-jun-14;00:01:00;30.76;9.34;322.6685;323.60636;0.385;0.005;0;0.24;0.42;0.109
18HU14014_1381;871;47.16617;-62.74733;414421;59.59;14-jun-14;09:43:00;31.61;-0.8;324.72286;325.83936;14.04;0.125;9.915;1.255;0.135;0.154
18HU14014_1381;871;47.16617;-62.74733;414422;25.29;14-jun-14;09:43:00;31.2;0.73;366.4353;366.68093;5.36;0.075;6.185;0.925;0.12;0.108
18HU14014_1381;871;47.16617;-62.74733;414423;1.98;14-jun-14;09:43:00;30.14;9.31;329.05488;331.53351;1.005;0.01;0.04;0.19;0.975;0.176
18HU14014_1382;901;46.49983;-63.2505;414424;18.84;14-jun-14;17:03:00;30.57;2.84;323.69568;318.91706;5.29;0.045;0.185;0.465;0.445;0.13
18HU14014_1382;901;46.49983;-63.2505;414425;1.79;14-jun-14;17:03:00;29.21;11.21;323.02578;312.82097;1.145;0.02;0;0.15;0.905;0.184
18HU14014_1383;91;46.83283;-61.24883;414044;55.53;02-jun-14;07:55:00;31.4;-1.01;335.88786;336.2898;9.075;0.075;5.74;1.04;0.63;0.183
18HU14014_1383;91;46.83283;-61.24883;414045;50.27;02-jun-14;07:55:00;31.36;-1.02;336.69174;335.70922;9.15;0.07;5.64;1.055;0.49;0.165
18HU14014_1383;91;46.83283;-61.24883;414046;24.99;02-jun-14;07:55:00;31.22;-0.71;357.45864;NaN;7.065;0.055;3.285;0.865;0.855;0.206
18HU14014_1383;91;46.83283;-61.24883;414047;15.57;02-jun-14;07:55:00;31.09;0.86;393.09732;NaN;2.11333;0.01;0.21333;0.47667;1.34;0.224
18HU14014_1383;91;46.83283;-61.24883;414048;5.06;02-jun-14;07:55:00;30.49;7.57;346.29364;339.70629;0.74;0;0;0.26;0.555;0.095
18HU14014_1383;91;46.83283;-61.24883;414049;1.69;02-jun-14;07:55:00;30.23;7.79;341.4257;NaN;0.76;0;0;0.255;0.445;0.089
18HU14014_1384;931;47.16683;-64.24983;414426;40.06;15-jun-14;03:09:00;30.74;1.7;335.21796;331.51118;6.305;0.075;1.555;0.69;0.3;0.146
18HU14014_1384;931;47.16683;-64.24983;414427;24.89;15-jun-14;03:09:00;30.58;3.99;339.23736;342.94414;3.115;0.05;1.205;0.49;0.64;0.136
