CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_02;Q_OXY;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(mg/m**3);((none));(PSU);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18HU13004_014;HL_02;44.2717;-63.3167;389510;3.2;05-apr-13;02:05:00;31.8925;2.6484;0.9983;1;31.894;1;5.04;1;0.12;1;4.17;1;0.678;1;5.41;1;0;6.15;0.77
18HU13004_014;HL_02;44.2717;-63.3167;389509;11;05-apr-13;02:04:00;31.8974;2.69;0.9983;1;NaN;9;NaN;9;0.13;1;4.57;1;1.138;1;5.985;1;0;4.02;0.76
18HU13004_014;HL_02;44.2717;-63.3167;389508;19;05-apr-13;02:02:00;31.8935;2.6499;0.894;1;NaN;9;NaN;9;0.13;1;4.745;1;0.7215;1;6.055;1;0;6.58;0.78
18HU13004_014;HL_02;44.2717;-63.3167;389507;30;05-apr-13;02:01:00;31.8987;2.7304;1.0579;1;NaN;9;NaN;9;0.12;1;4.52;1;0.709;1;5.87;1;0;6.38;0.77
18HU13004_014;HL_02;44.2717;-63.3167;389506;40;05-apr-13;02:00:00;31.8946;2.3915;0.4048;1;31.897;1;4.709;1;0.135;1;5.035;1;0.739;1;5.945;1;0;6.81;0.85
18HU13004_014;HL_02;44.2717;-63.3167;389505;50;05-apr-13;01:59:00;31.9464;2.5427;0.3272;1;NaN;9;NaN;9;0.14;1;5.165;1;0.761;1;6.025;1;0;6.79;0.86
18HU13004_014;HL_02;44.2717;-63.3167;389504;62;05-apr-13;01:58:00;32.1505;3.0962;0.1214;1;NaN;9;NaN;9;0.145;1;4.865;1;0.729;1;5.63;1;0;6.67;0.86
18HU13004_014;HL_02;44.2717;-63.3167;389503;80;05-apr-13;01:56:00;32.5335;4.1148;0.7897;1;NaN;9;NaN;9;0.15;1;3.88;1;0.6275;1;4.395;1;0;6.18;0.88
18HU13004_014;HL_02;44.2717;-63.3167;389502;101;05-apr-13;01:55:00;33.0142;5.6284;0.28;1;NaN;9;NaN;9;0.21;1;5.405;1;0.6655;1;4.905;1;0;8.12;1.10
18HU13004_014;HL_02;44.2717;-63.3167;389501;146;05-apr-13;01:52:00;34.5371;9.7998;0.1033;1;34.525;1;2.9725;1;0.09;1;14.925;1;1.21;1;11.955;1;0;12.33;1.25
18HU13004_102;HL_06.7;42.6173;-61.5282;389528;2.5;06-apr-13;00:12:00;32.8491;4.1095;1.8393;1;32.851;1;NaN;9;0.17;1;3.255;1;0.5535;1;3.94;1;0;5.88;0.83
18HU13004_102;HL_06.7;42.6173;-61.5282;389527;10;06-apr-13;00:12:00;32.8521;4.1049;2.3758;1;NaN;9;NaN;9;0.175;1;3.235;1;0.559;1;3.945;1;0;5.79;0.82
18HU13004_102;HL_06.7;42.6173;-61.5282;389526;20;06-apr-13;00:11:00;32.9702;4.2992;2.1842;1;NaN;9;NaN;9;0.18;1;3.24;1;0.545;1;3.785;1;0;5.94;0.86
18HU13004_102;HL_06.7;42.6173;-61.5282;389525;30;06-apr-13;00:10:00;33.0509;4.5126;2.2609;1;NaN;9;NaN;9;0.19;1;3.29;1;0.517;1;3.625;1;0;6.36;0.91
18HU13004_102;HL_06.7;42.6173;-61.5282;389524;40;06-apr-13;00:09:00;33.8369;7.2733;3.3721;1;NaN;9;NaN;9;0.21;1;3.82;1;0.4605;1;2.85;1;0;8.30;1.34
18HU13004_102;HL_06.7;42.6173;-61.5282;389523;51;06-apr-13;00:08:00;33.9032;7.2203;1.4154;1;NaN;9;NaN;9;0.18;1;6.295;1;0.6095;1;4.37;1;0;10.33;1.44
18HU13004_102;HL_06.7;42.6173;-61.5282;389522;60;06-apr-13;00:07:00;34.4179;8.9415;0.1278;1;NaN;9;NaN;9;0.14;1;8.32;1;0.691;1;5.095;1;0;12.04;1.63
18HU13004_102;HL_06.7;42.6173;-61.5282;389521;79;06-apr-13;00:06:00;34.863;10.6737;0.1365;1;NaN;9;NaN;9;0.28;1;8.145;1;0.5915;1;4.415;1;0;13.77;1.84
18HU13004_102;HL_06.7;42.6173;-61.5282;389520;101;06-apr-13;00:05:00;35.0772;11.3468;0.0718;1;NaN;9;NaN;9;0.19;1;9.605;1;0.6905;1;4.995;1;0;13.91;1.92
18HU13004_102;HL_06.7;42.6173;-61.5282;389519;250;06-apr-13;00:01:00;35.1099;8.4171;NaN;9;35.106;1;3.216;1;0.055;1;23.885;1;1.538;1;14.3;1;0;15.53;1.67
18HU13004_102;HL_06.7;42.6173;-61.5282;389518;499;05-apr-13;23:56:00;35.0122;5.64;NaN;9;NaN;9;4.802;1;0.045;1;20.045;1;1.314;1;12.935;1;0;15.25;1.55
18HU13004_102;HL_06.7;42.6173;-61.5282;389517;749;05-apr-13;23:52:00;34.9849;4.7541;NaN;9;NaN;9;NaN;9;0.05;1;18.275;1;1.1675;1;11.545;1;0;15.65;1.58
18HU13004_102;HL_06.7;42.6173;-61.5282;389516;1001;05-apr-13;23:47:00;34.9625;4.3022;NaN;9;NaN;9;5.047;1;0.05;1;17.535;1;1.1495;1;11.25;1;0;15.25;1.56
18HU13004_102;HL_06.7;42.6173;-61.5282;389515;1202;05-apr-13;23:42:00;34.959;4.1187;NaN;9;NaN;9;NaN;9;0.04;1;17.945;1;1.1555;1;11.735;1;0;15.53;1.53
18HU13004_102;HL_06.7;42.6173;-61.5282;389514;1500;05-apr-13;23:37:00;34.9586;3.9385;NaN;9;NaN;9;NaN;9;0.04;1;17.975;1;1.1305;1;12.32;1;0;15.90;1.46
18HU13004_102;HL_06.7;42.6173;-61.5282;389513;1700;05-apr-13;23:33:00;34.9509;3.7587;NaN;9;NaN;9;NaN;9;0.05;1;17.42;1;1.1345;1;12.62;1;0;15.35;1.38
18HU13004_102;HL_06.7;42.6173;-61.5282;389512;1999;05-apr-13;23:27:00;34.9414;3.4774;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU13004_102;HL_06.7;42.6173;-61.5282;389511;2316;05-apr-13;23:21:00;34.9339;3.2377;NaN;9;34.935;1;6.17;1;0.05;1;14.62;1;1.0775;1;13.02;1;0;13.57;1.12
18HU13004_138;HL_08;42.3667;-61.3313;389545;3;07-apr-13;07:54:00;33.9068;7.4736;2.5674;1;33.909;1;6.7;1;0.235;1;4.545;1;0.5405;1;3.17;1;0;8.41;1.43
18HU13004_138;HL_08;42.3667;-61.3313;389544;9;07-apr-13;07:53:00;33.9044;7.4671;2.759;1;NaN;9;NaN;9;0.25;1;4.91;1;0.5315;1;3.42;1;0;9.24;1.44
18HU13004_138;HL_08;42.3667;-61.3313;389543;20;07-apr-13;07:53:00;33.9002;7.4562;2.9506;1;NaN;9;NaN;9;0.245;1;4.885;1;0.5;1;3.36;1;0;9.77;1.45
18HU13004_138;HL_08;42.3667;-61.3313;389542;30;07-apr-13;07:52:00;33.8975;7.4527;0.6494;1;NaN;9;NaN;9;0.23;1;4.48;1;0.501;1;3.11;1;0;8.94;1.44
18HU13004_138;HL_08;42.3667;-61.3313;389541;40;07-apr-13;07:51:00;33.9084;7.4871;3.2189;1;34.889;7;6.573;1;0.24;1;4.95;1;0.53;1;3.405;1;256;9.34;1.45
18HU13004_138;HL_08;42.3667;-61.3313;389540;51;07-apr-13;07:50:00;34.2147;8.5254;1.2962;1;NaN;9;NaN;9;0.29;1;6.88;1;0.601;1;4.215;1;0;11.45;1.63
18HU13004_138;HL_08;42.3667;-61.3313;389539;62;07-apr-13;07:49:00;34.6171;9.8029;0.1908;1;NaN;9;NaN;9;0.285;1;8.38;1;0.6605;1;4.885;1;0;12.69;1.72
18HU13004_138;HL_08;42.3667;-61.3313;389538;79;07-apr-13;07:48:00;34.7598;9.909;0.0735;1;NaN;9;NaN;9;0.1;1;11.385;1;0.83;1;6.465;1;0;13.72;1.76
18HU13004_138;HL_08;42.3667;-61.3313;389537;98;07-apr-13;07:47:00;34.763;9.1641;0.0315;1;NaN;9;NaN;9;0.06;1;14.515;1;1.0355;1;8.42;1;0;14.02;1.72
18HU13004_138;HL_08;42.3667;-61.3313;389536;251;07-apr-13;07:44:00;35.0449;7.9743;NaN;9;35.044;1;3.1;1;0.05;1;23.31;1;1.501;1;13.805;1;0;15.53;1.69
18HU13004_138;HL_08;42.3667;-61.3313;389535;501;07-apr-13;07:39:00;35.0207;5.7468;NaN;9;NaN;9;4.597;1;0.04;1;20.33;1;1.3245;1;13.02;1;0;15.35;1.56
18HU13004_138;HL_08;42.3667;-61.3313;389534;1000;07-apr-13;07:31:00;34.9645;4.3237;NaN;9;NaN;9;5.606;1;0.04;1;16.505;1;1.119;1;10.515;1;0;14.75;1.57
18HU13004_138;HL_08;42.3667;-61.3313;389533;1504;07-apr-13;06:58:00;34.9582;3.9084;NaN;9;NaN;9;NaN;9;0.035;1;17.665;1;1.1835;1;12.295;1;0;14.93;1.44
18HU13004_138;HL_08;42.3667;-61.3313;389532;2002;07-apr-13;06:49:00;34.9404;3.4628;NaN;9;NaN;9;5.17;1;0.04;1;17.24;1;1.1615;1;13.63;1;0;14.84;1.26
18HU13004_138;HL_08;42.3667;-61.3313;389531;2498;07-apr-13;06:16:00;34.9256;3.0034;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU13004_138;HL_08;42.3667;-61.3313;389530;3001;07-apr-13;06:07:00;34.9135;2.643;NaN;9;NaN;9;4.699;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU13004_138;HL_08;42.3667;-61.3313;389529;3450;07-apr-13;05:34:00;34.9056;2.489;NaN;9;34.909;1;6.017;1;0.04;1;16.865;1;1.1535;1;17.49;1;0;14.62;0.96
18HU13004_204;HL_09;42.2003;-61.1663;389567;2;08-apr-13;01:28:00;33.5809;6.6038;2.9889;1;33.588;1;6.667;1;0.205;1;3.215;1;0.477;1;3.105;1;0;6.74;1.04
18HU13004_204;HL_09;42.2003;-61.1663;389566;9;08-apr-13;01:28:00;33.7396;7.0282;2.7207;1;NaN;9;NaN;9;0.21;1;3.23;1;0.4725;1;2.94;1;0;6.84;1.10
18HU13004_204;HL_09;42.2003;-61.1663;389565;20;08-apr-13;01:27:00;34.0415;7.9145;2.5776;1;NaN;9;NaN;9;0.24;1;4.85;1;0.4875;1;3.205;1;0;9.95;1.51
18HU13004_204;HL_09;42.2003;-61.1663;389564;29;08-apr-13;01:27:00;34.5862;9.7609;1.7581;1;NaN;9;NaN;9;0.26;1;5.79;1;0.511;1;3.36;1;0;11.33;1.72
18HU13004_204;HL_09;42.2003;-61.1663;389563;39;08-apr-13;01:26:00;35.265;12.0624;0.5662;1;NaN;9;NaN;9;0.295;1;7.15;1;0.5315;1;3.625;1;0;13.45;1.97
18HU13004_204;HL_09;42.2003;-61.1663;389562;49;08-apr-13;01:26:00;35.304;12.2148;0.3845;1;NaN;9;NaN;9;0.305;1;7.24;1;0.508;1;3.585;1;0;14.25;2.02
18HU13004_204;HL_09;42.2003;-61.1663;389561;60;08-apr-13;01:25:00;35.3115;12.2416;0.371;1;NaN;9;NaN;9;0.275;1;6.68;1;0.5135;1;3.515;1;0;13.01;1.90
18HU13004_204;HL_09;42.2003;-61.1663;389560;81;08-apr-13;01:25:00;35.3241;12.2899;0.344;1;NaN;9;NaN;9;0.3;1;7.335;1;0.5125;1;3.655;1;0;14.31;2.01
18HU13004_204;HL_09;42.2003;-61.1663;389559;99;08-apr-13;01:24:00;35.3348;12.327;0.3171;1;NaN;9;NaN;9;0.3;1;7.465;1;0.551;1;3.735;1;0;13.55;2.00
18HU13004_204;HL_09;42.2003;-61.1663;389558;250;08-apr-13;01:21:00;35.3793;11.0535;NaN;9;35.381;1;3.188;1;0.055;1;21.89;1;1.3315;1;11.14;1;0;16.44;1.96
18HU13004_204;HL_09;42.2003;-61.1663;389557;489;08-apr-13;01:17:00;34.9807;6.0487;NaN;9;NaN;9;4.611;1;0.04;1;20.715;1;1.3295;1;13.32;1;0;15.58;1.56
18HU13004_204;HL_09;42.2003;-61.1663;389556;997;08-apr-13;01:09:00;34.9852;4.5377;NaN;9;NaN;9;5.864;1;0.045;1;16.445;1;1.114;1;10.555;1;0;14.76;1.56
18HU13004_204;HL_09;42.2003;-61.1663;389555;1201;08-apr-13;01:05:00;34.9745;4.2721;NaN;9;NaN;9;NaN;9;0.04;1;17.965;1;1.167;1;11.825;1;0;15.39;1.52
18HU13004_204;HL_09;42.2003;-61.1663;389554;1500;08-apr-13;01:00:00;34.9569;3.9546;NaN;9;NaN;9;NaN;9;0.045;1;17.8;1;1.138;1;12.255;1;0;15.64;1.45
18HU13004_204;HL_09;42.2003;-61.1663;389553;1699;08-apr-13;00:56:00;34.9525;3.7962;NaN;9;NaN;9;NaN;9;0.04;1;17.875;1;1.1585;1;12.88;1;0;15.43;1.39
18HU13004_204;HL_09;42.2003;-61.1663;389552;2000;08-apr-13;00:51:00;34.9428;3.5275;NaN;9;NaN;9;5.791;1;0.04;1;17.845;1;1.1415;1;13.955;1;0;15.63;1.28
18HU13004_204;HL_09;42.2003;-61.1663;389551;2200;08-apr-13;00:47:00;34.9391;3.3372;NaN;9;NaN;9;NaN;9;0.04;1;17.755;1;1.1745;1;15.055;1;0;15.12;1.18
18HU13004_204;HL_09;42.2003;-61.1663;389550;2502;08-apr-13;00:42:00;34.9309;3.1;NaN;9;NaN;9;NaN;9;0.045;1;17.615;1;1.1405;1;15.62;1;0;15.44;1.13
18HU13004_204;HL_09;42.2003;-61.1663;389549;2998;08-apr-13;00:34:00;34.9174;2.6928;NaN;9;NaN;9;6.269;1;0.04;1;17.465;1;1.1285;1;17.805;1;0;15.48;0.98
18HU13004_204;HL_09;42.2003;-61.1663;389548;3197;08-apr-13;00:30:00;34.9107;2.5698;NaN;9;NaN;9;NaN;9;0.04;1;16.99;1;1.0965;1;17.445;1;0;15.49;0.97
18HU13004_204;HL_09;42.2003;-61.1663;389547;3500;08-apr-13;00:25:00;34.9037;2.43;NaN;9;NaN;9;NaN;9;0.04;1;16.925;1;1.142;1;18.22;1;0;14.82;0.93
18HU13004_204;HL_09;42.2003;-61.1663;389546;3946;08-apr-13;00:17:00;34.8957;2.2926;NaN;9;34.897;1;6.343;1;0.04;1;17.245;1;1.13;1;21.445;1;0;15.26;0.80
18HU13004_237;HL_07;42.5343;-61.4335;389582;2;08-apr-13;10:19:00;32.4762;2.7233;1.3707;1;32.477;1;6.762;1;0.185;1;3.955;1;0.6005;1;3.825;1;0;6.59;1.03
18HU13004_237;HL_07;42.5343;-61.4335;389581;10;08-apr-13;10:18:00;32.4632;2.5052;1.5048;1;NaN;9;NaN;9;0.175;1;3.795;1;0.619;1;3.68;1;0;6.13;1.03
18HU13004_237;HL_07;42.5343;-61.4335;389580;19;08-apr-13;10:18:00;32.4895;2.5094;1.5711;1;NaN;9;NaN;9;0.19;1;3.9;1;0.582;1;3.79;1;0;6.70;1.03
18HU13004_237;HL_07;42.5343;-61.4335;389579;31;08-apr-13;10:17:00;32.7909;3.4145;2.7207;1;NaN;9;NaN;9;0.19;1;3.56;1;0.534;1;4.83;1;0;6.67;0.74
18HU13004_237;HL_07;42.5343;-61.4335;389578;40;08-apr-13;10:17:00;33.4756;5.9594;2.9506;1;NaN;9;NaN;9;0.225;1;4.13;1;0.499;1;3.22;1;0;8.28;1.28
18HU13004_237;HL_07;42.5343;-61.4335;389577;49;08-apr-13;10:16:00;34.035;7.9922;1.7283;1;NaN;9;NaN;9;0.28;1;6.165;1;0.5745;1;3.93;1;0;10.73;1.57
18HU13004_237;HL_07;42.5343;-61.4335;389576;60;08-apr-13;10:16:00;34.4334;9.2807;0.7748;1;NaN;9;NaN;9;0.3;1;7.205;1;0.58;1;4.36;1;0;12.42;1.65
18HU13004_237;HL_07;42.5343;-61.4335;389575;80;08-apr-13;10:15:00;34.8317;10.6038;0.1085;1;NaN;9;NaN;9;0.19;1;9.51;1;0.685;1;5.235;1;0;13.88;1.82
18HU13004_237;HL_07;42.5343;-61.4335;389574;100;08-apr-13;10:15:00;34.9572;10.72;0.0683;1;34.953;1;NaN;9;0.105;1;10.83;1;0.799;1;5.895;1;0;13.55;1.84
18HU13004_237;HL_07;42.5343;-61.4335;389573;249;08-apr-13;10:13:00;35.036;8.299;NaN;9;NaN;9;3.378;1;0.055;1;22.63;1;1.4495;1;13.31;1;0;15.61;1.70
18HU13004_237;HL_07;42.5343;-61.4335;389572;499;08-apr-13;10:09:00;34.9647;5.3896;NaN;9;NaN;9;4.934;1;0.04;1;18.71;1;1.2545;1;11.87;1;0;14.91;1.58
18HU13004_237;HL_07;42.5343;-61.4335;389571;1002;08-apr-13;10:02:00;34.9638;4.3483;NaN;9;NaN;9;5.754;1;0.035;1;17.645;1;1.139;1;11.08;1;0;15.49;1.59
18HU13004_237;HL_07;42.5343;-61.4335;389570;1502;08-apr-13;09:30:00;34.9549;3.8313;NaN;9;NaN;9;NaN;9;0.04;1;17.57;1;1.168;1;12.405;1;0;15.04;1.42
18HU13004_237;HL_07;42.5343;-61.4335;389569;2008;08-apr-13;08:58:00;34.9423;3.4304;NaN;9;NaN;9;5.456;1;0.04;1;17.645;1;1.1865;1;14.245;1;0;14.87;1.24
18HU13004_237;HL_07;42.5343;-61.4335;389568;2700;08-apr-13;08:21:00;34.9227;2.8759;NaN;9;34.921;1;6.022;1;0.04;1;17.18;1;1.115;1;16.48;1;0;15.41;1.04
18HU13004_263;HL_06.3;42.735;-61.6173;389597;2;09-apr-13;03:10:00;32.474;2.6114;2.4908;1;32.475;1;7.989;1;0.16;1;2.54;1;0.5415;1;3.05;1;0;4.69;0.83
18HU13004_263;HL_06.3;42.735;-61.6173;389596;9;09-apr-13;03:09:00;32.4743;2.5999;2.5674;1;NaN;9;NaN;9;0.155;1;2.43;1;0.529;1;2.88;1;0;4.59;0.84
18HU13004_263;HL_06.3;42.735;-61.6173;389595;19;09-apr-13;03:09:00;32.5044;2.5793;3.0273;1;NaN;9;NaN;9;0.175;1;2.715;1;0.553;1;2.835;1;0;4.91;0.96
18HU13004_263;HL_06.3;42.735;-61.6173;389594;31;09-apr-13;03:08:00;32.5274;2.6703;4.2918;1;NaN;9;NaN;9;0.17;1;3.085;1;0.553;1;3.185;1;0;5.58;0.97
18HU13004_263;HL_06.3;42.735;-61.6173;389593;38;09-apr-13;03:07:00;32.5498;2.7568;3.7936;1;NaN;9;NaN;9;0.17;1;3.14;1;0.557;1;3.17;1;0;5.64;0.99
18HU13004_263;HL_06.3;42.735;-61.6173;389592;50;09-apr-13;03:07:00;32.6141;2.9784;4.3684;1;NaN;9;NaN;9;0.17;1;3.305;1;0.575;1;3.265;1;0;5.75;1.01
18HU13004_263;HL_06.3;42.735;-61.6173;389591;59;09-apr-13;03:06:00;32.7387;3.3532;4.79;1;NaN;9;NaN;9;0.195;1;3.595;1;0.583;1;3.54;1;0;6.17;1.02
18HU13004_263;HL_06.3;42.735;-61.6173;389590;80;09-apr-13;03:06:00;33.1387;3.9673;1.1621;1;NaN;9;NaN;9;0.2;1;6.16;1;0.676;1;5.64;1;0;9.11;1.09
18HU13004_263;HL_06.3;42.735;-61.6173;389589;100;09-apr-13;03:05:00;33.6258;5.053;0.1012;1;NaN;9;NaN;9;0.08;1;9.085;1;0.7895;1;7.08;1;0;11.51;1.28
18HU13004_263;HL_06.3;42.735;-61.6173;389588;250;09-apr-13;03:02:00;34.6529;6.1819;NaN;9;34.652;1;4.594;1;0.04;1;17.31;1;1.208;1;11.285;1;0;14.33;1.53
18HU13004_263;HL_06.3;42.735;-61.6173;389587;501;09-apr-13;02:58:00;34.9228;5.4313;NaN;9;NaN;9;4.983;1;0.06;1;18.71;1;1.198;1;12.19;1;0;15.62;1.53
18HU13004_263;HL_06.3;42.735;-61.6173;389586;749;09-apr-13;02:53:00;34.9685;4.7151;NaN;9;NaN;9;NaN;9;0.04;1;15.89;1;1.082;1;10.11;1;0;14.69;1.57
18HU13004_263;HL_06.3;42.735;-61.6173;389585;999;09-apr-13;02:49:00;34.9619;4.38;NaN;9;NaN;9;5.994;1;0.035;1;17.46;1;1.125;1;11.01;1;0;15.52;1.59
18HU13004_263;HL_06.3;42.735;-61.6173;389584;1498;09-apr-13;02:40:00;34.9582;3.9786;NaN;9;NaN;9;NaN;9;0.055;1;16.73;1;1.0875;1;11.48;1;0;15.38;1.46
18HU13004_263;HL_06.3;42.735;-61.6173;389583;1672;09-apr-13;02:37:00;34.9533;3.8505;NaN;9;34.954;1;5.566;1;0.035;1;16.265;1;1.093;1;11.465;1;0;14.88;1.42
18HU13004_275;HL_06;42.8492;-61.7267;389610;2;09-apr-13;07:12:00;32.5428;2.8121;1.5711;1;32.544;1;7.78;1;0.205;1;3.59;1;0.5875;1;3.7;1;0;6.11;0.97
18HU13004_275;HL_06;42.8492;-61.7267;389609;8;09-apr-13;07:11:00;32.5435;2.81;1.9926;1;NaN;9;NaN;9;0.19;1;3.545;1;0.5985;1;3.745;1;0;5.92;0.95
18HU13004_275;HL_06;42.8492;-61.7267;389608;19;09-apr-13;07:11:00;32.587;2.7825;1.6861;1;NaN;9;NaN;9;0.215;1;3.705;1;0.6115;1;3.645;1;0;6.06;1.02
18HU13004_275;HL_06;42.8492;-61.7267;389607;31;09-apr-13;07:10:00;32.6533;2.8896;1.916;1;NaN;9;NaN;9;0.225;1;3.835;1;0.598;1;3.67;1;0;6.41;1.04
18HU13004_275;HL_06;42.8492;-61.7267;389606;39;09-apr-13;07:10:00;32.6787;2.9143;1.3412;1;NaN;9;NaN;9;0.23;1;3.905;1;0.5905;1;3.835;1;0;6.61;1.02
18HU13004_275;HL_06;42.8492;-61.7267;389605;48;09-apr-13;07:09:00;32.7026;3.0627;1.3795;1;NaN;9;NaN;9;0.23;1;3.96;1;0.5925;1;3.74;1;0;6.68;1.06
18HU13004_275;HL_06;42.8492;-61.7267;389604;59;09-apr-13;07:09:00;32.7375;2.8431;0.2766;1;NaN;9;NaN;9;0.26;1;5.205;1;0.666;1;5.025;1;0;7.82;1.04
18HU13004_275;HL_06;42.8492;-61.7267;389603;78;09-apr-13;07:08:00;32.9385;3.2403;0.1012;1;NaN;9;NaN;9;0.22;1;5.765;1;0.693;1;5.495;1;0;8.32;1.05
18HU13004_275;HL_06;42.8492;-61.7267;389602;99;09-apr-13;07:07:00;33.0985;3.5655;0.1181;1;NaN;9;NaN;9;0.145;1;6.42;1;0.7285;1;5.99;1;0;8.81;1.07
18HU13004_275;HL_06;42.8492;-61.7267;389601;248;09-apr-13;07:05:00;34.6944;6.7222;NaN;9;34.693;1;4.545;1;0.04;1;18.075;1;1.2515;1;11.565;1;0;14.44;1.56
18HU13004_275;HL_06;42.8492;-61.7267;389600;501;09-apr-13;06:35:00;34.9272;5.255;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU13004_275;HL_06;42.8492;-61.7267;389599;748;09-apr-13;06:03:00;34.9669;4.7462;NaN;9;NaN;9;NaN;9;0.06;1;17.65;1;1.118;1;11.175;1;0;15.79;1.58
18HU13004_275;HL_06;42.8492;-61.7267;389598;1048;09-apr-13;05:32:00;34.9698;4.3932;NaN;9;34.97;1;5.4675;1;0.04;1;17.635;1;1.134;1;11.625;1;0;15.55;1.52
18HU13004_280;HL_10;42.0293;-61.063;389618;1;09-apr-13;21:34:00;34.8731;10.849;NaN;9;NaN;9;6.447;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU13004_280;HL_10;42.0293;-61.063;389617;246;09-apr-13;21:29:00;35.4349;11.5198;NaN;9;NaN;9;3.2855;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU13004_280;HL_10;42.0293;-61.063;389616;499;09-apr-13;21:25:00;34.9514;5.9974;NaN;9;NaN;9;4.668;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU13004_280;HL_10;42.0293;-61.063;389615;996;09-apr-13;21:17:00;34.9543;4.3515;NaN;9;NaN;9;6.045;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU13004_280;HL_10;42.0293;-61.063;389614;2001;09-apr-13;21:01:00;34.9441;3.6006;NaN;9;NaN;9;6.135;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU13004_280;HL_10;42.0293;-61.063;389613;3000;09-apr-13;20:44:00;34.9202;2.7465;NaN;9;NaN;9;6.245;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU13004_280;HL_10;42.0293;-61.063;389612;4000;09-apr-13;20:28:00;34.8922;2.2388;NaN;9;NaN;9;6.298;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU13004_280;HL_10;42.0293;-61.063;389611;4147;09-apr-13;20:24:00;34.8883;2.2153;NaN;9;NaN;9;6.246;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU13004_285;SG_23;43.8593;-58.7315;389631;2;10-apr-13;19:55:00;32.1352;2.0841;1.043;1;32.137;1;7.8905;1;0.15;1;3.25;1;0.6415;1;4.15;1;0;5.07;0.78
18HU13004_285;SG_23;43.8593;-58.7315;389630;10;10-apr-13;19:54:00;32.1401;2.0578;1.1919;1;NaN;9;NaN;9;0.15;1;3.345;1;0.6275;1;4.265;1;0;5.33;0.78
18HU13004_285;SG_23;43.8593;-58.7315;389629;20;10-apr-13;19:52:00;32.2357;1.9257;1.2813;1;NaN;9;NaN;9;0.16;1;4.43;1;0.678;1;4.88;1;0;6.53;0.91
18HU13004_285;SG_23;43.8593;-58.7315;389628;30;10-apr-13;19:51:00;32.3561;2.2619;1.0579;1;NaN;9;NaN;9;0.17;1;3.46;1;0.5935;1;3.42;1;0;5.83;1.01
18HU13004_285;SG_23;43.8593;-58.7315;389627;40;10-apr-13;19:50:00;32.4712;2.306;0.9536;1;NaN;9;NaN;9;0.225;1;4.705;1;0.666;1;4.7;1;0;7.06;1.00
18HU13004_285;SG_23;43.8593;-58.7315;389626;51;10-apr-13;19:49:00;32.5482;2.356;0.9089;1;NaN;9;NaN;9;0.24;1;4.91;1;0.6875;1;5.01;1;0;7.14;0.98
18HU13004_285;SG_23;43.8593;-58.7315;389625;61;10-apr-13;19:48:00;32.686;2.9325;0.7748;1;NaN;9;NaN;9;0.255;1;4.58;1;0.6485;1;4.765;1;0;7.06;0.96
18HU13004_285;SG_23;43.8593;-58.7315;389624;80;10-apr-13;19:46:00;33.0041;3.7881;0.5066;1;NaN;9;NaN;9;0.27;1;5.125;1;0.6635;1;5.2;1;0;7.72;0.99
18HU13004_285;SG_23;43.8593;-58.7315;389623;99;10-apr-13;19:45:00;33.3198;4.646;0.5662;1;NaN;9;NaN;9;0.19;1;6.325;1;0.6985;1;5.585;1;0;9.06;1.13
18HU13004_285;SG_23;43.8593;-58.7315;389622;250;10-apr-13;19:41:00;34.7897;7.5362;NaN;9;34.784;1;4.396;1;0.05;1;17.79;1;1.232;1;11.835;1;0;14.44;1.50
18HU13004_285;SG_23;43.8593;-58.7315;389621;501;10-apr-13;19:36:00;34.8672;4.8542;NaN;9;NaN;9;NaN;9;0.04;1;17.865;1;1.2165;1;11.73;1;0;14.69;1.52
