CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU16027_068;BANQ_B5;44.8106;-57.02578;438834;39.92;28-sep-16;09:17:00;39.923;32.5819;11.9939;6.9778;8.073;0.92835;1;NaN;9;NaN;9;0.03333;1;0.71333;1;0.18467;1;0.87667;1;0;3.86;0.81
18HU16027_068;BANQ_B5;44.81038;-57.0256;438833;50.34;28-sep-16;09:16:00;50.342;32.7454;6.3512;7.2875;7.984;0.27701;1;NaN;9;NaN;9;0.17667;1;1.27333;1;0.45867;1;1.45667;1;0;2.78;0.87
18HU16027_068;BANQ_B5;44.8104;-57.02543;438832;59.13;28-sep-16;09:15:00;59.131;32.6168;2.276;7.2114;7.917;0.10985;1;NaN;9;NaN;9;0.25667;1;3.55667;1;0.75867;1;3.82333;1;0;4.69;0.93
18HU16027_068;BANQ_B5;44.81054;-57.02528;438831;80.85;28-sep-16;09:13:00;80.853;32.9185;2.031;6.8877;7.923;0.05891;1;NaN;9;NaN;9;0.16667;1;6.03;1;0.84567;1;6.70333;1;0;7.13;0.90
18HU16027_068;BANQ_B5;44.81048;-57.02548;438830;100.74;28-sep-16;09:12:00;100.745;33.4477;4.1601;6.4563;7.949;0.03184;1;NaN;9;NaN;9;0.06333;1;8.21;1;0.85267;1;6.51333;1;0;9.63;1.26
18HU16027_068;BANQ_B5;44.81044;-57.02574;438829;197.93;28-sep-16;09:09:00;197.939;35.0259;9.5454;3.724;7.912;NaN;9;NaN;9;NaN;9;0.04;1;18.82333;1;1.24467;1;11.75333;1;0;15.12;1.60
18HU16027_068;BANQ_B5;44.80984;-57.02578;438828;420.32;28-sep-16;09:02:00;420.325;34.9554;5.6484;4.6454;7.89;NaN;9;34.997;1;4.639;1;0.07;1;20.39;1;1.44033;1;18.06333;1;0;14.16;1.13
18HU16027_072;BANQ_B4;44.77112;-57.2615;438855;2.74;28-sep-16;12:16:00;2.745;31.5962;15.075;5.8735;8.107;0.50785;1;31.629;1;5.858;1;0.03;1;0.71333;1;0.118;1;0.25333;2;2048;6.05;2.82
18HU16027_072;BANQ_B4;44.77088;-57.26204;438857;3.44;28-sep-16;12:18:00;3.441;31.5953;15.0753;5.8726;8.107;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_072;BANQ_B4;44.77102;-57.26172;438856;3.7;28-sep-16;12:17:00;3.702;31.5956;15.0756;5.8559;8.107;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_072;BANQ_B4;44.77153;-57.26066;438854;8.46;28-sep-16;12:15:00;8.462;31.5962;15.0717;5.8603;8.107;0.49631;1;NaN;9;NaN;9;0.04;1;0.73667;1;0.136;1;0.28;2;2048;5.42;2.63
18HU16027_072;BANQ_B4;44.77196;-57.25979;438851;19.49;28-sep-16;12:12:00;19.496;31.6054;15.0814;5.8817;8.06;0.51555;1;NaN;9;NaN;9;0.01667;1;0.72667;1;0.126;1;0.26333;2;2048;5.77;2.76
18HU16027_072;BANQ_B4;44.7718;-57.26008;438853;19.59;28-sep-16;12:13:00;19.599;31.5987;15.0779;5.8675;8.093;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_072;BANQ_B4;44.77188;-57.25992;438852;19.63;28-sep-16;12:13:00;19.638;31.6095;15.0857;5.8483;8.08;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_072;BANQ_B4;44.7722;-57.25932;438850;31.07;28-sep-16;12:11:00;31.079;31.3819;4.1436;7.5406;7.983;1.52822;1;NaN;9;NaN;9;0.15;1;1.22;1;0.48833;1;1.83333;1;0;2.50;0.67
18HU16027_072;BANQ_B4;44.77244;-57.25874;438849;39.92;28-sep-16;12:10:00;39.925;32.1409;3.8949;7.7005;7.974;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_072;BANQ_B4;44.7726;-57.25847;438847;40.07;28-sep-16;12:09:00;40.076;32.2034;4.1146;7.7011;7.959;0.95692;1;NaN;9;NaN;9;0.16667;1;1.58667;1;0.48367;1;1.51667;1;0;3.28;1.05
18HU16027_072;BANQ_B4;44.77252;-57.2586;438848;40.15;28-sep-16;12:09:00;40.152;32.2125;4.1283;7.6503;7.968;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_072;BANQ_B4;44.77293;-57.25804;438846;48.16;28-sep-16;12:07:00;48.168;32.5423;2.7089;6.1152;7.853;0.03343;1;NaN;9;NaN;9;0.03;1;8.51;1;0.944;1;9.22667;1;0;9.01;0.92
18HU16027_072;BANQ_B4;44.77333;-57.25762;438845;59.29;28-sep-16;12:06:00;59.29;32.5964;1.6989;6.8212;7.875;0.05891;1;NaN;9;NaN;9;0.13333;1;6.38333;1;0.88;1;6.98667;1;0;7.25;0.91
18HU16027_072;BANQ_B4;44.7738;-57.25724;438844;79.55;28-sep-16;12:04:00;79.552;32.6378;0.0415;7.463;7.89;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_072;BANQ_B4;44.77394;-57.2572;438843;79.61;28-sep-16;12:04:00;79.619;32.6369;0.0212;7.4637;7.891;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_072;BANQ_B4;44.77404;-57.25706;438842;79.65;28-sep-16;12:03:00;79.655;32.6377;0.019;7.4718;7.891;0.03184;1;NaN;9;NaN;9;0.18;1;5.48;1;0.92;1;5.90333;1;0;5.96;0.93
18HU16027_072;BANQ_B4;44.77447;-57.25676;438841;101.62;28-sep-16;12:02:00;101.629;32.7068;-0.3433;7.4287;7.901;0.02069;1;NaN;9;NaN;9;0.16;1;6.01667;1;0.96533;1;6.95333;1;0;6.23;0.87
18HU16027_072;BANQ_B4;44.77524;-57.2561;438840;202.22;28-sep-16;11:59:00;202.225;34.7981;9.0738;4.1834;7.909;NaN;9;NaN;9;NaN;9;0.03667;1;15.54667;1;1.08;1;10.51333;1;0;14.40;1.48
18HU16027_072;BANQ_B4;44.77626;-57.25515;438839;387.91;28-sep-16;11:54:00;387.918;34.9258;6.3644;3.6514;7.83;NaN;9;34.966;1;3.654;1;0.02333;1;22.22333;1;1.582;1;23.48333;1;0;14.05;0.95
18HU16027_074;BANQ_B3;44.75916;-57.35036;438867;3.36;28-sep-16;13:54:00;3.367;31.5396;15.2072;5.8627;8.111;0.54248;1;31.574;1;5.865;1;0.03333;1;0.75333;1;0.12;1;0.24333;1;0;6.28;3.10
18HU16027_074;BANQ_B3;44.75942;-57.35034;438866;11.39;28-sep-16;13:52:00;11.396;31.5412;15.1966;5.8846;8.107;0.52324;1;NaN;9;NaN;9;0.01;1;1.19;1;0.12067;1;0.18333;1;0;9.86;6.49
18HU16027_074;BANQ_B3;44.75952;-57.35028;438865;19.89;28-sep-16;13:51:00;19.893;31.5844;14.9404;5.9069;8.073;0.54248;1;NaN;9;NaN;9;0.03333;1;1.19333;1;0.197;1;0.23333;1;0;6.06;5.11
18HU16027_074;BANQ_B3;44.75976;-57.35008;438864;31.01;28-sep-16;13:49:00;31.011;31.9527;2.4676;7.6557;7.949;0.39243;1;NaN;9;NaN;9;0.17;1;2.30333;1;0.58633;1;2.03333;1;0;3.93;1.13
18HU16027_074;BANQ_B3;44.76008;-57.34968;438863;40.42;28-sep-16;13:47:00;40.421;32.3497;2.4022;6.5215;7.883;0.07801;1;NaN;9;NaN;9;0.05667;1;4.39333;1;0.825;1;5.95;1;0;5.33;0.74
18HU16027_074;BANQ_B3;44.76019;-57.34958;438862;50.6;28-sep-16;13:46:00;50.604;32.4902;1.2702;7.3004;7.906;0.06368;1;NaN;9;NaN;9;0.15;1;3.76667;1;0.78733;1;4.57333;1;0;4.78;0.82
18HU16027_074;BANQ_B3;44.7601;-57.34974;438861;60.52;28-sep-16;13:44:00;60.52;32.4781;0.9189;7.5828;7.922;0.08438;1;NaN;9;NaN;9;0.18;1;3.15333;1;0.76067;1;3.63333;1;0;4.15;0.87
18HU16027_074;BANQ_B3;44.76074;-57.34937;438858;67.24;28-sep-16;13:42:00;67.247;32.5869;0.9284;7.3828;7.931;0.05891;1;32.637;1;7.21;1;0.19667;1;4.69667;1;0.857;1;4.96667;1;0;5.48;0.95
18HU16027_074;BANQ_B3;44.76065;-57.34952;438859;67.76;28-sep-16;13:42:00;67.761;32.5989;0.9597;7.3573;7.924;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_074;BANQ_B3;44.76057;-57.34962;438860;68.01;28-sep-16;13:42:00;68.011;32.5995;0.9624;7.3369;7.918;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_076;BANQ_B2;44.74348;-57.47866;438873;3.31;28-sep-16;15:04:00;3.31;31.4809;15.2178;5.8658;8.106;0.46553;1;31.516;1;5.848;1;0.03667;1;0.76667;1;0.124;1;0.26333;1;0;6.18;2.91
18HU16027_076;BANQ_B2;44.74368;-57.47817;438872;10.74;28-sep-16;15:02:00;10.745;31.481;15.2177;5.838;8.106;0.46553;1;NaN;9;NaN;9;0.03;1;0.74667;1;0.11567;1;0.24;1;0;6.46;3.11
18HU16027_076;BANQ_B2;44.7439;-57.47774;438871;20.88;28-sep-16;15:01:00;20.886;31.4844;15.1322;5.8842;8.092;0.46937;1;NaN;9;NaN;9;0.03333;1;0.74333;1;0.12967;1;0.31667;1;0;5.73;2.35
18HU16027_076;BANQ_B2;44.74385;-57.47744;438870;30.07;28-sep-16;15:00:00;30.073;31.986;12.0477;6.4698;8.028;1.22828;1;NaN;9;NaN;9;0.08;1;0.89333;1;0.3;1;0.80667;1;0;2.98;1.11
18HU16027_076;BANQ_B2;44.74372;-57.47724;438869;40.83;28-sep-16;14:58:00;40.83;32.0928;3.5472;7.6006;7.98;0.62842;1;NaN;9;NaN;9;0.18667;1;2.18;1;0.569;1;2.00667;1;0;3.83;1.09
18HU16027_076;BANQ_B2;44.74384;-57.47708;438868;49.89;28-sep-16;14:57:00;49.895;32.3838;3.8695;7.1758;7.979;0.2847;1;32.425;1;7.045;1;0.18667;1;2.8;1;0.65833;1;3.14667;1;0;4.25;0.89
18HU16027_078;BANQ_B1;44.71864;-57.65512;438879;2.4;28-sep-16;16:25:00;2.408;30.846;15.8454;5.8108;8.09;0.32318;1;30.88;1;5.7365;1;0.05;1;0.01667;1;0.15;1;0.33;1;0;0.11;0.05
18HU16027_078;BANQ_B1;44.71864;-57.65502;438881;3.55;28-sep-16;16:25:00;3.553;30.846;15.8445;5.8104;8.094;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_078;BANQ_B1;44.71864;-57.65508;438880;4.1;28-sep-16;16:25:00;4.101;30.8459;15.8431;5.8204;8.094;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_078;BANQ_B1;44.71868;-57.65506;438878;10.78;28-sep-16;16:23:00;10.786;30.8453;15.842;5.8081;8.076;0.33087;1;NaN;9;NaN;9;0.05333;1;0.01667;1;0.152;1;0.28667;1;0;0.11;0.06
18HU16027_078;BANQ_B1;44.7187;-57.65482;438877;20.15;28-sep-16;16:22:00;20.159;31.6463;10.0646;6.3483;7.986;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_078;BANQ_B1;44.7187;-57.65478;438876;20.25;28-sep-16;16:21:00;20.254;31.6505;10.0416;6.3114;7.985;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_078;BANQ_B1;44.7187;-57.65472;438875;20.31;28-sep-16;16:21:00;20.312;31.6544;9.996;6.3222;7.986;0.55701;1;NaN;9;NaN;9;0.16333;1;1.09333;1;0.48867;1;1.35;1;0;2.24;0.81
18HU16027_078;BANQ_B1;44.7187;-57.65448;438874;28.04;28-sep-16;16:20:00;28.045;31.6842;9.7976;6.3708;7.996;0.4386;1;31.721;1;6.28;1;0.17;1;1.33;1;0.53933;1;1.46333;1;0;2.47;0.91
18HU16027_082;RL_01;43.24844;-65.04386;438892;4.52;29-sep-16;21:34:00;4.529;32.4557;16.2331;5.8131;8.113;0.40782;1;32.494;1;5.815;1;0.06;1;0;1;0.20667;1;1.48333;1;0;0.00;0.00
18HU16027_082;RL_01;43.24863;-65.04372;438891;10.98;29-sep-16;21:32:00;10.985;32.455;16.2366;5.8287;8.107;0.41551;1;NaN;9;NaN;9;0.06;1;0;1;0.21067;1;1.41333;2;2048;0.00;0.00
18HU16027_082;RL_01;43.24884;-65.04362;438890;19.97;29-sep-16;21:31:00;19.977;32.4548;16.2339;5.8098;8.093;0.41936;1;NaN;9;NaN;9;0.05;1;0;1;0.20667;1;1.39667;2;2048;0.00;0.00
18HU16027_082;RL_01;43.24917;-65.04348;438889;28.42;29-sep-16;21:30:00;28.429;32.4961;16.1566;5.8198;8.054;0.45783;1;NaN;9;NaN;9;0.05333;1;0;1;0.22333;1;1.46667;2;2048;0.00;0.00
18HU16027_082;RL_01;43.24946;-65.04331;438888;40.23;29-sep-16;21:29:00;40.232;32.5318;9.6529;6.1305;7.954;0.42321;1;NaN;9;NaN;9;0.2;1;3.53;1;0.56567;1;3.79;1;0;6.24;0.93
18HU16027_082;RL_01;43.24952;-65.04288;438887;50.13;29-sep-16;21:28:00;50.137;32.4587;7.0301;6.162;7.925;0.17313;1;NaN;9;NaN;9;0.08;1;5.70667;1;0.7;1;5.06667;1;0;8.15;1.13
18HU16027_082;RL_01;43.2496;-65.0426;438886;59.32;29-sep-16;21:27:00;59.32;32.4679;6.3713;6.1142;7.908;0.14966;1;NaN;9;NaN;9;0.07333;1;6.31;1;0.73767;1;5.50333;1;0;8.55;1.15
18HU16027_082;RL_01;43.24992;-65.04256;438885;79.29;29-sep-16;21:25:00;79.291;32.6803;4.8719;5.86;7.889;0.05572;1;NaN;9;NaN;9;0.06667;1;8.58333;1;0.882;1;7.89667;1;0;9.73;1.09
18HU16027_082;RL_01;43.25008;-65.04248;438884;99.74;29-sep-16;21:24:00;99.743;33.3094;6.6931;5.0368;7.883;0.02865;1;NaN;9;NaN;9;0.06333;1;11.27;1;0.97733;1;9.70667;1;0;11.53;1.16
18HU16027_082;RL_01;43.25;-65.04174;438883;154.05;29-sep-16;21:22:00;154.055;33.8193;8.0686;4.1817;7.86;NaN;9;33.864;1;4.186;1;0.08;1;13.95333;1;1.152;1;12.55667;1;0;12.11;1.11
18HU16027_085;BBL_01;43.24004;-65.49712;438907;3.65;29-sep-16;23:51:00;3.659;31.5417;13.608;6.2619;8.085;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_085;BBL_01;43.24012;-65.49695;438906;4.1;29-sep-16;23:50:00;4.107;31.5415;13.613;6.2578;8.084;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_085;BBL_01;43.2402;-65.4968;438905;4.24;29-sep-16;23:50:00;4.245;31.5413;13.6094;6.2524;8.084;0.71412;1;31.58;1;6.2215;1;0.04;1;0.15333;7;0.237;1;0.98;2;2560;0.65;0.16
18HU16027_085;BBL_01;43.24053;-65.49615;438904;10.11;29-sep-16;23:49:00;10.116;31.5408;13.5815;6.2725;8.068;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_085;BBL_01;43.24065;-65.49601;438903;10.36;29-sep-16;23:49:00;10.361;31.5391;13.5233;6.2794;8.062;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_085;BBL_01;43.24076;-65.49589;438902;10.37;29-sep-16;23:48:00;10.379;31.5389;13.5853;6.229;8.052;0.74268;1;NaN;9;NaN;9;0.08;1;11.21;2;0.95;1;9.97;1;2560;11.80;1.12
18HU16027_085;BBL_01;43.24153;-65.49501;438899;19.57;29-sep-16;23:47:00;19.577;31.5615;8.1041;6.9903;7.997;1.12831;1;NaN;9;NaN;9;0.10667;1;0.85333;7;0.41567;1;2.03667;1;512;2.05;0.42
18HU16027_085;BBL_01;43.24138;-65.49518;438900;19.68;29-sep-16;23:47:00;19.689;31.5602;8.704;6.9038;7.999;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_085;BBL_01;43.24123;-65.49534;438901;20.17;29-sep-16;23:47:00;20.178;31.5414;9.6636;6.7295;8.005;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_085;BBL_01;43.24213;-65.49414;438898;30.45;29-sep-16;23:45:00;30.456;31.7942;5.9215;6.6678;7.95;0.79982;1;NaN;9;NaN;9;0.19333;1;3.39333;1;0.61633;1;3.90667;1;0;5.51;0.87
18HU16027_085;BBL_01;43.24258;-65.49336;438895;40.73;29-sep-16;23:43:00;40.731;31.8285;5.8036;6.6475;7.953;0.79981;1;NaN;9;NaN;9;0.195;1;3.585;1;0.635;1;4.07;1;0;5.65;0.88
18HU16027_085;BBL_01;43.24242;-65.49356;438897;40.78;29-sep-16;23:44:00;40.782;31.8285;5.799;6.6477;7.951;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_085;BBL_01;43.24248;-65.49346;438896;41.2;29-sep-16;23:44:00;41.201;31.8285;5.797;6.6529;7.953;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_085;BBL_01;43.2432;-65.49265;438893;49.88;29-sep-16;23:41:00;49.885;31.8308;5.8053;6.6543;7.972;0.8141;1;31.877;1;6.532;1;0.20667;1;3.25333;1;0.66767;1;4.07;1;0;4.87;0.80
18HU16027_085;BBL_01;43.2431;-65.49278;438894;50.43;29-sep-16;23:42:00;50.43;31.8308;5.7931;6.6377;7.967;0.71412;1;NaN;9;NaN;9;0.2;1;3.65667;1;0.629;1;4.11333;1;0;5.81;0.89
18HU16027_089;BBL_02;42.99654;-65.47758;438916;3.43;30-sep-16;03:51:00;3.438;33.0208;13.545;6.0897;8.117;1.72817;1;33.069;1;6.054;1;0.10333;1;1.07;1;0.35;1;1.98333;1;0;3.06;0.54
18HU16027_089;BBL_02;42.99644;-65.47768;438915;10.46;30-sep-16;03:50:00;10.464;33.0151;13.4714;6.0963;8.108;1.84243;1;NaN;9;NaN;9;0.10667;1;1.17;1;0.36;1;2.03;1;0;3.25;0.58
18HU16027_089;BBL_02;42.9966;-65.47829;438914;20.71;30-sep-16;03:49:00;20.713;32.9564;12.9711;6.0585;8.072;1.41396;1;NaN;9;NaN;9;0.12667;1;1.96333;1;0.43033;1;2.50333;1;0;4.56;0.78
18HU16027_089;BBL_02;42.9968;-65.4789;438913;31.32;30-sep-16;03:47:00;31.328;32.76;10.7719;5.9898;8.004;0.8141;1;NaN;9;NaN;9;0.16333;1;3.39333;1;0.50067;1;3.4;1;0;6.78;1.00
18HU16027_089;BBL_02;42.9971;-65.47914;438912;42.27;30-sep-16;03:46:00;42.271;32.5508;5.9238;5.8813;7.919;0.39628;1;NaN;9;NaN;9;0.06;1;7.85;1;0.825;1;6.77333;1;0;9.52;1.16
18HU16027_089;BBL_02;42.9977;-65.47914;438911;49.92;30-sep-16;03:44:00;49.923;32.9381;6.1315;5.3927;7.904;0.04935;1;NaN;9;NaN;9;0.06333;1;9.87333;1;0.91733;1;8.61;1;0;10.76;1.15
18HU16027_089;BBL_02;42.99824;-65.47958;438910;62.66;30-sep-16;03:43:00;62.668;33.1743;6.5873;5.0353;7.903;0.03343;1;NaN;9;NaN;9;0.06667;1;11.09333;1;0.981;1;9.78667;1;0;11.31;1.13
18HU16027_089;BBL_02;42.9982;-65.47972;438909;80.75;30-sep-16;03:41:00;80.758;33.1961;6.6319;4.9793;7.904;0.04139;1;NaN;9;NaN;9;0.065;1;11.27;1;0.9905;1;10.025;1;0;11.38;1.12
18HU16027_089;BBL_02;42.99806;-65.47898;438908;100.03;30-sep-16;03:39:00;100.034;33.2079;6.6633;4.9482;7.921;0.08279;1;33.251;1;4.9035;1;0.07;1;11.38;1;0.983;1;10.13;1;0;11.58;1.12
18HU16027_092;RATBA_01;42.88858;-65.1787;438926;2.97;30-sep-16;06:26:00;2.976;32.422;15.7689;5.8833;8.133;0.88551;1;32.452;1;5.8525;1;0.05667;1;0;1;0.24233;1;1.4;2;2048;0.00;0.00
18HU16027_092;RATBA_01;42.88872;-65.17888;438925;9.39;30-sep-16;06:25:00;9.399;32.4279;15.7572;5.8515;8.127;0.94263;1;NaN;9;NaN;9;0.04667;1;0;1;0.24533;1;1.37667;2;2048;0.00;0.00
18HU16027_092;RATBA_01;42.88872;-65.17928;438924;19.81;30-sep-16;06:24:00;19.811;33.0175;14.1937;5.9994;8.105;1.82815;1;NaN;9;NaN;9;0.09667;1;0.66333;1;0.32567;1;1.76;2;2048;2.04;0.38
18HU16027_092;RATBA_01;42.88892;-65.17962;438923;30.88;30-sep-16;06:22:00;30.882;33.138;11.9766;5.7662;8.035;0.91407;1;NaN;9;NaN;9;0.21333;1;3.51667;1;0.60467;1;3.93333;1;0;5.82;0.89
18HU16027_092;RATBA_01;42.88928;-65.17978;438922;40.3;30-sep-16;06:21:00;40.305;33.3498;10.4216;5.1805;7.973;0.15774;1;NaN;9;NaN;9;0.10333;1;8.30333;1;0.76233;1;6.71667;1;0;10.89;1.24
18HU16027_092;RATBA_01;42.8894;-65.18;438921;49.57;30-sep-16;06:20:00;49.574;33.2878;9.2478;5.0941;7.941;0.11622;1;NaN;9;NaN;9;0.08333;1;9.33667;1;0.85767;1;7.93667;1;0;10.89;1.18
18HU16027_092;RATBA_01;42.88935;-65.18004;438920;58.62;30-sep-16;06:18:00;58.625;33.1014;7.5408;5.2303;7.928;0.09075;1;NaN;9;NaN;9;0.07;1;9.55333;1;0.90067;1;8.17;1;0;10.61;1.17
18HU16027_092;RATBA_01;42.8894;-65.18036;438919;79.47;30-sep-16;06:17:00;79.472;33.4528;7.5119;4.7749;7.907;0.03502;1;NaN;9;NaN;9;0.05333;1;11.64333;1;1.00367;1;9.88;1;0;11.60;1.18
18HU16027_092;RATBA_01;42.88958;-65.18068;438918;99.26;30-sep-16;06:15:00;99.263;33.612;7.4706;4.3142;7.889;0.04458;1;NaN;9;NaN;9;0.04333;1;13.54667;1;1.13933;1;12.24333;1;0;11.89;1.11
18HU16027_092;RATBA_01;42.88998;-65.18112;438917;152.47;30-sep-16;06:13:00;152.47;33.9273;8.3291;3.9474;7.894;NaN;9;33.97;1;NaN;9;0.06667;1;14.64;1;1.21667;1;13.37667;1;0;12.03;1.09
18HU16027_097;RATBA_02;42.86882;-65.15361;438945;2.99;30-sep-16;09:41:00;2.996;31.8981;15.919;5.7985;8.126;0.47707;1;31.949;1;5.818;1;0.03333;1;0;1;0.21467;1;1.26667;2;2048;0.00;0.00
18HU16027_097;RATBA_02;42.86898;-65.15296;438944;10.2;30-sep-16;09:39:00;10.204;32.2034;15.8618;5.8448;8.131;0.89979;1;NaN;9;NaN;9;0.05;1;0;1;0.23267;1;1.3;2;2048;0.00;0.00
18HU16027_097;RATBA_02;42.86871;-65.15264;438943;20.26;30-sep-16;09:36:00;20.262;32.8715;14.6522;5.9567;8.118;2.07095;1;NaN;9;NaN;9;0.08667;1;0.45;1;0.32133;1;1.57333;2;2048;1.40;0.29
18HU16027_097;RATBA_02;42.8689;-65.15222;438942;29.05;30-sep-16;09:34:00;29.055;33.2327;12.8904;5.9637;8.082;1.2997;1;NaN;9;NaN;9;0.21333;1;2.05;1;0.42367;1;2.42;1;0;4.84;0.85
18HU16027_097;RATBA_02;42.86913;-65.152;438941;41.74;30-sep-16;09:33:00;41.745;33.3001;11.8737;5.6395;8.031;0.68556;1;NaN;9;NaN;9;0.24;1;4.66333;1;0.56967;1;3.80667;1;0;8.19;1.23
18HU16027_097;RATBA_02;42.86906;-65.152;438940;49.88;30-sep-16;09:31:00;49.883;33.2669;10.671;5.3125;7.979;0.23469;1;NaN;9;NaN;9;0.14333;1;7.34333;1;0.73;1;5.95333;1;0;10.06;1.23
18HU16027_097;RATBA_02;42.86918;-65.15192;438939;60.3;30-sep-16;09:30:00;60.308;33.2191;9.0365;5.1388;7.937;0.15284;1;NaN;9;NaN;9;0.10667;1;8.91;1;0.84167;1;7.88;1;0;10.59;1.13
18HU16027_097;RATBA_02;42.86892;-65.15202;438938;81.01;30-sep-16;09:27:00;81.013;33.3638;7.0801;4.8118;7.901;0.04457;1;NaN;9;NaN;9;0.06333;1;11.56667;1;0.99867;1;10.22333;1;0;11.58;1.13
18HU16027_097;RATBA_02;42.86916;-65.152;438937;139.56;30-sep-16;09:24:00;139.561;34.0008;8.5361;3.8887;7.887;0.02865;1;34.043;1;3.8655;1;0.08667;1;14.70333;1;1.18;1;13.58333;1;0;12.46;1.08
18HU16027_101;BBL_03;42.7603;-65.48326;438972;3;30-sep-16;14:01:00;3;32.8481;15.1669;5.8732;8.138;0.87123;1;32.883;1;5.868;1;0.05667;1;0.29333;1;0.269;1;1.53667;1;0;1.09;0.19
18HU16027_101;BBL_03;42.7603;-65.48332;438973;3.1;30-sep-16;14:01:00;3.106;32.8473;15.1681;5.8754;8.138;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_101;BBL_03;42.76032;-65.48342;438974;3.25;30-sep-16;14:02:00;3.256;32.8497;15.17;5.889;8.138;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_101;BBL_03;42.76021;-65.48336;438971;9.86;30-sep-16;13:59:00;9.869;32.8486;15.1603;5.8621;8.138;0.92836;1;NaN;9;NaN;9;0.05667;1;0.46;1;0.29233;1;1.57333;1;0;1.57;0.29
18HU16027_101;BBL_03;42.76016;-65.48294;438968;18.95;30-sep-16;13:55:00;18.95;32.8515;15.1528;5.9185;8.13;1.08546;1;NaN;9;NaN;9;0.06;1;0.51333;1;0.27067;1;1.59;2;2048;1.90;0.32
18HU16027_101;BBL_03;42.76015;-65.48308;438970;19.15;30-sep-16;13:57:00;19.152;32.9725;15.2069;5.8909;8.135;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_101;BBL_03;42.76014;-65.48295;438969;19.73;30-sep-16;13:56:00;19.733;32.9579;15.2063;5.8877;8.13;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_101;BBL_03;42.76016;-65.48308;438967;29.33;30-sep-16;13:54:00;29.334;33.1546;14.6653;5.9703;8.099;1.15687;1;NaN;9;NaN;9;0.13333;1;1.67333;1;0.38033;1;2.06667;1;0;4.40;0.81
18HU16027_101;BBL_03;42.76016;-65.48298;438965;39.98;30-sep-16;13:52:00;39.985;33.5064;12.2008;5.409;8.039;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
