CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU16006_219;HL_05;43.19044;-62.11122;434246;20.72;23-may-16;21:13:00;20.723;32.1922;6.8843;6.9967;8.082;0.44298;1;NaN;9;NaN;9;NaN;9;0.01;1;NaN;9;0;1;NaN;9;0.353;1;NaN;9;0.7;1;0;0.00;0.00
18HU16006_219;HL_05;43.19022;-62.11121;434245;30.76;23-may-16;21:12:00;30.76;32.9955;7.9275;6.8137;8.12;1.37325;1;NaN;9;NaN;9;NaN;9;0.02;1;NaN;9;0;1;NaN;9;0.309;1;NaN;9;1.285;1;0;0.00;0.00
18HU16006_219;HL_05;43.18998;-62.11118;434244;41.85;23-may-16;21:11:00;41.858;33.9055;9.0124;5.9834;8.092;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16006_219;HL_05;43.18975;-62.11114;434243;49.35;23-may-16;21:10:00;49.353;34.2176;9.5251;5.5631;8.069;0.23235;1;NaN;9;5.917;1;NaN;9;0.26;1;NaN;9;3.985;1;NaN;9;0.5805;1;NaN;9;3.795;1;0;6.86;1.05
18HU16006_219;HL_05;43.18948;-62.11108;434242;58.74;23-may-16;21:10:00;58.743;34.3652;9.7465;5.3605;8.064;0.09438;1;NaN;9;NaN;9;NaN;9;0.08;1;NaN;9;4.815;1;NaN;9;0.6415;1;NaN;9;4.405;1;0;7.51;1.09
18HU16006_219;HL_05;43.18922;-62.11102;434241;79.52;23-may-16;21:09:00;79.522;34.9553;11.217;4.7314;8.044;0.04719;1;NaN;9;NaN;9;NaN;9;0.045;1;NaN;9;9.225;1;NaN;9;0.7575;1;NaN;9;6.58;1;0;12.18;1.40
18HU16006_219;HL_05;43.189;-62.11096;434240;95.57;23-may-16;21:08:00;95.578;34.958;11.2238;4.7406;8.037;0.0411;1;NaN;9;5.051;1;NaN;9;0.065;1;NaN;9;9.325;1;NaN;9;0.751;1;NaN;9;6.63;1;0;12.42;1.41
18HU16006_222;HL_04;43.49234;-62.45666;434257;1.55;23-may-16;23:37:00;1.553;31.6235;7.3933;6.9172;8.056;0.42202;1;NaN;9;7.273;1;NaN;9;0.035;1;NaN;9;0;1;NaN;9;0.3445;1;NaN;9;0.59;1;0;0.00;0.00
18HU16006_222;HL_04;43.4923;-62.45664;434256;9.87;23-may-16;23:36:00;9.871;31.7933;7.6889;6.8323;8.055;0.53583;1;NaN;9;7.226;1;NaN;9;0.03;1;NaN;9;0;1;NaN;9;0.318;1;NaN;9;0.69;1;0;0.00;0.00
18HU16006_222;HL_04;43.49222;-62.4566;434255;20.31;23-may-16;23:36:00;20.316;31.9913;6.7032;7.0068;8.066;0.8712;1;NaN;9;NaN;9;NaN;9;0.025;1;NaN;9;0;1;NaN;9;0.3355;1;NaN;9;0.795;1;0;0.00;0.00
18HU16006_222;HL_04;43.49216;-62.45656;434254;29.7;23-may-16;23:35:00;29.704;32.9097;5.8893;6.5998;8.043;1.44708;1;NaN;9;NaN;9;NaN;9;0.24;1;NaN;9;1.97;1;NaN;9;0.4845;1;NaN;9;1.57;1;0;4.07;1.25
18HU16006_222;HL_04;43.49208;-62.45652;434253;40.05;23-may-16;23:35:00;40.054;33.0816;6.0685;6.3332;8.031;0.7826;1;NaN;9;NaN;9;NaN;9;0.32;1;NaN;9;2.56;1;NaN;9;0.543;1;NaN;9;2.125;1;0;4.71;1.20
18HU16006_222;HL_04;43.49198;-62.45648;434252;52.22;23-may-16;23:34:00;52.22;33.2393;6.4963;6.0884;7.999;0.30822;1;NaN;9;6.361;1;NaN;9;0.36;1;NaN;9;3.05;1;NaN;9;0.6065;1;NaN;9;2.905;1;0;5.03;1.05
18HU16006_222;HL_04;43.49188;-62.45646;434251;59.5;23-may-16;23:33:00;59.502;33.5206;7.3058;5.6349;8.019;0.13091;1;NaN;9;NaN;9;NaN;9;0.25;1;NaN;9;4.22;1;NaN;9;0.6955;1;NaN;9;4.815;1;0;6.07;0.88
18HU16006_222;HL_04;43.49167;-62.45631;434249;78.24;23-may-16;23:32:00;78.247;33.942;8.454;4.689;7.962;0.0548;1;NaN;9;4.987;1;NaN;9;0.11;1;NaN;9;9;1;NaN;9;0.8775;1;NaN;9;8.76;1;0;10.26;1.03
18HU16006_222;HL_04;43.49171;-62.45633;434250;78.95;23-may-16;23:32:00;78.956;33.942;8.456;4.6967;7.963;0.05328;1;NaN;9;NaN;9;NaN;9;0.115;1;NaN;9;8.705;1;NaN;9;0.881;1;NaN;9;8.76;1;0;9.88;0.99
18HU16006_227;HL_03;43.88256;-62.88124;434269;3.63;24-may-16;03:31:00;3.636;30.966;6.4545;7.0815;8.065;0.4078;1;NaN;9;7.456;1;NaN;9;0.04;1;NaN;9;0;1;NaN;9;0.382;1;NaN;9;0.46;1;0;0.00;0.00
18HU16006_227;HL_03;43.88258;-62.88116;434268;10.69;24-may-16;03:30:00;10.695;30.9786;6.4347;7.102;8.064;0.44573;1;NaN;9;7.467;1;NaN;9;0.045;1;NaN;9;0;1;NaN;9;0.3795;1;NaN;9;0.45;1;0;0.00;0.00
18HU16006_227;HL_03;43.88254;-62.88108;434267;20.1;24-may-16;03:29:00;20.108;31.2431;5.5921;7.2062;8.072;0.58325;1;NaN;9;NaN;9;NaN;9;0.045;1;NaN;9;0;1;NaN;9;0.3905;1;NaN;9;0.465;1;0;0.00;0.00
18HU16006_227;HL_03;43.88252;-62.88102;434266;29.12;24-may-16;03:28:00;29.126;31.7602;4.8733;7.263;8.076;0.75307;1;NaN;9;NaN;9;NaN;9;0.06;1;NaN;9;1.5;1;NaN;9;0.41;1;NaN;9;0.79;1;0;3.66;1.90
18HU16006_227;HL_03;43.88246;-62.88092;434265;39.87;24-may-16;03:28:00;39.875;32.3888;4.5893;6.8497;8.059;0.79737;1;NaN;9;NaN;9;NaN;9;0.165;1;NaN;9;2.105;1;NaN;9;0.5365;1;NaN;9;2.065;1;0;3.92;1.02
18HU16006_227;HL_03;43.88238;-62.88085;434264;49.57;24-may-16;03:27:00;49.575;33.0054;6.0048;6.4314;8.09;0.90073;1;NaN;9;6.702;1;NaN;9;0.225;1;NaN;9;2.425;1;NaN;9;0.605;1;NaN;9;2.885;1;0;4.01;0.84
18HU16006_227;HL_03;43.88234;-62.8808;434263;60.13;24-may-16;03:26:00;60.131;33.2508;6.9167;6.2063;8.082;0.59064;1;NaN;9;NaN;9;NaN;9;0.31;1;NaN;9;2.63;1;NaN;9;0.5755;1;NaN;9;2.25;1;0;4.57;1.17
18HU16006_227;HL_03;43.88226;-62.88072;434262;79.98;24-may-16;03:25:00;79.982;33.9627;8.6157;4.3396;7.986;0.01218;1;NaN;9;NaN;9;NaN;9;0.045;1;NaN;9;10.525;1;NaN;9;1.021;1;NaN;9;8.505;1;0;10.31;1.24
18HU16006_227;HL_03;43.8822;-62.88066;434261;98.96;24-may-16;03:25:00;98.963;34.5658;10.0532;3.4009;7.962;0.00608;1;NaN;9;3.565;1;NaN;9;0.045;1;NaN;9;13.91;1;NaN;9;1.1945;1;NaN;9;11.79;1;0;11.65;1.18
18HU16006_227;HL_03;43.88208;-62.88061;434260;149.23;24-may-16;03:23:00;149.234;35.1149;10.9959;2.9399;7.938;NaN;9;NaN;9;3.122;1;NaN;9;0.045;1;NaN;9;17.065;1;NaN;9;1.333;1;NaN;9;13.885;1;0;12.80;1.23
18HU16006_227;HL_03;43.8819;-62.8805;434259;201.76;24-may-16;03:22:00;201.76;35.1514;10.7871;2.6381;7.922;NaN;9;NaN;9;2.807;1;NaN;9;0.045;1;NaN;9;18.775;1;NaN;9;1.461;1;NaN;9;17.265;1;0;12.85;1.09
18HU16006_227;HL_03;43.88173;-62.8804;434258;263.18;24-may-16;03:20:00;263.181;35.2662;10.862;2.905;7.94;NaN;9;NaN;9;2.646;1;NaN;9;0.095;1;NaN;9;19.45;1;NaN;9;1.4375;1;NaN;9;15.91;1;0;13.53;1.22
18HU16006_230;HL_02;44.26658;-63.3169;434279;2.69;24-may-16;08:22:00;2.693;31.0734;5.8449;7.191;8.061;0.28451;1;NaN;9;NaN;9;0.06;1;NaN;9;0.18;1;NaN;9;0.432;1;NaN;9;0.43;1;NaN;9;0;0.42;0.42
18HU16006_230;HL_02;44.26656;-63.31686;434278;5.13;24-may-16;08:22:00;5.136;31.085;5.7247;7.1951;8.059;0.28925;1;NaN;9;NaN;9;0.08;1;NaN;9;0.115;1;NaN;9;0.4345;1;NaN;9;0.42;1;NaN;9;0;0.26;0.27
18HU16006_230;HL_02;44.26654;-63.31684;434277;10.26;24-may-16;08:21:00;10.263;31.0884;5.5921;7.1921;8.058;0.3746;1;NaN;9;NaN;9;0;1;NaN;9;0;1;NaN;9;0.393;1;NaN;9;0.3;1;NaN;9;0;0.00;0.00
18HU16006_230;HL_02;44.26651;-63.31681;434276;20.27;24-may-16;08:21:00;20.278;31.0768;5.5067;7.1953;8.054;0.45047;1;NaN;9;NaN;9;0;1;NaN;9;0;1;NaN;9;0.378;1;NaN;9;0.205;1;NaN;9;0;0.00;0.00
18HU16006_230;HL_02;44.26646;-63.31674;434275;29.85;24-may-16;08:20:00;29.859;31.4549;2.2441;7.3634;8.044;0.36986;1;NaN;9;NaN;9;0.09;1;NaN;9;0.935;1;NaN;9;0.5955;1;NaN;9;0.87;1;NaN;9;0;1.57;1.07
18HU16006_230;HL_02;44.26645;-63.31672;434274;40.48;24-may-16;08:19:00;40.486;31.6834;2.2811;7.1169;8.037;0.1431;1;NaN;9;NaN;9;0.145;1;NaN;9;1.325;1;NaN;9;0.576;1;NaN;9;1.18;1;NaN;9;0;2.30;1.12
18HU16006_230;HL_02;44.26644;-63.3167;434273;50.98;24-may-16;08:18:00;50.98;31.9645;3.1314;6.7654;8.025;0.04414;1;NaN;9;NaN;9;0.19;1;NaN;9;2.285;1;NaN;9;0.627;1;NaN;9;1.94;1;NaN;9;0;3.64;1.18
18HU16006_230;HL_02;44.26644;-63.31664;434272;75.12;24-may-16;08:17:00;75.128;32.4018;3.1107;5.8758;7.928;0.01522;1;NaN;9;NaN;9;0.08;1;NaN;9;7.39;1;NaN;9;0.9365;1;NaN;9;6.885;1;NaN;9;0;7.89;1.07
18HU16006_230;HL_02;44.26646;-63.31659;434271;99.33;24-may-16;08:16:00;99.334;33.2969;6.2266;4.7845;7.942;0.01217;1;NaN;9;NaN;9;0.055;1;NaN;9;11.41;1;NaN;9;1.1245;1;NaN;9;10.66;1;NaN;9;0;10.15;1.07
18HU16006_230;HL_02;44.26658;-63.31654;434270;146;24-may-16;08:15:00;146.002;34.6318;9.9765;3.1975;7.888;0.01522;1;NaN;9;NaN;9;0.06;1;NaN;9;16.67;1;NaN;9;1.352;1;NaN;9;15.99;1;NaN;9;0;12.33;1.04
