CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;PHPH;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_02;Q_OXY;NO2_01;Q_NO2;NO2_01;Q_NO2;NOx_01;Q_NOX;NOx_01;Q_NOX;PO4_01;Q_PO4;PO4_01;Q_PO4;Si_01;Q_Si;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);((none));(mg/m**3);((none));(PSU);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18HU18008_284;STN27;47.5527;-52.58474;446752;6.01;28-apr-18;17:43:00;6.01;31.8996;0.9509;8.612;8.222;4.90466;1;31.905;1;9;1;0;1;NaN;9;0;1;NaN;9;0.374;1;NaN;9;0.035;1;NaN;9;0;0.00;0.00
18HU18008_284;STN27;47.55254;-52.58476;446751;10.66;28-apr-18;17:42:00;10.669;31.8997;0.9397;8.5999;8.212;4.46543;1;31.903;1;9;1;0;1;NaN;9;0;1;NaN;9;0.3705;1;NaN;9;0;1;NaN;9;0;0.00;NaN
18HU18008_284;STN27;47.55242;-52.58483;446750;20.14;28-apr-18;17:41:00;20.148;31.8996;0.8817;8.6106;8.203;5.12427;1;31.899;1;9;1;0;1;NaN;9;0;1;NaN;9;0.3425;1;NaN;9;0;1;NaN;9;0;0.00;NaN
18HU18008_284;STN27;47.55232;-52.58486;446749;29.63;28-apr-18;17:40:00;29.638;31.9185;0.4276;8.5171;8.181;5.85631;1;31.925;1;8.9;1;0;1;NaN;9;0;1;NaN;9;0.323;1;NaN;9;0.1;1;NaN;9;0;0.00;0.00
18HU18008_284;STN27;47.55222;-52.58492;446748;39.6;28-apr-18;17:39:00;39.605;31.9868;-0.461;8.4412;8.165;7.02757;1;31.973;1;8.8;1;0;1;NaN;9;0.17088;1;NaN;9;0.4205;1;NaN;9;0.38;1;NaN;9;0;0.41;0.45
18HU18008_284;STN27;47.55206;-52.5848;446746;49.22;28-apr-18;17:37:00;49.225;32.0841;-0.7801;8.3601;8.156;NaN;9;32.071;1;8.7;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU18008_284;STN27;47.55208;-52.58482;446747;49.24;28-apr-18;17:37:00;49.243;32.0829;-0.7761;8.3558;8.156;NaN;9;32.08;1;8.7;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU18008_284;STN27;47.55204;-52.58478;446744;49.25;28-apr-18;17:37:00;49.251;32.0852;-0.7817;8.3561;8.157;NaN;9;32.087;1;8.7335;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU18008_284;STN27;47.55202;-52.58478;446743;49.29;28-apr-18;17:37:00;49.298;32.0896;-0.7879;8.3546;8.157;8.49165;1;32.083;1;NaN;9;0;1;NaN;9;0.49128;1;NaN;9;0.4635;1;NaN;9;0.76;1;NaN;9;0;1.06;0.65
18HU18008_284;STN27;47.55206;-52.5848;446745;49.59;28-apr-18;17:37:00;49.597;32.0838;-0.7747;8.3501;8.157;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU18008_284;STN27;47.5518;-52.58494;446742;75.83;28-apr-18;17:35:00;75.833;32.1628;-0.9804;8.3886;8.152;5.34388;1;32.167;1;8.8;1;0;1;NaN;9;0.49662;1;NaN;9;0.4545;1;NaN;9;1.085;1;NaN;9;0;1.09;0.46
18HU18008_284;STN27;47.55151;-52.58502;446738;99.29;28-apr-18;17:33:00;99.298;32.1908;-1.0846;8.3009;8.124;NaN;9;32.208;1;8.7;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU18008_284;STN27;47.55156;-52.58504;446741;99.48;28-apr-18;17:34:00;99.485;32.1907;-1.0819;8.2898;8.129;NaN;9;32.198;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU18008_284;STN27;47.55152;-52.58502;446739;99.59;28-apr-18;17:34:00;99.595;32.1903;-1.0814;8.2884;8.125;NaN;9;32.202;1;8.675;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU18008_284;STN27;47.55148;-52.58502;446736;99.61;28-apr-18;17:33:00;99.614;32.19;-1.0821;8.2869;8.121;6.00272;1;32.207;1;NaN;9;0;1;NaN;9;1.602;1;NaN;9;0.5425;1;NaN;9;2.06;1;NaN;9;0;2.95;0.78
18HU18008_284;STN27;47.55154;-52.58502;446740;99.81;28-apr-18;17:34:00;99.81;32.1902;-1.0816;8.2879;8.129;NaN;9;32.202;1;8.7;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU18008_284;STN27;47.5515;-52.58502;446737;99.82;28-apr-18;17:33:00;99.822;32.1905;-1.0838;8.283;8.124;NaN;9;32.209;1;8.6545;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU18008_284;STN27;47.55122;-52.58504;446735;149.86;28-apr-18;17:32:00;149.864;32.673;-1.0246;7.2365;8.027;0.8845;1;32.706;1;7.6;1;0.05;1;NaN;9;8.58672;1;NaN;9;0.9035;1;NaN;9;10.25;1;NaN;9;0;9.50;0.84
18HU18008_284;STN27;47.55102;-52.58518;446731;164.56;28-apr-18;17:30:00;164.562;32.7524;-0.8954;7.1226;8.013;NaN;9;32.758;1;7.3875;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU18008_284;STN27;47.55102;-52.58518;446732;164.66;28-apr-18;17:30:00;164.665;32.7519;-0.8957;7.1173;8.012;NaN;9;32.756;1;7.4615;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU18008_284;STN27;47.55103;-52.58518;446733;164.75;28-apr-18;17:30:00;164.757;32.7516;-0.8968;7.1298;8.012;NaN;9;32.75586;1;7.5;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU18008_284;STN27;47.551;-52.5852;446730;164.86;28-apr-18;17:30:00;164.868;32.7517;-0.8956;7.1218;8.016;NaN;9;32.756;1;7.5;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU18008_284;STN27;47.55104;-52.58518;446734;164.93;28-apr-18;17:30:00;164.93;32.7509;-0.8976;7.1149;8.012;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU18008_284;STN27;47.55098;-52.5852;446729;165.19;28-apr-18;17:30:00;165.192;32.7514;-0.8976;7.1225;8.016;NaN;9;32.757;1;NaN;9;0.06;1;NaN;9;8.74692;1;NaN;9;0.914;1;NaN;9;10.75;1;NaN;9;0;9.57;0.81
18HU18008_121;HL_07;42.51;-61.34172;438144;3.68;16-may-18;00:55:00;3.686;35.7532;15.5784;5.8519;NaN;1.54154;1;NaN;9;6.2;1;NaN;9;0.03;1;NaN;9;0.345;1;NaN;9;0.13;1;NaN;9;0.2;1;0;2.65;1.72
18HU18008_121;HL_07;42.50992;-61.34192;438143;9.53;16-may-18;00:54:00;9.536;35.7531;15.6349;5.8727;NaN;1.48958;1;NaN;9;6.2;1;NaN;9;0.025;1;NaN;9;0.285;1;NaN;9;0.1225;1;NaN;9;0.185;1;0;2.33;1.54
18HU18008_121;HL_07;42.50984;-61.3421;438142;19.27;16-may-18;00:53:00;19.274;35.7491;15.398;5.7525;NaN;1.14316;1;NaN;9;NaN;9;NaN;9;0.11;1;NaN;9;0.91;1;NaN;9;0.124;1;NaN;9;0.445;1;0;7.34;2.04
18HU18008_121;HL_07;42.5098;-61.3422;438141;29;16-may-18;00:53:00;29.002;35.749;15.3038;5.6121;NaN;0.76211;1;35.751;1;7.9;7;NaN;9;0.155;1;NaN;9;1.38;1;NaN;9;0.16;1;NaN;9;0.63;1;256;8.63;2.19
18HU18008_121;HL_07;42.50976;-61.34236;438140;49.18;16-may-18;00:52:00;49.186;35.7419;14.9705;5.4081;NaN;0.30495;1;35.742;1;5.7;1;NaN;9;0.31;1;NaN;9;3.265;1;NaN;9;0.282;1;NaN;9;1.225;1;0;11.58;2.67
18HU18008_121;HL_07;42.50972;-61.34254;438139;99.1;16-may-18;00:51:00;99.1;35.7218;13.9379;5.1259;NaN;0.03583;1;NaN;9;5.4;1;NaN;9;0.02;1;NaN;9;7.88;1;NaN;9;0.5055;1;NaN;9;2.945;1;0;15.59;2.68
18HU18008_121;HL_07;42.50966;-61.34275;438138;149.58;16-may-18;00:50:00;149.588;35.6916;13.7281;5.1683;NaN;NaN;9;NaN;9;5.5;1;NaN;9;0;1;NaN;9;8.07;1;NaN;9;0.5325;1;NaN;9;3.01;1;0;15.15;2.68
18HU18008_121;HL_07;42.5095;-61.3431;438137;249.68;16-may-18;00:48:00;249.683;35.6454;13.1319;3.7735;NaN;NaN;9;35.645;1;3.9;1;NaN;9;0;1;NaN;9;15.765;1;NaN;9;0.97;1;NaN;9;6.83;1;0;16.25;2.31
18HU18008_121;HL_07;42.5094;-61.34354;438136;368.84;16-may-18;00:46:00;368.845;35.2915;10.0605;2.9757;NaN;NaN;9;35.288;1;3.2;1;NaN;9;0;1;NaN;9;24.405;2;NaN;9;1.5075;1;NaN;9;13.34;1;2048;16.19;1.83
18HU18008_121;HL_07;42.5094;-61.34394;438135;509.79;16-may-18;00:43:00;509.796;35.0647;7.1459;3.8546;NaN;NaN;9;35.065;1;4.1;1;NaN;9;0;1;NaN;9;23.165;1;NaN;9;1.4705;1;NaN;9;14.31;1;0;15.75;1.62
18HU18008_121;HL_07;42.50934;-61.34416;438134;669.47;16-may-18;00:40:00;669.475;35.0237;5.5821;4.7829;NaN;NaN;9;35.024;1;5.1;1;NaN;9;0;1;NaN;9;20.295;1;NaN;9;1.3015;1;NaN;9;12.755;1;0;15.59;1.59
18HU18008_121;HL_07;42.50915;-61.34436;438133;849.28;16-may-18;00:37:00;849.285;34.983;4.7391;5.3813;NaN;NaN;9;34.983;1;5.7165;1;NaN;9;0;1;NaN;9;18.625;1;NaN;9;1.1995;1;NaN;9;11.545;1;0;15.53;1.61
18HU18008_121;HL_07;42.509;-61.3446;438132;1030.02;16-may-18;00:34:00;1030.029;34.9756;4.4355;5.5772;NaN;NaN;9;34.974;1;5.9;1;NaN;9;0;1;NaN;9;18.175;1;NaN;9;1.1715;1;NaN;9;11.245;1;0;15.51;1.62
18HU18008_121;HL_07;42.50902;-61.34475;438131;1208.32;16-may-18;00:31:00;1208.322;34.9534;4.1428;5.7338;NaN;NaN;9;34.952;1;6.1;1;NaN;9;0;1;NaN;9;17.835;1;NaN;9;1.1485;1;NaN;9;11.11;1;0;15.53;1.61
18HU18008_121;HL_07;42.50914;-61.34458;438130;1410.04;16-may-18;00:28:00;1410.047;34.9473;3.9888;5.7737;NaN;NaN;9;34.947;1;6.2;1;NaN;9;0;1;NaN;9;17.805;1;NaN;9;1.1485;1;NaN;9;11.38;1;0;15.50;1.56
18HU18008_121;HL_07;42.50894;-61.3447;438129;1608.6;16-may-18;00:25:00;1608.609;34.968;3.9621;5.6649;NaN;NaN;9;34.96672;1;6.1;1;NaN;9;0;1;NaN;9;18.15;1;NaN;9;1.1845;1;NaN;9;12.5;1;0;15.32;1.45
18HU18008_121;HL_07;42.50878;-61.34505;438128;1829.69;16-may-18;00:21:00;1829.698;34.9608;3.7741;5.6782;NaN;NaN;9;34.96;1;6.1;1;NaN;9;0;1;NaN;9;18.14;1;NaN;9;1.1845;1;NaN;9;13.225;1;0;15.31;1.37
18HU18008_121;HL_07;42.5086;-61.34524;438127;2058.53;16-may-18;00:18:00;2058.536;34.9484;3.5356;5.7178;NaN;NaN;9;34.946;1;6.2;1;NaN;9;0;1;NaN;9;18.005;1;NaN;9;1.177;1;NaN;9;14.1;1;0;15.30;1.28
18HU18008_121;HL_07;42.5084;-61.34542;438126;2278.77;16-may-18;00:14:00;2278.778;34.94;3.2871;5.7419;NaN;NaN;9;34.939;1;6.2;1;NaN;9;0;1;NaN;9;17.91;1;NaN;9;1.179;1;NaN;9;15.28;1;0;15.19;1.17
18HU18008_121;HL_07;42.5082;-61.34564;438125;2499.85;16-may-18;00:11:00;2499.855;34.9328;3.0737;5.7655;NaN;NaN;9;34.931;1;6.3;1;NaN;9;0;1;NaN;9;17.65;1;NaN;9;1.184;1;NaN;9;16.05;1;0;14.91;1.10
18HU18008_121;HL_07;42.50802;-61.34598;438124;2660.67;16-may-18;00:08:00;2660.679;34.9261;2.8695;5.7979;NaN;NaN;9;34.925;1;6.3;1;NaN;9;0;1;NaN;9;17.38;1;NaN;9;1.163;1;NaN;9;16.66;1;0;14.94;1.04
18HU18008_121;HL_07;42.508;-61.34614;438123;2799.12;16-may-18;00:05:00;2799.128;34.9231;2.7848;5.8113;NaN;NaN;9;34.921;1;6.3;1;NaN;9;0;1;NaN;9;17.255;1;NaN;9;1.1775;1;NaN;9;16.86;1;0;14.65;1.02
18HU18008_121;HL_07;42.50812;-61.34622;438122;2919.99;16-may-18;00:03:00;2919.99;34.9218;2.7549;5.8219;NaN;NaN;9;34.92;1;6.3;1;NaN;9;0;1;NaN;9;17.24;1;NaN;9;1.19;1;NaN;9;17.04;1;0;14.49;1.01
18HU18008_121;HL_07;42.5082;-61.34642;438121;3020.1;16-may-18;00:00:00;3020.108;34.9163;2.5882;5.8417;NaN;NaN;9;34.914;1;6.3;1;NaN;9;0;1;NaN;9;17.065;1;NaN;9;1.2155;1;NaN;9;17.78;1;0;14.04;0.96
18HU18008_123;HL_08;42.3936;-61.29082;438173;3.41;16-may-18;06:00:00;3.412;35.7361;15.3933;6.2514;NaN;5.88194;1;NaN;9;6.6;1;NaN;9;0;1;NaN;9;0;1;NaN;9;0.1565;1;NaN;9;0;1;0;0.00;NaN
18HU18008_123;HL_08;42.3935;-61.29058;438172;24.35;16-may-18;05:59:00;24.358;35.7495;15.198;5.9383;NaN;6.10307;1;35.742;1;6.3;1;NaN;9;0.035;1;NaN;9;0.31;1;NaN;9;0.1585;1;NaN;9;0;1;0;1.96;NaN
18HU18008_123;HL_08;42.39342;-61.29036;438171;47.41;16-may-18;05:58:00;47.416;35.5779;14.0397;5.5222;NaN;0.26908;1;NaN;9;5.7;1;NaN;9;0.405;1;NaN;9;5.51;1;NaN;9;0.427;1;NaN;9;1.74;1;0;12.90;3.17
18HU18008_123;HL_08;42.3933;-61.29012;438170;100.74;16-may-18;05:56:00;100.74;35.5709;13.2452;5.1695;NaN;0.05846;1;35.572;1;NaN;9;NaN;9;0.03;1;NaN;9;8.215;1;NaN;9;0.56;1;NaN;9;2.93;1;0;14.67;2.80
18HU18008_123;HL_08;42.39296;-61.28993;438169;200.37;16-may-18;05:54:00;200.37;35.6156;13.2728;5.0768;NaN;NaN;9;35.624;1;5.4;1;NaN;9;0.01;1;NaN;9;9.19;1;NaN;9;0.5995;1;NaN;9;3.355;1;0;15.33;2.74
18HU18008_123;HL_08;42.39268;-61.28992;438168;350.25;16-may-18;05:51:00;350.255;35.3332;10.4691;2.9712;NaN;NaN;9;35.335;1;3.2;1;NaN;9;0;1;NaN;9;24.03;1;NaN;9;1.4775;1;NaN;9;12.765;1;0;16.26;1.88
18HU18008_123;HL_08;42.39237;-61.29014;438167;499.31;16-may-18;05:49:00;499.31;35.0911;7.3988;3.7354;NaN;NaN;9;35.084;1;4;1;NaN;9;0;1;NaN;9;23.74;1;NaN;9;1.508;1;NaN;9;14.485;1;0;15.74;1.64
18HU18008_123;HL_08;42.39236;-61.29024;438166;649.12;16-may-18;05:46:00;649.12;35.0209;5.7162;4.677;NaN;NaN;9;NaN;9;5;1;NaN;9;0;1;NaN;9;20.69;1;NaN;9;1.335;1;NaN;9;13.01;1;0;15.50;1.59
18HU18008_123;HL_08;42.39198;-61.28992;438165;811.59;16-may-18;05:42:00;811.597;34.9844;4.8068;5.3242;NaN;NaN;9;34.985;1;5.7;1;NaN;9;0;1;NaN;9;18.935;1;NaN;9;1.2175;1;NaN;9;11.7;1;0;15.55;1.62
18HU18008_123;HL_08;42.3917;-61.2898;438164;967.95;16-may-18;05:40:00;967.951;34.9653;4.4412;5.5757;NaN;NaN;9;34.965;1;5.9;1;NaN;9;0;1;NaN;9;18.215;1;NaN;9;1.189;1;NaN;9;11.255;1;0;15.32;1.62
18HU18008_123;HL_08;42.39156;-61.28952;438163;1139.56;16-may-18;05:37:00;1139.569;34.9554;4.2192;5.6932;NaN;NaN;9;34.956;1;6.088;1;NaN;9;0;1;NaN;9;18;1;NaN;9;1.17;1;NaN;9;11.19;1;0;15.38;1.61
18HU18008_123;HL_08;42.39124;-61.28916;438162;1320.15;16-may-18;05:33:00;1320.153;34.9496;4.052;5.7463;NaN;NaN;9;34.95;1;6.2;1;NaN;9;0;1;NaN;9;17.905;1;NaN;9;1.162;1;NaN;9;11.43;1;0;15.41;1.57
18HU18008_123;HL_08;42.39108;-61.28888;438161;1500.38;16-may-18;05:30:00;1500.38;34.9513;3.9455;5.7406;NaN;NaN;9;34.954;1;6.2;1;NaN;9;0;1;NaN;9;17.98;1;NaN;9;1.171;1;NaN;9;11.87;1;0;15.35;1.51
18HU18008_123;HL_08;42.39073;-61.2887;438160;1679.13;16-may-18;05:27:00;1679.136;34.9544;3.8515;5.7065;NaN;NaN;9;34.954;1;6.1;1;NaN;9;0;1;NaN;9;18.125;1;NaN;9;1.1735;1;NaN;9;12.605;1;0;15.45;1.44
18HU18008_123;HL_08;42.39068;-61.28862;438159;1860.33;16-may-18;05:24:00;1860.339;34.9536;3.7252;5.6931;NaN;NaN;9;34.95442;1;6.1;1;NaN;9;0;1;NaN;9;18.115;1;NaN;9;1.1765;1;NaN;9;13.36;1;0;15.40;1.36
18HU18008_123;HL_08;42.39026;-61.28836;438158;2039.48;16-may-18;05:20:00;2039.486;34.9507;3.5809;5.6962;NaN;NaN;9;34.951;1;6.1;1;NaN;9;0;1;NaN;9;18.195;1;NaN;9;1.1935;1;NaN;9;14.23;1;0;15.25;1.28
18HU18008_123;HL_08;42.39008;-61.28822;438157;2220.18;16-may-18;05:17:00;2220.181;34.9452;3.4102;5.709;NaN;NaN;9;34.946;1;NaN;9;NaN;9;0;1;NaN;9;18.165;1;NaN;9;1.187;1;NaN;9;15.21;1;0;15.30;1.19
18HU18008_123;HL_08;42.39004;-61.28826;438156;2421.71;16-may-18;05:14:00;2421.71;34.9386;3.2305;5.723;NaN;NaN;9;34.938;1;6.8;7;NaN;9;0;1;NaN;9;17.975;1;NaN;9;1.171;1;NaN;9;16.03;1;256;15.35;1.12
18HU18008_123;HL_08;42.38966;-61.28794;438155;2637.18;16-may-18;05:10:00;2637.181;34.9287;2.9829;5.7788;NaN;NaN;9;34.929;1;6.3;1;NaN;9;0;1;NaN;9;17.585;1;NaN;9;1.1515;1;NaN;9;16.345;1;0;15.27;1.08
18HU18008_123;HL_08;42.3894;-61.2878;438154;2848.94;16-may-18;05:06:00;2848.946;34.9218;2.7648;5.8222;NaN;NaN;9;34.921;1;6.3;1;NaN;9;0;1;NaN;9;17.38;1;NaN;9;1.134;1;NaN;9;17.01;1;0;15.33;1.02
18HU18008_123;HL_08;42.38898;-61.28754;438153;3050.56;16-may-18;05:03:00;3050.568;34.9166;2.6316;5.8358;NaN;NaN;9;34.917;1;6.4;1;NaN;9;0;1;NaN;9;17.22;1;NaN;9;1.121;1;NaN;9;17.45;1;0;15.36;0.99
18HU18008_123;HL_08;42.38886;-61.28734;438152;3199.22;16-may-18;05:00:00;3199.22;34.913;2.5326;5.8457;NaN;NaN;9;34.913;1;6.4;1;NaN;9;0;1;NaN;9;17.215;1;NaN;9;1.1345;1;NaN;9;18.28;1;0;15.17;0.94
18HU18008_123;HL_08;42.3887;-61.28718;438151;3349.41;16-may-18;04:57:00;3349.417;34.9098;2.4664;5.839;NaN;NaN;9;34.909;1;NaN;9;NaN;9;0;1;NaN;9;17.18;1;NaN;9;1.1195;1;NaN;9;18.795;1;0;15.35;0.91
18HU18008_123;HL_08;42.38848;-61.2871;438150;3450.71;16-may-18;04:55:00;3450.712;34.9025;2.3067;5.8289;NaN;NaN;9;34.902;1;6.4;1;NaN;9;0;1;NaN;9;17.485;1;NaN;9;1.206;1;NaN;9;21.455;1;0;14.50;0.81
18HU18008_129;HL_10;42.03571;-61.07108;438202;4.35;16-may-18;19:33:00;4.356;35.5738;15.8552;5.7807;NaN;1.95724;1;NaN;9;6.1;1;NaN;9;0;1;NaN;9;0.32;1;NaN;9;0.177;1;NaN;9;0.1;1;0;1.81;3.20
18HU18008_129;HL_10;42.03578;-61.07082;438201;25.46;16-may-18;19:32:00;25.46;35.5771;15.8315;5.735;NaN;1.90528;1;35.579;1;6.1;1;NaN;9;0.04;1;NaN;9;0.525;1;NaN;9;0.201;1;NaN;9;0.17;1;0;2.61;3.09
18HU18008_129;HL_10;42.0359;-61.07046;438200;50.37;16-may-18;19:31:00;50.378;35.7605;15.1166;5.1331;NaN;0.13579;1;NaN;9;5.5;1;NaN;9;0.75;1;NaN;9;4.88;1;NaN;9;0.415;1;NaN;9;1.62;1;0;11.76;3.01
18HU18008_129;HL_10;42.0361;-61.07009;438199;100.75;16-may-18;19:29:00;100.752;35.5845;13.4048;5.1679;NaN;0.05658;1;NaN;9;5.5;1;NaN;9;0.04;1;NaN;9;7.805;1;NaN;9;0.5835;1;NaN;9;2.82;1;0;13.38;2.77
18HU18008_129;HL_10;42.03592;-61.06982;438198;195.88;16-may-18;19:27:00;195.886;35.6147;13.161;4.6548;NaN;NaN;9;35.615;1;5;1;NaN;9;0;1;NaN;9;11.045;1;NaN;9;0.8015;1;NaN;9;4.495;1;0;13.78;2.46
18HU18008_129;HL_10;42.03537;-61.07008;438197;328.65;16-may-18;19:23:00;328.658;35.2734;9.989;3.056;NaN;NaN;9;35.276;1;3.3;1;NaN;9;0;1;NaN;9;23.78;1;NaN;9;1.5355;1;NaN;9;13.04;1;0;15.49;1.82
18HU18008_129;HL_10;42.03484;-61.07023;438196;499.2;16-may-18;19:20:00;499.2;35.109;7.0049;3.9873;NaN;NaN;9;35.109;1;4.2;1;NaN;9;0;1;NaN;9;22.9;1;NaN;9;1.4905;1;NaN;9;14.1;1;0;15.36;1.62
18HU18008_129;HL_10;42.0345;-61.07008;438195;649.89;16-may-18;19:17:00;649.892;35.0598;5.7421;4.7195;NaN;NaN;9;35.06;1;5.04;1;NaN;9;0;1;NaN;9;20.495;1;NaN;9;1.353;1;NaN;9;12.99;1;0;15.15;1.58
18HU18008_129;HL_10;42.03436;-61.06944;438194;850.79;16-may-18;19:12:00;850.795;35.0235;4.943;5.2459;NaN;NaN;9;35.025;1;5.6;1;NaN;9;0;1;NaN;9;19.11;1;NaN;9;1.283;1;NaN;9;12.08;1;0;14.89;1.58
18HU18008_129;HL_10;42.03398;-61.06936;438193;1051.21;16-may-18;19:07:00;1051.219;34.9861;4.428;5.5429;NaN;NaN;9;34.987;1;5.9;1;NaN;9;0;1;NaN;9;18.38;1;NaN;9;1.231;1;NaN;9;11.645;1;0;14.93;1.58
18HU18008_129;HL_10;42.03348;-61.06926;438192;1269.49;16-may-18;19:02:00;1269.492;34.9757;4.1582;5.6175;NaN;NaN;9;34.976;1;6;1;NaN;9;0;1;NaN;9;18.2;1;NaN;9;1.233;1;NaN;9;12.1;1;0;14.76;1.50
18HU18008_129;HL_10;42.03289;-61.06908;438191;1510.57;16-may-18;18:57:00;1510.571;34.9713;3.9764;5.6324;NaN;NaN;9;34.971;1;6.1;1;NaN;9;0;1;NaN;9;18.31;1;NaN;9;1.237;1;NaN;9;12.815;1;0;14.80;1.43
18HU18008_129;HL_10;42.03246;-61.06914;438190;1760.6;16-may-18;18:52:00;1760.607;34.9622;3.7389;5.6593;NaN;NaN;9;34.962;1;6.1;1;NaN;9;0;1;NaN;9;18.185;1;NaN;9;1.2355;1;NaN;9;13.825;1;0;14.72;1.32
18HU18008_129;HL_10;42.0324;-61.0697;438189;2019.53;16-may-18;18:47:00;2019.536;34.9534;3.5091;5.6783;NaN;NaN;9;34.95348;1;6.1;1;NaN;9;0;1;NaN;9;18.225;1;NaN;9;1.2525;1;NaN;9;15.12;1;0;14.55;1.21
18HU18008_129;HL_10;42.03234;-61.06896;438188;2279.72;16-may-18;18:42:00;2279.725;34.9477;3.3003;5.6826;NaN;NaN;9;34.948;1;6.2;1;NaN;9;0;1;NaN;9;18.305;1;NaN;9;1.2575;1;NaN;9;16.8;1;0;14.56;1.09
18HU18008_129;HL_10;42.03194;-61.06832;438187;2528.97;16-may-18;18:36:00;2528.975;34.9415;3.103;5.6803;NaN;NaN;9;34.941;1;NaN;9;NaN;9;0;1;NaN;9;18.29;1;NaN;9;1.256;1;NaN;9;18.46;1;0;14.56;0.99
18HU18008_129;HL_10;42.03154;-61.06776;438186;2768.09;16-may-18;18:32:00;2768.094;34.9294;2.8702;5.7439;NaN;NaN;9;34.928;1;6.3;1;NaN;9;0;1;NaN;9;17.86;1;NaN;9;1.251;1;NaN;9;18.5;1;0;14.28;0.97
18HU18008_129;HL_10;42.03162;-61.06734;438185;3001.21;16-may-18;18:28:00;3001.217;34.9214;2.7012;5.7988;NaN;NaN;9;34.921;1;6.3;1;NaN;9;0;1;NaN;9;17.56;1;NaN;9;1.277;1;NaN;9;18.71;1;0;13.75;0.94
18HU18008_129;HL_10;42.03148;-61.06675;438184;3222.51;16-may-18;18:23:00;3222.511;34.9129;2.5129;5.8269;NaN;NaN;9;34.913;1;6.4;1;NaN;9;0;1;NaN;9;17.48;1;NaN;9;1.235;1;NaN;9;19.69;1;0;14.15;0.89
18HU18008_129;HL_10;42.03158;-61.06618;438183;3421.55;16-may-18;18:19:00;3421.559;34.9066;2.391;5.8082;NaN;NaN;9;34.906;1;6.3;1;NaN;9;0;1;NaN;9;17.67;1;NaN;9;1.272;1;NaN;9;21.86;1;0;13.89;0.81
18HU18008_129;HL_10;42.03164;-61.06612;438182;3599.82;16-may-18;18:15:00;3599.821;34.9034;2.3242;5.8276;NaN;NaN;9;34.902;1;6.4;1;NaN;9;0;1;NaN;9;17.51;1;NaN;9;1.2565;1;NaN;9;21.84;1;0;13.94;0.80
18HU18008_129;HL_10;42.03158;-61.0667;438181;3799.87;16-may-18;18:12:00;3799.872;34.9006;2.2815;5.8133;NaN;NaN;9;34.899;1;6.4;1;NaN;9;0;1;NaN;9;17.59;1;NaN;9;1.274;1;NaN;9;22.715;1;0;13.81;0.77
