CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;CHL_01;PSAL_BS;OXY_01;OXY_XX;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mg/m**3);(PSU);(ml/l);(mmol/m**3);(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18NE13022_247;35;42.314;-65.814;383911;4;06-jul-13;05:51:00;32.0772;14.8333;5.1966;0.6446;NaN;6.11;272.8726;0.05;1;1.155;1;0.3095;1;2.215;1;0;3.73;0.52
18NE13022_247;35;42.314;-65.814;383910;26;06-jul-13;05:51:00;32.9274;7.85;5.2119;0.2217;NaN;NaN;NaN;0.11;1;9.03;1;0.803;1;5.715;1;0;11.25;1.58
18NE13022_247;35;42.314;-65.814;383909;50;06-jul-13;05:51:00;33.5189;8.014;4.8636;0.0999;NaN;NaN;NaN;0.065;1;9.41;1;0.819;1;6.295;1;0;11.49;1.49
18NE13022_247;35;42.314;-65.814;383908;206;06-jul-13;05:51:00;35.2188;9.7798;3.4704;0.0166;35.2358;4.16;185.7856;0.075;1;17.515;1;1.164;1;10.2;1;0;15.05;1.72
18NE13022_275;41;41.526;-66.016;383932;5;06-jul-13;08:16:00;32.268;15.8816;5.1307;0.5909;NaN;6.076;271.3542;0.04;1;0;1;0.234;1;1.88;1;0;0.00;0.00
18NE13022_275;41;41.526;-66.016;383931;25;06-jul-13;08:16:00;32.645;12.3324;5.2954;0.9311;NaN;NaN;NaN;0.055;1;0;1;0.257;1;2.77;1;0;0.00;0.00
18NE13022_275;41;41.526;-66.016;383930;50;06-jul-13;08:16:00;32.9145;9.3138;5.2039;0.573;NaN;NaN;NaN;0.235;1;5.42;1;0.5935;1;4.46;1;0;9.13;1.22
18NE13022_275;41;41.526;-66.016;383929;134;06-jul-13;08:16:00;34.9168;10.6798;4.0221;0.0333;34.8905;4.85;216.601;0.11;1;11.635;1;0.846;1;6.68;1;0;13.75;1.74
18NE13022_253;36;42.28;-66.173;383916;5;06-jul-13;08:40:00;32.175;14.6396;5.2995;0.573;NaN;6.273;280.1522;0.04;1;0.8;1;0.2925;1;2.13;1;0;2.74;0.38
18NE13022_253;36;42.28;-66.173;383915;25;06-jul-13;08:40:00;32.5066;9.5842;5.5291;1.3788;NaN;6.503;290.424;0.21;1;1.905;1;0.4715;1;2.96;1;0;4.04;0.64
18NE13022_253;36;42.28;-66.173;383914;51;06-jul-13;08:40:00;33.4475;8.4417;5.0435;0.1646;NaN;NaN;NaN;0.07;1;7.49;1;0.6585;1;4.465;1;0;11.37;1.68
18NE13022_253;36;42.28;-66.173;383913;103;06-jul-13;08:40:00;34.6135;9.536;4.1031;0.024;NaN;NaN;NaN;0.055;1;14.065;1;0.941;1;7.845;1;0;14.95;1.79
18NE13022_253;36;42.28;-66.173;383912;236;06-jul-13;08:40:00;35.0252;7.3952;3.8698;0.0166;35.0346;4.618;206.2399;0.11;1;19.48;1;1.2675;1;11.895;1;0;15.37;1.64
18NE13022_276;42;41.392;-66.149;383936;6;06-jul-13;10:27:00;32.2168;15.6946;5.1462;0.6088;NaN;6.037;269.6124;0.045;1;1.335;1;0.249;1;1.995;1;0;5.36;0.67
18NE13022_276;42;41.392;-66.149;383935;25;06-jul-13;10:27:00;32.619;11.7509;5.4099;1.325;NaN;NaN;NaN;0.105;1;0.55;1;0.3485;1;2.985;1;0;1.58;0.18
18NE13022_276;42;41.392;-66.149;383934;51;06-jul-13;10:27:00;33.2911;8.5284;4.9462;0.1794;NaN;NaN;NaN;0.11;1;8.57;1;0.734;1;5.625;1;0;11.68;1.52
18NE13022_276;42;41.392;-66.149;383933;151;06-jul-13;10:27:00;35.1967;9.6265;3.2163;0.0148;35.2066;3.7215;166.2022;0.105;1;16.915;1;1.177;1;9.805;1;0;14.37;1.73
18NE13022_257;37;42.225;-66.371;383920;5;06-jul-13;10:49:00;32.2505;15.3885;5.1244;0.4157;NaN;6.105;272.6493;0;1;1.315;1;0.268;1;2.23;1;0;4.91;0.59
18NE13022_257;37;42.225;-66.371;383919;25;06-jul-13;10:49:00;32.4882;10.5135;5.4479;2.0721;NaN;NaN;NaN;0.06;1;0.615;1;0.676;1;2.485;1;0;0.91;0.25
18NE13022_257;37;42.225;-66.371;383918;50;06-jul-13;10:49:00;33.5128;8.7093;4.9177;0.2383;NaN;NaN;NaN;0.2;1;6.375;1;0.615;1;4.08;1;0;10.37;1.56
18NE13022_257;37;42.225;-66.371;383917;219;06-jul-13;10:49:00;35.0662;8.9648;3.6828;0.0185;35.0845;4.3995;196.4817;0.11;1;18.25;1;1.224;1;10.985;1;0;14.91;1.66
18NE13022_281;47;42.319;-67.213;383953;5;07-jul-13;01:34:00;32.3214;16.4939;5.0021;0.4046;NaN;5.976;266.8882;0;1;0;1;0.1995;1;1.705;1;0;0.00;0.00
18NE13022_281;47;42.319;-67.213;383952;25;07-jul-13;01:34:00;32.5929;9.1348;5.491;1.1997;NaN;NaN;NaN;0.12;1;5.345;1;0.5745;1;4.195;1;0;9.30;1.27
18NE13022_281;47;42.319;-67.213;383951;51;07-jul-13;01:34:00;32.8162;7.0675;5.1956;0.1165;NaN;NaN;NaN;0.07;1;8.97;1;0.762;1;5.765;1;0;11.77;1.56
18NE13022_281;47;42.319;-67.213;383950;290;07-jul-13;01:34:00;35.1661;9.2714;3.4606;0.0092;35.1728;4.1705;186.2545;0.065;1;19.1;1;1.163;1;11.285;1;0;16.42;1.69
18NE13022_282;48;42.484;-67.332;383957;6;07-jul-13;04:38:00;32.1884;13.6143;5.5419;0.6088;NaN;6.262;279.6609;0.04;1;0.235;1;0.2685;1;1.945;1;0;0.88;0.12
18NE13022_282;48;42.484;-67.332;383956;25;07-jul-13;04:38:00;32.7486;8.4044;5.3415;1.146;NaN;NaN;NaN;0.13;1;4.32;1;0.535;1;3.645;1;0;8.07;1.19
18NE13022_282;48;42.484;-67.332;383955;50;07-jul-13;04:38:00;32.9877;6.5714;5.0469;0.1036;NaN;NaN;NaN;0.05;1;10.855;1;0.8555;1;6.835;1;0;12.69;1.59
18NE13022_282;48;42.484;-67.332;383954;326;07-jul-13;04:38:00;35.0646;8.7025;3.467;0.0074;35.0732;2.7235;121.6315;0.065;1;19.335;1;1.255;1;13.175;1;0;15.41;1.47
18NE13022_283;49;42.585;-67.42;383961;5;07-jul-13;06:58:00;32.2901;16.9195;4.996;0.3048;NaN;5.971;266.6649;0.03;1;0;1;0.238;1;1.7;1;0;0.00;0.00
18NE13022_283;49;42.585;-67.42;383960;25;07-jul-13;06:58:00;32.5978;9.5027;5.426;1.4683;NaN;NaN;NaN;0.095;1;3.81;1;0.5575;1;3.67;1;0;6.83;1.04
18NE13022_283;49;42.585;-67.42;383959;50;07-jul-13;06:58:00;33.1461;6.9062;4.8386;0.1147;NaN;NaN;NaN;0.065;1;10.68;1;0.8975;1;7.135;1;0;11.90;1.50
18NE13022_283;49;42.585;-67.42;383958;260;07-jul-13;06:58:00;35.033;8.6425;3.4885;0.0037;35.0484;4.186;186.9468;0.06;1;19.685;1;1.317;1;13.35;1;0;14.95;1.47
18NE13022_279;45;42.155;-66.676;383944;5;07-jul-13;07:41:00;32.2436;15.7809;5.1173;0.3658;NaN;6.089;271.9347;0;1;0;1;0.2085;1;1.975;1;0;0.00;0.00
18NE13022_279;45;42.155;-66.676;383943;26;07-jul-13;07:41:00;32.6839;7.2255;5.4159;0.5372;NaN;NaN;NaN;0.16;1;7.965;1;0.6925;1;4.77;1;0;11.50;1.67
18NE13022_279;45;42.155;-66.676;383942;51;07-jul-13;07:41:00;33.1066;6.8269;5.1131;0.1665;NaN;NaN;NaN;0.08;1;11.3;1;0.844;1;5.87;1;0;13.39;1.93
18NE13022_279;45;42.155;-66.676;383941;108;07-jul-13;07:41:00;34.5625;9.3941;4.0948;0.024;34.5571;4.8735;217.6505;0.09;1;15.73;1;0.931;1;8.175;1;0;16.90;1.92
18NE13022_285;50;42.801;-67.28;383965;5;07-jul-13;09:29:00;32.3233;15.1127;5.3521;0.6983;NaN;6.374;284.6628;0.035;1;0;1;0.2655;1;2.48;1;256;0.00;0.00
18NE13022_285;50;42.801;-67.28;383964;24;07-jul-13;09:29:00;32.6023;11.7156;5.6448;2.1666;NaN;NaN;NaN;0.06;1;0.385;1;0.3405;1;2.75;1;0;1.13;0.14
18NE13022_285;50;42.801;-67.28;383963;50;07-jul-13;09:29:00;33.1341;9.8363;5.1645;0.3104;NaN;NaN;NaN;0.17;1;5.33;1;0.585;1;4.005;1;0;9.11;1.33
18NE13022_285;50;42.801;-67.28;383962;209;07-jul-13;09:29:00;35.0237;9.0165;3.496;0.0055;35.0405;4.1695;186.2099;0.07;1;19.28;1;1.1505;1;11.91;1;0;16.76;1.62
18NE13022_280;46;42.333;-66.963;383949;5;07-jul-13;10:39:00;32.2461;15.1829;5.2677;0.6267;NaN;6.253;279.259;0;1;0;1;0.219;1;2.27;1;0;0.00;0.00
18NE13022_280;46;42.333;-66.963;383948;26;07-jul-13;10:39:00;32.5266;11.0621;5.4627;1.522;NaN;6.542;292.1657;0.1;1;0.895;1;0.3485;1;2.89;1;256;2.57;0.31
18NE13022_280;46;42.333;-66.963;383947;50;07-jul-13;10:39:00;33.3522;8.9196;4.9686;0.1332;NaN;NaN;NaN;0.11;1;7.275;1;0.644;1;4.675;1;0;11.30;1.56
18NE13022_280;46;42.333;-66.963;383946;101;07-jul-13;10:39:00;34.5933;9.9118;4.2348;0.0333;NaN;NaN;NaN;0.05;1;13.335;1;0.885;1;6.98;1;0;15.07;1.91
18NE13022_280;46;42.333;-66.963;383945;313;07-jul-13;10:39:00;35.1273;8.9089;3.5349;0.0111;35.1408;4.242;189.4477;0.07;1;19.785;1;1.228;1;11.535;1;0;16.11;1.72
18NE13022_295;51;42.887;-67.42;383969;5;07-jul-13;11:37:00;32.1706;15.7561;5.3076;0.4323;NaN;6.303;281.492;0.03;1;0.28;1;0.254;1;2.25;1;0;1.10;0.12
18NE13022_295;51;42.887;-67.42;383968;25;07-jul-13;11:37:00;32.2568;13.3564;5.6396;1.5399;NaN;NaN;NaN;0.045;1;0.59;1;0.3635;1;2.695;1;0;1.62;0.22
18NE13022_295;51;42.887;-67.42;383967;51;07-jul-13;11:37:00;32.671;9.6138;5.3442;0.185;NaN;NaN;NaN;0.06;1;9.78;1;0.8745;1;6.505;1;0;11.18;1.50
18NE13022_295;51;42.887;-67.42;383966;254;07-jul-13;11:37:00;35.0217;9.3617;3.5169;0;35.0403;4.2195;188.4429;0.06;1;17.855;1;1.1635;1;11.265;1;0;15.35;1.58
18NE13022_277;43;41.552;-66.141;383940;5;07-jul-13;12:34:00;32.3183;15.855;5.1658;0.8416;NaN;6.134;273.9444;0.04;1;2.26;1;0.2245;1;1.845;1;0;10.07;1.22
18NE13022_277;43;41.552;-66.141;383939;26;07-jul-13;12:34:00;32.4658;11.4158;5.1983;0.9132;NaN;NaN;NaN;0.28;1;6.255;1;0.535;1;3.72;1;0;11.69;1.68
18NE13022_277;43;41.552;-66.141;383938;51;07-jul-13;12:34:00;32.9321;9.0399;5.133;0.2827;NaN;NaN;NaN;0.32;1;9.335;1;0.646;1;4.635;1;0;14.45;2.01
18NE13022_277;43;41.552;-66.141;383937;97;07-jul-13;12:34:00;33.6846;9.2907;4.7496;0.1386;33.6352;5.5855;249.4484;0.21;1;10.195;1;0.7275;1;5.22;1;0;14.01;1.95
18NE13022_298;54;43.612;-67.145;383982;6;08-jul-13;01:11:00;32.407;13.0214;5.5942;1.5936;NaN;6.578;293.7735;0.035;1;0;1;0.2545;1;2.94;1;0;0.00;0.00
18NE13022_298;54;43.612;-67.145;383981;25;08-jul-13;01:11:00;32.7288;10.1095;5.3339;0.8953;NaN;NaN;NaN;0.15;1;4.075;1;0.503;1;4.395;1;0;8.10;0.93
18NE13022_298;54;43.612;-67.145;383980;50;08-jul-13;01:11:00;33.3765;8.7741;4.8895;0.2272;NaN;NaN;NaN;0.15;1;8.21;1;0.662;1;5.53;1;0;12.40;1.48
18NE13022_298;54;43.612;-67.145;383979;195;08-jul-13;01:11:00;34.5521;9.0677;3.8833;0.0166;34.5676;4.621;206.3739;0.09;1;15.29;1;0.9335;1;10.125;1;0;16.38;1.51
18NE13022_299;55;43.633;-66.858;383986;5;08-jul-13;03:57:00;32.429;12.5436;5.6151;1.6294;NaN;6.57;293.4162;0.035;1;0;1;0.2495;1;2.99;1;0;0.00;0.00
18NE13022_299;55;43.633;-66.858;383985;26;08-jul-13;03:57:00;32.6048;10.5876;5.4817;1.7369;NaN;NaN;NaN;0.075;1;0.545;1;0.306;1;2.93;1;0;1.78;0.19
18NE13022_299;55;43.633;-66.858;383984;50;08-jul-13;03:57:00;32.7936;9.8372;5.28;1.0385;NaN;NaN;NaN;0.16;1;2.67;1;0.4635;1;3.44;1;0;5.76;0.78
18NE13022_299;55;43.633;-66.858;383983;128;08-jul-13;03:57:00;34.0007;8.2925;4.2083;0.0314;33.9827;5.01;223.7466;0.12;1;13.67;1;0.8755;1;9.32;1;0;15.61;1.47
18NE13022_296;52;43.355;-66.749;383973;5;08-jul-13;07:13:00;32.6023;10.3573;5.6581;1.9159;NaN;6.668;297.7929;0.16;1;1.76;1;0.4335;1;3.72;1;256;4.06;0.47
18NE13022_296;52;43.355;-66.749;383972;26;08-jul-13;07:13:00;32.6871;9.9269;5.4929;1.4862;NaN;NaN;NaN;0.19;1;2.735;1;0.471;1;4.045;1;0;5.81;0.68
18NE13022_296;52;43.355;-66.749;383971;51;08-jul-13;07:13:00;33.0515;9.0597;5.0534;0.4046;NaN;NaN;NaN;0.275;1;6.11;1;0.6305;1;5.02;1;0;9.69;1.22
18NE13022_296;52;43.355;-66.749;383970;140;08-jul-13;07:13:00;34.1904;8.7824;4.1543;0.0296;34.2031;4.9405;220.6427;0.14;1;13.655;1;1.0075;1;9.11;1;0;13.55;1.50
18NE13022_300;56;43.897;-67.325;383990;5;08-jul-13;08:03:00;32.3055;15.1234;5.3699;0.8774;NaN;6.431;287.2085;0;1;0;1;0.209;1;2.685;1;256;0.00;0.00
18NE13022_300;56;43.897;-67.325;383989;25;08-jul-13;08:03:00;32.5329;11.3075;5.7648;1.5041;NaN;NaN;NaN;0.055;1;1.105;1;0.338;1;2.995;1;0;3.27;0.37
18NE13022_300;56;43.897;-67.325;383988;50;08-jul-13;08:03:00;32.9477;6.9427;5.174;0.2993;NaN;NaN;NaN;0.06;1;9.295;1;0.7055;1;5.795;1;0;13.18;1.60
18NE13022_300;56;43.897;-67.325;383987;218;08-jul-13;08:03:00;34.2913;8.5592;4.0169;0.0111;34.3064;4.755;212.3583;0.11;1;15.085;1;0.985;1;10.91;1;0;15.31;1.38
18NE13022_297;53;43.352;-67.101;383978;5;08-jul-13;10:26:00;32.2652;13.6986;5.6037;0.8953;NaN;6.461;288.5483;0.03;1;0;1;0.266;1;2.515;1;0;0.00;0.00
18NE13022_297;53;43.352;-67.101;383977;26;08-jul-13;10:26:00;32.5218;10.3043;5.561;1.0027;NaN;6.427;287.0298;0.21;1;2.56;1;0.457;1;3.305;1;0;5.60;0.77
18NE13022_297;53;43.352;-67.101;383976;50;08-jul-13;10:26:00;33.1772;8.6258;5.0896;0.2605;NaN;NaN;NaN;0.175;1;6.035;1;0.6;1;4.19;1;0;10.06;1.44
18NE13022_297;53;43.352;-67.101;383975;100;08-jul-13;10:26:00;34.256;8.7282;4.1761;0.0296;NaN;NaN;NaN;0.045;1;13.595;1;0.9185;1;8.865;1;0;14.80;1.53
18NE13022_297;53;43.352;-67.101;383974;233;08-jul-13;10:26:00;34.5828;8.5955;3.7673;0.0055;34.5974;4.493;200.6574;0.075;1;16.39;1;1.1625;1;11.39;1;0;14.10;1.44
18NE13022_301;57;44.054;-66.907;383994;5;08-jul-13;11:06:00;32.3805;13.9834;5.5744;1.2713;NaN;6.596;294.5774;0.035;1;0.18;1;0.251;1;2.76;1;256;0.72;0.07
18NE13022_301;57;44.054;-66.907;383993;25;08-jul-13;11:06:00;32.4998;11.8486;5.774;1.6866;NaN;NaN;NaN;0.145;1;2.44;1;0.4125;1;3.795;1;0;5.92;0.64
18NE13022_301;57;44.054;-66.907;383992;50;08-jul-13;11:06:00;32.9404;8.2206;5.0663;0.3104;NaN;NaN;NaN;0.085;1;9.19;1;0.7405;1;6.9;1;0;12.41;1.33
18NE13022_301;57;44.054;-66.907;383991;171;08-jul-13;11:06:00;33.9259;7.9915;4.0743;0.0296;33.9438;4.822;215.3505;0.08;1;14.7;1;1.0235;1;11.245;1;0;14.36;1.31
18NE13022_308;63;44.522;-66.281;384011;5;09-jul-13;02:14:00;32.4292;11.2155;5.7505;4.385;NaN;6.856;306.189;0.115;1;1.16;1;0.4025;1;3.875;1;256;2.88;0.30
18NE13022_308;63;44.522;-66.281;384010;26;09-jul-13;02:14:00;32.7822;9.2912;5.1337;0.4933;NaN;NaN;NaN;0.255;1;6.395;1;0.657;1;5.455;1;0;9.73;1.17
18NE13022_308;63;44.522;-66.281;384009;51;09-jul-13;02:14:00;32.9761;9.1573;4.9922;0.3436;NaN;NaN;NaN;0.225;1;6.9;1;0.694;1;5.67;1;0;9.94;1.22
18NE13022_308;63;44.522;-66.281;384008;150;09-jul-13;02:14:00;33.3628;8.1179;4.5923;0.1386;33.3804;5.4205;242.0795;0.125;1;11.135;1;0.8955;1;8.33;1;0;12.43;1.34
18NE13022_302;58;44.271;-67.162;383998;5;09-jul-13;02:22:00;32.4036;13.1519;5.705;2.1202;NaN;6.712;299.7579;0.03;1;0;1;0.2745;1;2.675;1;256;0.00;0.00
18NE13022_302;58;44.271;-67.162;383997;25;09-jul-13;02:22:00;32.503;12.4641;5.7204;2.0239;NaN;NaN;NaN;0.08;1;1.315;1;0.363;1;3.42;1;0;3.62;0.38
18NE13022_302;58;44.271;-67.162;383996;50;09-jul-13;02:22:00;33.0182;8.7991;4.986;0.3547;NaN;NaN;NaN;0.185;1;8.145;1;0.723;1;6.315;1;0;11.27;1.29
18NE13022_302;58;44.271;-67.162;383995;176;09-jul-13;02:22:00;34.1136;8.2078;3.8224;0.0203;34.1237;4.546;203.0244;0.065;1;16.205;1;1.027;1;12.77;1;0;15.78;1.27
18NE13022_309;64;44.787;-66.481;384015;5;09-jul-13;04:44:00;31.4828;12.898;6.0734;2.6021;NaN;7.099;317.0413;0.06;1;0.395;1;0.321;1;2.33;1;256;1.23;0.17
18NE13022_309;64;44.787;-66.481;384014;26;09-jul-13;04:44:00;32.572;9.6232;5.1012;0.5265;NaN;NaN;NaN;0.28;1;6.775;1;0.683;1;5.505;1;0;9.92;1.23
18NE13022_309;64;44.787;-66.481;384013;50;09-jul-13;04:44:00;32.8309;8.7263;5.0034;0.2383;NaN;NaN;NaN;0.19;1;8.425;1;0.7515;1;6.59;1;0;11.21;1.28
18NE13022_309;64;44.787;-66.481;384012;162;09-jul-13;04:44:00;33.2195;8.077;4.7322;0.1219;33.2323;5.579;249.1581;0.09;1;10.395;1;0.8495;1;7.925;1;0;12.24;1.31
18NE13022_310;65;44.757;-66.632;384019;5;09-jul-13;07:05:00;30.1145;12.9176;5.8156;2.7949;NaN;6.772;302.4375;0.205;1;3.45;1;0.5565;1;4.71;1;0;6.20;0.73
18NE13022_310;65;44.757;-66.632;384018;25;09-jul-13;07:05:00;32.1206;9.0298;5.4009;0.5154;NaN;NaN;NaN;0.28;1;6.155;1;0.7145;1;4.65;1;0;8.61;1.32
18NE13022_310;65;44.757;-66.632;384017;51;09-jul-13;07:05:00;32.3267;8.2496;5.1644;0.2051;NaN;NaN;NaN;0.19;1;8.005;1;0.805;1;6.165;1;0;9.94;1.30
18NE13022_310;65;44.757;-66.632;384016;114;09-jul-13;07:05:00;33.0727;7.724;4.7384;0.1496;33.0813;5.563;248.4436;0.09;1;10.935;1;0.966;1;8.79;1;0;11.32;1.24
18NE13022_305;60;44.205;-66.701;384003;5;09-jul-13;07:06:00;32.5514;11.1151;5.5851;2.0721;NaN;6.557;292.8356;0.13;1;2.45;1;0.4355;1;3.875;1;0;5.63;0.63
18NE13022_305;60;44.205;-66.701;384002;25;09-jul-13;07:06:00;32.6843;10.0557;5.2475;1.8311;NaN;NaN;NaN;0.155;1;2.985;1;0.4905;1;3.99;1;0;6.09;0.75
18NE13022_305;60;44.205;-66.701;384001;50;09-jul-13;07:06:00;33.1213;8.4642;4.9117;0.3048;NaN;NaN;NaN;0.18;1;8.735;1;0.7565;1;6.52;1;0;11.55;1.34
18NE13022_305;60;44.205;-66.701;384000;100;09-jul-13;07:06:00;33.2978;8.0379;4.7058;0.194;NaN;NaN;NaN;0.13;1;9.56;1;0.815;1;6.8;1;0;11.73;1.41
18NE13022_305;60;44.205;-66.701;383999;179;09-jul-13;07:06:00;33.7754;7.8866;4.1909;0.0314;33.7923;5.042;225.1757;0.05;1;14.14;1;0.987;1;10.59;1;0;14.33;1.34
18NE13022_311;66;45.072;-66.343;384022;4;09-jul-13;10:21:00;29.1438;12.1233;5.4082;0.8953;NaN;6.459;288.4589;0.275;1;4.19;1;0.5645;1;5.43;1;256;7.42;0.77
18NE13022_311;66;45.072;-66.343;384021;24;09-jul-13;10:21:00;31.6946;9.6219;5.3738;0.399;NaN;NaN;NaN;0.295;1;5.485;1;0.7365;1;4.295;1;0;7.45;1.28
18NE13022_311;66;45.072;-66.343;384020;48;09-jul-13;10:21:00;31.8291;9.3514;5.3644;0.4835;31.8399;6.2765;280.3085;0.31;1;5.325;1;0.768;1;4.48;1;0;6.93;1.19
18NE13022_307;62;44.5;-66.386;384007;5;09-jul-13;12:05:00;31.9196;10.1655;5.5853;1.6384;NaN;6.568;293.3269;0.23;1;4.01;1;0.489;1;3.555;1;0;8.20;1.13
18NE13022_307;62;44.5;-66.386;384006;26;09-jul-13;12:05:00;32.4743;8.4507;5.0697;0.3713;NaN;NaN;NaN;0.24;1;8.11;1;0.726;1;5.5;1;0;11.17;1.47
18NE13022_307;62;44.5;-66.386;384005;50;09-jul-13;12:05:00;32.926;8.1264;4.8595;0.1829;NaN;NaN;NaN;0.175;1;9.605;1;0.81;1;7.01;1;0;11.86;1.37
18NE13022_307;62;44.5;-66.386;384004;179;09-jul-13;12:05:00;33.6279;8.0404;4.3183;0.072;33.6418;5.1355;229.3514;0.1;1;13.09;1;0.955;1;9.66;1;0;13.71;1.36
18NE13022_318;72;44.989;-65.588;384046;5;10-jul-13;02:05:00;32.2769;10.5119;5.5847;2.7949;NaN;6.687;298.6414;0.19;1;2.07;1;0.42;1;2.335;1;256;4.93;0.89
18NE13022_318;72;44.989;-65.588;384045;25;10-jul-13;02:05:00;32.336;9.4444;5.3334;1.2355;NaN;NaN;NaN;0.29;1;5.01;1;0.586;1;3.955;1;0;8.55;1.27
18NE13022_318;72;44.989;-65.588;384044;50;10-jul-13;02:05:00;32.3417;9.3479;5.3195;1.1639;NaN;NaN;NaN;0.305;1;5.38;1;0.5945;1;4.35;1;0;9.05;1.24
18NE13022_318;72;44.989;-65.588;384043;91;10-jul-13;02:05:00;32.3324;9.3407;5.2944;1.1818;32.3537;6.264;279.7502;0.305;1;5.3;1;0.6245;1;4.285;1;0;8.49;1.24
18NE13022_313;68;45.111;-66.066;384030;5;10-jul-13;02:11:00;31.8634;10.3891;5.5971;1.2176;NaN;6.554;292.7016;0.28;1;4.06;1;0.5525;1;4.41;1;0;7.35;0.92
18NE13022_313;68;45.111;-66.066;384029;25;10-jul-13;02:11:00;32.1052;9.5153;5.3546;0.5909;NaN;NaN;NaN;0.275;1;5.715;1;0.6415;1;4.66;1;0;8.91;1.23
18NE13022_313;68;45.111;-66.066;384028;50;10-jul-13;02:11:00;32.4312;8.4966;5.1416;0.5372;NaN;NaN;NaN;0.27;1;6.405;1;0.717;1;5.365;1;0;8.93;1.19
18NE13022_313;68;45.111;-66.066;384027;78;10-jul-13;02:11:00;32.4348;8.4756;5.1356;0.4477;32.4452;5.964;266.3522;0.26;1;6.69;1;0.7355;1;5.31;1;0;9.10;1.26
18NE13022_314;69;45.152;-65.793;384034;5;10-jul-13;04:11:00;32.0306;10.5613;5.5429;1.146;NaN;6.523;291.3172;0.28;1;4.08;1;0.54;1;4.055;1;0;7.56;1.01
18NE13022_314;69;45.152;-65.793;384033;25;10-jul-13;04:11:00;32.0096;9.955;5.4837;0.8595;NaN;NaN;NaN;0.29;1;4.24;1;0.567;1;4.13;1;0;7.48;1.03
18NE13022_314;69;45.152;-65.793;384032;50;10-jul-13;04:11:00;32.1714;9.1065;5.3076;0.4378;NaN;NaN;NaN;0.32;1;5.57;1;0.628;1;4.91;1;0;8.87;1.13
18NE13022_314;69;45.152;-65.793;384031;75;10-jul-13;04:11:00;32.207;8.989;5.2983;0.4101;32.2259;6.235;278.4551;0.325;1;5.865;1;0.6455;1;5.105;1;0;9.09;1.15
18NE13022_319;73;45.144;-65.255;384049;5;10-jul-13;04:44:00;32.0774;9.9803;5.4035;0.5043;NaN;6.34;283.1444;0.31;1;4.79;1;0.64;1;4.39;1;0;7.48;1.09
18NE13022_319;73;45.144;-65.255;384048;25;10-jul-13;04:44:00;32.0902;9.8959;5.3857;0.4046;NaN;NaN;NaN;0.31;1;4.875;1;0.6215;1;4.41;1;0;7.84;1.11
18NE13022_319;73;45.144;-65.255;384047;61;10-jul-13;04:44:00;32.0919;9.8913;5.3889;0.4545;32.1087;6.3235;282.4075;0.31;1;4.67;1;0.634;1;4.435;1;0;7.37;1.05
18NE13022_316;70;45.057;-65.88;384038;5;10-jul-13;06:28:00;32.1728;9.8704;5.4371;1.5757;NaN;6.559;292.9249;0.285;1;3.955;1;0.5295;1;4.535;1;256;7.47;0.87
18NE13022_316;70;45.057;-65.88;384037;25;10-jul-13;06:28:00;32.2808;8.8425;5.2529;0.3824;NaN;NaN;NaN;0.32;1;5.695;1;0.681;1;4.985;1;0;8.36;1.14
18NE13022_316;70;45.057;-65.88;384036;51;10-jul-13;06:28:00;32.3256;8.6678;5.2168;0.4656;NaN;NaN;NaN;0.315;1;6.235;1;0.6885;1;5.445;1;0;9.06;1.15
18NE13022_316;70;45.057;-65.88;384035;91;10-jul-13;06:28:00;32.4773;8.485;5.1036;0.4656;32.493;6.01;268.4066;0.24;1;7.195;1;0.7115;1;5.86;1;0;10.11;1.23
18NE13022_320;74;45.292;-64.943;384052;5;10-jul-13;07:43:00;31.3687;11.5649;5.3388;0.8416;NaN;6.306;281.626;0.235;1;4.155;1;0.5825;1;2.955;1;0;7.13;1.41
18NE13022_320;74;45.292;-64.943;384051;26;10-jul-13;07:43:00;31.4551;11.1867;5.3748;0.8416;NaN;NaN;NaN;0.25;1;4.14;1;0.6115;1;3.09;1;0;6.77;1.34
18NE13022_320;74;45.292;-64.943;384050;50;10-jul-13;07:43:00;31.5073;11.0772;5.3849;0.8058;31.5131;6.2955;281.157;0.24;1;4.08;1;0.6165;1;3.14;1;0;6.62;1.30
18NE13022_317;71;44.914;-65.769;384042;5;10-jul-13;08:20:00;31.9876;12.5915;5.7926;1.2713;NaN;6.778;302.7055;0.08;1;0.71;1;0.2265;1;1.385;1;0;3.13;0.51
18NE13022_317;71;44.914;-65.769;384041;25;10-jul-13;08:20:00;32.449;9.1658;5.2284;1.0923;NaN;NaN;NaN;0.29;1;6.185;1;0.6405;1;4.58;1;0;9.66;1.35
