CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;OXYM_01;Q_OXYM;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18HU95003_264;CAST#1;42.74967;-50.291;152957;207.44;21-apr-95;23:42:00;209.199;34.8114;8.6575;207.04376;4;15.13998;1;1.07804;1;8.85248;1;6;14.04;1.71
18HU95003_264;CAST#1;42.74967;-50.291;152956;399.34;21-apr-95;23:42:00;402.921;34.7617;4.0907;257.9115;4;18.30049;1;1.26295;1;11.98952;1;6;14.49;1.53
18HU95003_264;CAST#1;42.74967;-50.291;152955;590.83;21-apr-95;23:42:00;596.403;34.8537;3.5734;288.86088;4;17.80954;1;1.14896;1;11.05303;1;6;15.50;1.61
18HU95003_264;CAST#1;42.74967;-50.291;152954;798.56;21-apr-95;23:42:00;806.498;34.8645;3.463;291.76378;4;17.53855;1;1.15954;1;11.21151;1;6;15.13;1.56
18HU95003_264;CAST#1;42.74967;-50.291;152953;1020.31;21-apr-95;23:42:00;1031;34.8677;3.4282;292.43368;4;17.067;1;1.14251;1;10.96399;1;6;14.94;1.56
18HU95003_284;CAST#1;42.484;-50.29433;152974;12.28;22-apr-95;02:25:00;12.378;32.7713;-0.271;411.7652;4;0.40151;1;0.57604;1;2.72155;1;6;0.70;0.15
18HU95003_284;CAST#1;42.484;-50.29433;152973;51.35;22-apr-95;02:25:00;51.762;32.9848;-0.9772;370.54402;4;6.24947;1;0.88203;1;6.67901;1;6;7.09;0.94
18HU95003_284;CAST#1;42.484;-50.29433;152972;98.29;22-apr-95;02:25:00;99.097;33.2339;-0.2061;362.37124;4;5.46548;1;0.8575;1;5.51405;1;6;6.37;0.99
18HU95003_284;CAST#1;42.484;-50.29433;152971;193.15;22-apr-95;02:25:00;194.779;33.5745;-0.1098;330.21604;4;10.38802;1;1.00345;1;10.35399;1;6;10.35;1.00
18HU95003_284;CAST#1;42.484;-50.29433;152970;294.32;22-apr-95;02:25:00;296.869;34.1169;1.3182;308.6006;4;11.90702;1;1.03001;1;10.79448;1;6;11.56;1.10
18HU95003_284;CAST#1;42.484;-50.29433;152969;393.33;22-apr-95;02:25:00;396.842;34.6194;3.4273;276.62404;4;17.03899;1;1.20046;1;11.78249;1;6;14.19;1.45
18HU95003_284;CAST#1;42.484;-50.29433;152968;591.33;22-apr-95;02:25:00;596.892;34.8484;3.8208;282.2512;4;17.48705;1;1.202;1;10.9705;1;6;14.55;1.59
18HU95003_284;CAST#1;42.484;-50.29433;152967;790.49;22-apr-95;02:25:00;798.31;34.8921;3.7189;287.07448;4;17.34748;1;1.17752;1;10.63447;1;6;14.73;1.63
18HU95003_284;CAST#1;42.484;-50.29433;152966;980.05;22-apr-95;02:25:00;990.196;34.8894;3.5161;288.68224;4;17.6465;1;1.17054;1;10.82855;1;6;15.08;1.63
18HU95003_284;CAST#1;42.484;-50.29433;152965;1184.08;22-apr-95;02:25:00;1196.929;34.8697;3.2592;294.22008;4;17.27805;1;1.1735;1;11.04003;1;6;14.72;1.57
18HU95003_284;CAST#1;42.484;-50.29433;152964;1379;22-apr-95;02:25:00;1394.614;34.8625;3.1613;297.39094;4;17.21856;1;1.19154;1;11.0215;1;6;14.45;1.56
18HU95003_284;CAST#1;42.484;-50.29433;152963;1579.63;22-apr-95;02:25:00;1598.294;34.8653;3.1241;296.89968;4;16.95854;1;1.16754;1;10.95053;1;6;14.53;1.55
18HU95003_284;CAST#1;42.484;-50.29433;152962;1785.65;22-apr-95;02:25:00;1807.637;34.8737;3.093;295.69386;4;17.38797;1;1.18304;1;11.40897;1;6;14.70;1.52
18HU95003_284;CAST#1;42.484;-50.29433;152961;1964.23;22-apr-95;02:25:00;1989.264;34.899;3.1646;289.12884;4;17.22806;1;1.19199;1;12.46801;1;6;14.45;1.38
18HU95003_284;CAST#1;42.484;-50.29433;152960;2197.78;22-apr-95;02:25:00;2227.029;34.9167;3.1522;284.41721;4;17.38802;1;1.15948;1;13.74102;1;6;15.00;1.27
18HU95003_284;CAST#1;42.484;-50.29433;152959;2307.38;22-apr-95;02:25:00;2338.696;34.9212;3.0189;303.2414;4;8.03351;1;0.86905;1;7.63956;1;6;9.24;1.05
18HU95003_304;CAST#1;42.24817;-50.29317;152997;9.57;22-apr-95;07:55:00;9.648;33.1743;0.8361;389.74782;4;1.2845;1;0.48749;1;2.19052;1;6;2.63;0.59
18HU95003_304;CAST#1;42.24817;-50.29317;152996;145.72;22-apr-95;07:55:00;146.928;33.8564;0.6299;286.58322;4;11.96056;1;1.00746;1;10.80303;1;6;11.87;1.11
18HU95003_304;CAST#1;42.24817;-50.29317;152995;274.67;22-apr-95;07:55:00;277.031;34.7755;4.8295;234.33102;4;19.51348;1;1.32205;1;13.1525;1;6;14.76;1.48
18HU95003_304;CAST#1;42.24817;-50.29317;152994;384.85;22-apr-95;07:55:00;388.269;34.6423;3.1156;293.6395;4;16.33104;1;1.09596;1;10.45052;1;6;14.90;1.56
